"NAME [String]","METHOD [String]","numTrees [Int]","featuresColumn [String]","foldSize [Int]","maxDepth [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","1000","50","0.8506399831174779","0.8579712358524325","0.840636683571314","0.8533120299286872"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","1000","50","0.8536108804066921","0.8617102356179178","0.8448914714998295","0.8542309341023288"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","1000","50","0.8551078855447241","0.8617626911541376","0.8498070198037211","0.8537539456763135"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","1000","50","0.8570836689986643","0.8664096345391991","0.8478716518691287","0.856969720587665"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","1000","50","0.8595112012340628","0.8666672837906261","0.8527267696212338","0.8591395502903285"
"SR-ARE","Weka RF on folded fp classification","30","rdkit_fp","2000","50","0.8459157571939334","0.8504955505362872","0.8402597877615379","0.8469919332839749"
"SR-ARE","Weka RF on folded fp classification","40","rdkit_fp","2000","50","0.849420730710253","0.8531692400735614","0.8444589159713162","0.8506340360858816"
"SR-ARE","Weka RF on folded fp classification","50","rdkit_fp","2000","50","0.8540117861238414","0.8534700880018765","0.845783617277414","0.8627816530922334"
"SR-ARE","Weka RF on folded fp classification","60","rdkit_fp","2000","50","0.8568844976511757","0.8568426704187782","0.8482358254574797","0.865574997077269"
"SR-ARE","Weka RF on folded fp classification","70","rdkit_fp","2000","50","0.8574790951758867","0.8559709828316134","0.8507198391911197","0.8657464635049272"
"SR-ARE","Weka RF on folded fp classification","30","cdk_fp","2000","50","0.8429709435111824","0.8435120215746638","0.8359771699736511","0.8494236389852325"
"SR-ARE","Weka RF on folded fp classification","40","cdk_fp","2000","50","0.8498225027932386","0.8534916873403188","0.8420488501497225","0.8539269708896744"
"SR-ARE","Weka RF on folded fp classification","50","cdk_fp","2000","50","0.8553175720922769","0.8586261586502182","0.8484862941918262","0.8588402634347863"
"SR-ARE","Weka RF on folded fp classification","60","cdk_fp","2000","50","0.8575298340396159","0.8617750336332564","0.8506967801647869","0.8601176883208044"
"SR-ARE","Weka RF on folded fp classification","70","cdk_fp","2000","50","0.8579421141773098","0.8623613013909968","0.8507643669661088","0.8607006741748238"
