"NAME [String]","METHOD [String]","regularizationType [String]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.001","0.5357967770410491","0.5510454283729732","0.5142128253805751","0.5421320773695989"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.001","0.4610404574875551","0.46113508546392307","0.4398995366664611","0.48208675033228116"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.001","0.546191206452764","0.5425468484250565","0.5386283936874401","0.5573983772457952"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.001","0.4594284317390016","0.46038683508883915","0.4382669478631365","0.47963151226502926"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.001","0.542567390418176","0.5532552790450687","0.5267143460290967","0.5477325461803627"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.001","0.47259610198552987","0.47921888950593133","0.4440074176984101","0.4945619987522483"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.001","0.5369204932146117","0.5313592716568534","0.5229905033151258","0.5564117046718559"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.001","0.470892785184068","0.4765444665011899","0.44176077650026774","0.4943731125507463"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.001","0.5375839922738782","0.5381903002818487","0.5278841805859144","0.5466774959538716"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.001","0.47147505601552103","0.4768442524450768","0.4435840214161868","0.4939968941852995"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.001","0.5456939334230465","0.5443949105167405","0.5307278360990683","0.5619590536533308"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.001","0.5","0.5","0.5","0.5"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.001","0.7349527885151521","0.7549650688649815","0.7658100601683967","0.684083236512078"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.001","0.5","0.5","0.5","0.5"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.001","0.7179493322179238","0.7033228810948307","0.7696477172551929","0.6808773983037478"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.001","0.5","0.5","0.5","0.5"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.001","0.7388789131348833","0.7214849235155244","0.8254835492230574","0.6696682666660682"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.001","0.5","0.5","0.5","0.5"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.001","0.7454179657425417","0.7220985578567669","0.8137439715014764","0.7004113678693817"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.001","0.5197151797635301","0.5","0.5","0.5591455392905904"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.001","0.7416997768986073","0.7178253617118369","0.8126600088667562","0.6946139601172292"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.001","0.5215831329095802","0.5","0.5","0.5647493987287409"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.001","0.7461524643877349","0.7296227376066656","0.817824932367369","0.69100972318917"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.01","0.4918180440557913","0.5073852171396207","0.4568773016316073","0.511191613396146"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.01","0.6199968767471221","0.6273017679828061","0.6250411043674818","0.6076477578910785"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.01","0.49349422215733724","0.5099282201229062","0.45747312328108103","0.5130813230680246"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.01","0.6372272066071308","0.6244051582102368","0.6570900731718692","0.6301863884392868"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.01","0.49131030125500236","0.5085120031990745","0.4534684930125185","0.511950407553414"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.01","0.6425487536664295","0.6423020594591694","0.6596181834476019","0.625726018092517"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.01","0.4827076330894444","0.49198683038430446","0.44969387682081835","0.5064421920632104"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.01","0.630436790791805","0.6134717283317634","0.6477940968505455","0.6300445471931061"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.01","0.4798990499977948","0.4891320244512755","0.4487584862415838","0.501806639300525"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.01","0.643283816585596","0.6379728691801478","0.6691659825875739","0.6227125979890662"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.01","0.48065040049461333","0.4890401071405513","0.4508712081327508","0.502039886210538"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.01","0.6481055697782114","0.6346093859464361","0.6711788613315047","0.6385284620566933"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.01","0.6965744804853267","0.7046955044125373","0.7256780559413946","0.6593498811020483"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.01","0.7345181495824179","0.7539794187040949","0.7650733335992551","0.6845016964439034"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.01","0.6976125255956811","0.707439089121109","0.7414984241481462","0.6439000635177885"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.01","0.7164506752139151","0.6997515292276907","0.7684925354469847","0.6811079609670702"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.01","0.7205617888483653","0.701984519028261","0.770189357810782","0.6895114897060532"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.01","0.7373449353339883","0.7201382518169881","0.8229264742113347","0.6689700799736421"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.01","0.7020222128464821","0.692225304030219","0.7495017213573181","0.6643396131519093"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.01","0.7463887495341163","0.7219200925357595","0.8156890386878057","0.7015571173787839"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.01","0.7144756207366498","0.7061758972611947","0.7931084715717377","0.6441424933770168"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.01","0.7428486697376911","0.7173367553674915","0.8133193825537637","0.697889871291818"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.01","0.6941557829304857","0.6964978609729113","0.7450726725217103","0.6408968152968358"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.01","0.746579152657248","0.7279283397814331","0.8199175493244406","0.6918915688658703"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","0.1","0.5910057990936597","0.5920786454226096","0.5909830051970053","0.589955746661364"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","0.1","0.6881070536297144","0.6967541811511099","0.7216449720796756","0.6459220076583575"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","0.1","0.6112039468351704","0.6046935612370972","0.6204829068871037","0.6084353723813103"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","0.1","0.6899438620859315","0.6826336879116647","0.7304250353455547","0.6567728630005752"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","0.1","0.6047894316774616","0.603572272318677","0.6019551878055732","0.6088408349081343"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","0.1","0.7021432517106847","0.6871165424567235","0.7562741876841754","0.6630390249911551"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","0.1","0.60220172949151","0.592134895237228","0.6143704957707443","0.6000997974665576"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","0.1","0.6965095133193381","0.6700554623169616","0.7414019886165939","0.6780710890244591"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","0.1","0.609326228119289","0.6133492571444279","0.6179014674216422","0.5967279597917972"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","0.1","0.706631299022103","0.6964350912932895","0.75421973602565","0.6692390697473697"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","0.1","0.611784993638352","0.618016841194477","0.6135141618817392","0.6038239778388401"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","0.1","0.7047854317599956","0.6684260074597065","0.7736905128222991","0.6722397749979815"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","0.1","0.7352505635010483","0.7539001576015998","0.763878964207347","0.6879725686941981"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","0.1","0.7344748340248956","0.7538878849148314","0.7649741719750066","0.6845624451848485"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","0.1","0.7202684490294654","0.707888831957228","0.7732049275489419","0.6797115875822263"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","0.1","0.7163499550423508","0.6996126944579494","0.7682410533895918","0.6811961172795115"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","0.1","0.739965985577903","0.722943839162242","0.8184812392000537","0.6784728783714137"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","0.1","0.7369986162456986","0.7201896436930832","0.8220350418779289","0.6687711631660839"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","Standard","0.1","0.7424097112440421","0.7201893880121779","0.809466050433426","0.6975736952865226"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","Standard","0.1","0.7466037009541083","0.7218722801933187","0.8160553574028042","0.701883465266202"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","Standard","0.1","0.7414292588181487","0.7190457270082625","0.8174828077259985","0.6877592417201848"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","Standard","0.1","0.743252139213066","0.7173789427284697","0.8135534857697634","0.6988239891409648"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","Standard","0.1","0.7417452719493292","0.7251043434060497","0.8125185928045813","0.6876128796373563"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","Standard","0.1","0.7466072495980957","0.7271587400449179","0.8204651532081972","0.6921978555411719"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","1.0","0.6917624094604822","0.6942052975052706","0.721660987874775","0.6594209430014009"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","1.0","0.6925614150105295","0.7073570155280439","0.7216896118488344","0.6486376176547103"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","1.0","0.6858279700440665","0.6874126210265126","0.7275602526133983","0.6425110364922886"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","1.0","0.6918175506775911","0.6875803477464899","0.7273779451598983","0.6604943591263853"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","1.0","0.7002758194246393","0.6827978350978839","0.7431460064615938","0.6748836167144401"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","1.0","0.7027692404761456","0.6827390284736358","0.7587109738524946","0.6668577191023066"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","1.0","0.7047461967217078","0.6739159893677495","0.748393735030005","0.6919288657673688"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","1.0","0.7061620640069761","0.6776780792426267","0.7442739273424661","0.6965341854358355"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","1.0","0.7144789843721636","0.7020639079711742","0.7476058942216557","0.6937671509236608"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","1.0","0.7149833672482111","0.7094129462527295","0.7508707310665994","0.6846664244253041"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","1.0","0.7104110948979399","0.6661578615251883","0.7674477603958038","0.6976276627728275"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","1.0","0.70707589273126","0.6830115843935851","0.7636687143032319","0.6745473794969631"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","1.0","0.734646665087103","0.7541330829704421","0.7651339891631956","0.6846729231276709"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","1.0","0.7344651769174456","0.753872544056296","0.7649605415111924","0.6845624451848482"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","1.0","0.7172808356935656","0.7011521496119897","0.7699434983199237","0.6807468591487834"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","1.0","0.7163467468483201","0.6996201092062463","0.76821242941558","0.681207701923134"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","1.0","0.7378116523121356","0.7205404379916371","0.8236045897862477","0.669289929158522"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","1.0","0.7369579447346442","0.7202090754472299","0.8219215682666822","0.6687431904900203"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","Standard","1.0","0.745714562614621","0.7214327645962976","0.8149042647336563","0.7008066585139091"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","Standard","1.0","0.7466309912609708","0.7218646097640501","0.8161064716421069","0.7019218923767551"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","Standard","1.0","0.7421157363344154","0.7173285735762369","0.8128678734399389","0.6961507619870704"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","Standard","1.0","0.7433017046039413","0.7173794540904214","0.8135790428894134","0.6989466168319894"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","Standard","1.0","0.7460280733027593","0.7285169173872286","0.8188768634121928","0.6906904391088569"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","Standard","1.0","0.746610767189952","0.7270462404156591","0.8205503436070384","0.6922357175471586"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","MaxMin","10.0","0.6935973256910003","0.7071033800000643","0.7193117774361207","0.6543768196368159"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","MaxMin","10.0","0.6921878625223297","0.7100516373297308","0.7157549079040457","0.6507570423332125"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","MaxMin","10.0","0.6938438342740945","0.710784930367836","0.7169359875937521","0.6538105848606953"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","MaxMin","10.0","0.6963595680859237","0.698166307179059","0.7184912235147926","0.6724211735639193"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","MaxMin","10.0","0.7093870216772932","0.7071107947484647","0.7378059315008911","0.6832443387825237"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","MaxMin","10.0","0.7024567820675333","0.6865098115016997","0.7467205955966685","0.6741399391042319"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","MaxMin","10.0","0.690739413916289","0.6672716078548621","0.7150069362023508","0.6899396976916542"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","MaxMin","10.0","0.6931898515077349","0.6676564077231797","0.7226614639185971","0.689251682881428"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","MaxMin","10.0","0.7010352883642925","0.6990404804347241","0.737161892085814","0.6669034925723396"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","MaxMin","10.0","0.7057529613527165","0.7004068395681712","0.7416016749115234","0.6752503695784547"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","MaxMin","10.0","0.7114225423270515","0.6943727685442976","0.764486542132099","0.6754083163047578"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","MaxMin","10.0","0.7021941928088214","0.6831667827457931","0.7585712615982911","0.66484453408238"
"data_bubonic","SVC_LIN_FP","L1","1000","rdkit_fp","Standard","10.0","0.7345132637857033","0.7539162655031254","0.7650413020092881","0.6845822238446961"
"data_bubonic","SVC_LIN_FP","L2","1000","rdkit_fp","Standard","10.0","0.7344643067333214","0.7538704986084913","0.7649605415111923","0.6845618800802807"
"data_bubonic","SVC_LIN_FP","L1","1500","rdkit_fp","Standard","10.0","0.7163756141372789","0.6995600241769823","0.7685269523681034","0.681039865866751"
"data_bubonic","SVC_LIN_FP","L2","1500","rdkit_fp","Standard","10.0","0.7163474543394083","0.6996229216969783","0.7682100440844123","0.6812093972368344"
"data_bubonic","SVC_LIN_FP","L1","2000","rdkit_fp","Standard","10.0","0.7373870601492366","0.7200012068140684","0.8231353610692839","0.6690246125643572"
"data_bubonic","SVC_LIN_FP","L2","2000","rdkit_fp","Standard","10.0","0.736953399587725","0.7202108652140595","0.821910663895631","0.6687386696534846"
"data_bubonic","SVC_LIN_FP","L1","1000","cdk_fp","Standard","10.0","0.7464331937193057","0.7218423655191737","0.8157783182257825","0.7016788974129613"
"data_bubonic","SVC_LIN_FP","L2","1000","cdk_fp","Standard","10.0","0.7466334857126405","0.7218630756781962","0.8161129461124188","0.7019244353473064"
"data_bubonic","SVC_LIN_FP","L1","1500","cdk_fp","Standard","10.0","0.7432986369354476","0.717549481939186","0.8134130919924821","0.6989333368746747"
"data_bubonic","SVC_LIN_FP","L2","1500","cdk_fp","Standard","10.0","0.7433077246013301","0.7173814995382268","0.8135834727901525","0.6989582014756109"
"data_bubonic","SVC_LIN_FP","L1","2000","cdk_fp","Standard","10.0","0.7465951413569539","0.7278495900409602","0.8199894500210502","0.6919463840088514"
"data_bubonic","SVC_LIN_FP","L2","2000","cdk_fp","Standard","10.0","0.7466127479599601","0.727029876833221","0.8205585218853273","0.6922498451613321"
