"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_lipinski","SVC_RBF_DESC","0.001","Standard","cdk_desc","0.1","0.7033950164894497","0.6914438502673796","0.6704653371320037","0.7482758620689653"
"data_lipinski","SVC_RBF_DESC","0.01","Standard","cdk_desc","0.1","0.7380372350960588","0.7085561497326204","0.7222222222222223","0.7833333333333334"
"data_lipinski","SVC_RBF_DESC","0.1","Standard","cdk_desc","0.1","0.6750635826080947","0.651336898395722","0.6885090218423552","0.685344827586207"
"data_lipinski","SVC_RBF_DESC","1.0","Standard","cdk_desc","0.1","0.42724084257214745","0.3917112299465241","0.45868945868945865","0.43132183908045973"
"data_lipinski","SVC_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0","0.5589226610750162","0.6609625668449197","0.5887939221272553","0.42701149425287355"
"data_lipinski","SVC_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0","0.5901849875931463","0.6310160427807486","0.5579297245963912","0.5816091954022989"
"data_lipinski","SVC_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0","0.6541436539070076","0.6572192513368985","0.5954415954415954","0.7097701149425288"
"data_lipinski","SVC_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0","0.665259904746044","0.648663101604278","0.601139601139601","0.745977011494253"
"data_lipinski","SVC_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0","0.6305860072030908","0.6529411764705881","0.5750237416904084","0.6637931034482759"
"data_lipinski","SVC_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0","0.6100418930146224","0.6213903743315509","0.5978157644824312","0.6109195402298851"
"data_lipinski","SVC_RBF_DESC","0.001","Standard","rdkit_desc","1.0","0.6584145372403204","0.658288770053476","0.5887939221272553","0.72816091954023"
"data_lipinski","SVC_RBF_DESC","0.01","Standard","rdkit_desc","1.0","0.6467446463502357","0.6620320855614974","0.6063627730294396","0.6718390804597701"
"data_lipinski","SVC_RBF_DESC","0.1","Standard","rdkit_desc","1.0","0.5493682249936476","0.3754010695187166","0.5997150997150996","0.6729885057471264"
"data_lipinski","SVC_RBF_DESC","1.0","Standard","rdkit_desc","1.0","0.39018961655878487","0.39037433155080214","0.39743589743589736","0.38275862068965516"
"data_lipinski","SVC_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0","0.679434655612253","0.6176470588235294","0.6982431149097815","0.7224137931034482"
"data_lipinski","SVC_RBF_DESC","0.001","MaxMin","cdk_desc","1.0","0.7128886601841301","0.6695187165775401","0.7122507122507121","0.7568965517241381"
"data_lipinski","SVC_RBF_DESC","0.01","MaxMin","cdk_desc","1.0","0.7277923126131375","0.6844919786096256","0.7293447293447292","0.7695402298850575"
"data_lipinski","SVC_RBF_DESC","0.1","MaxMin","cdk_desc","1.0","0.7298437178310967","0.6716577540106953","0.7155745489078821","0.8022988505747128"
"data_lipinski","SVC_RBF_DESC","1.0","MaxMin","cdk_desc","1.0","0.7419562207256595","0.6866310160427808","0.715099715099715","0.8241379310344827"
"data_lipinski","SVC_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0","0.6874584071676703","0.6786096256684493","0.7165242165242164","0.6672413793103449"
"data_lipinski","SVC_RBF_DESC","0.001","Standard","cdk_desc","1.0","0.7073873329902177","0.6903743315508021","0.6904083570750236","0.7413793103448276"
"data_lipinski","SVC_RBF_DESC","0.01","Standard","cdk_desc","1.0","0.7385653399514117","0.7064171122994652","0.7236467236467239","0.7856321839080459"
"data_lipinski","SVC_RBF_DESC","0.1","Standard","cdk_desc","1.0","0.5700561070912661","0.3497326203208556","0.6894586894586895","0.6709770114942529"
"data_lipinski","SVC_RBF_DESC","1.0","Standard","cdk_desc","1.0","0.40707766365305237","0.3815508021390374","0.4301994301994301","0.4094827586206896"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","1.0E-4","0.9575295731948544","0.9478342128408092","0.9554195804195804","0.9693349263241736"
"data_solubility","SVC_RBF_DESC","0.001","MaxMin","rdkit_desc","1.0E-4","0.9623439817570857","0.9604771328056289","0.9556766762649116","0.9708781362007168"
"data_solubility","SVC_RBF_DESC","0.01","MaxMin","rdkit_desc","1.0E-4","0.9623739461818784","0.9589379947229552","0.9568078979843686","0.9713759458383114"
"data_solubility","SVC_RBF_DESC","0.1","MaxMin","rdkit_desc","1.0E-4","0.9699519754707665","0.96542436235708","0.9667832167832168","0.9776483472720031"
"data_solubility","SVC_RBF_DESC","1.0","MaxMin","rdkit_desc","1.0E-4","0.9483944901229755","0.951627088830255","0.9402509255450433","0.953305455993628"
"data_solubility","SVC_RBF_DESC","1.0E-4","Standard","rdkit_desc","1.0E-4","0.9681819770603575","0.97240545294635","0.9591217605923488","0.9730187176423736"
"data_solubility","SVC_RBF_DESC","0.001","Standard","rdkit_desc","1.0E-4","0.9703719308960014","0.9689423922603342","0.9662176059234884","0.9759557945041816"
"data_solubility","SVC_RBF_DESC","0.01","Standard","rdkit_desc","1.0E-4","0.9671881833007735","0.9673208003518031","0.9610756890168655","0.9731680605336519"
"data_solubility","SVC_RBF_DESC","0.1","Standard","rdkit_desc","1.0E-4","0.8895625872326226","0.8952286719437115","0.8855409296585768","0.8879181600955796"
"data_solubility","SVC_RBF_DESC","1.0","Standard","rdkit_desc","1.0E-4","0.8561203719361387","0.8370162708883025","0.8824300699300699","0.8489147749900438"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","cdk_desc","1.0E-4","0.9614819192316961","0.9585532102022867","0.9520773344302758","0.9738152130625259"
"data_solubility","SVC_RBF_DESC","0.001","MaxMin","cdk_desc","1.0E-4","0.9612795359856579","0.9619613016710643","0.951048951048951","0.9708283552369582"
"data_solubility","SVC_RBF_DESC","0.01","MaxMin","cdk_desc","1.0E-4","0.9521247739185007","0.9365105540897097","0.948786507610037","0.9710772600557553"
"data_solubility","SVC_RBF_DESC","0.1","MaxMin","cdk_desc","1.0E-4","0.9662695802471223","0.9664138082673703","0.9577334430275606","0.9746614894464357"
"data_solubility","SVC_RBF_DESC","1.0","MaxMin","cdk_desc","1.0E-4","0.9401682040024714","0.9368403693931397","0.9297614150555328","0.9539028275587416"
"data_solubility","SVC_RBF_DESC","1.0E-4","Standard","cdk_desc","1.0E-4","0.9641549145434403","0.9621262093227791","0.9588132455779514","0.9715252887295902"
"data_solubility","SVC_RBF_DESC","0.001","Standard","cdk_desc","1.0E-4","0.9667920384269418","0.9627858399296394","0.966114767585356","0.9714755077658304"
"data_solubility","SVC_RBF_DESC","0.01","Standard","cdk_desc","1.0E-4","0.9578740082109302","0.9490985048372911","0.9481694775812424","0.9763540422142573"
"data_solubility","SVC_RBF_DESC","0.1","Standard","cdk_desc","1.0E-4","0.8704178454827168","0.8566952506596306","0.8790106951871657","0.875547590601354"
"data_solubility","SVC_RBF_DESC","1.0","Standard","cdk_desc","1.0E-4","0.8383777895862988","0.8199758135444151","0.859882764294529","0.8352747909199523"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.001","0.9575112501224416","0.9477792436235708","0.9554195804195804","0.9693349263241736"
"data_solubility","SVC_RBF_DESC","0.001","MaxMin","rdkit_desc","0.001","0.9623439817570857","0.9604771328056289","0.9556766762649116","0.9708781362007168"
"data_solubility","SVC_RBF_DESC","0.01","MaxMin","rdkit_desc","0.001","0.9623739461818784","0.9589379947229552","0.9568078979843686","0.9713759458383114"
"data_solubility","SVC_RBF_DESC","0.1","MaxMin","rdkit_desc","0.001","0.9716011067208319","0.9691622691292875","0.967245989304813","0.9783950617283951"
"data_solubility","SVC_RBF_DESC","1.0","MaxMin","rdkit_desc","0.001","0.9496980844405698","0.9526715039577838","0.9427190456602221","0.9537037037037037"
"data_solubility","SVC_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.001","0.9691078382856385","0.9751813984168864","0.9591731797614151","0.9729689366786142"
"data_solubility","SVC_RBF_DESC","0.001","Standard","rdkit_desc","0.001","0.9703874324137166","0.9689423922603342","0.966114767585356","0.9761051373954599"
"data_solubility","SVC_RBF_DESC","0.01","Standard","rdkit_desc","0.001","0.9658776020042269","0.9642150395778365","0.9601501439736734","0.9732676224611708"
"data_solubility","SVC_RBF_DESC","0.1","Standard","rdkit_desc","0.001","0.8836471377769567","0.8885773966578716","0.8747943233237352","0.8875696933492633"
"data_solubility","SVC_RBF_DESC","1.0","Standard","rdkit_desc","0.001","0.8554362783098423","0.8417985927880386","0.8796277252159606","0.8448825169255276"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.001","0.9615156526093047","0.9585532102022867","0.9521287535993419","0.9738649940262853"
"data_solubility","SVC_RBF_DESC","0.001","MaxMin","cdk_desc","0.001","0.9612709661241468","0.9619613016710643","0.951023241464418","0.9708283552369582"
"data_solubility","SVC_RBF_DESC","0.01","MaxMin","cdk_desc","0.001","0.9521247739185007","0.9365105540897097","0.948786507610037","0.9710772600557553"
"data_solubility","SVC_RBF_DESC","0.1","MaxMin","cdk_desc","0.001","0.964791705756936","0.9619063324538258","0.9577077334430275","0.9747610513739545"
"data_solubility","SVC_RBF_DESC","1.0","MaxMin","cdk_desc","0.001","0.9413868147988614","0.9355760773966578","0.9295043192102016","0.9590800477897252"
"data_solubility","SVC_RBF_DESC","1.0E-4","Standard","cdk_desc","0.001","0.9641549145434403","0.9621262093227791","0.9588132455779514","0.9715252887295902"
"data_solubility","SVC_RBF_DESC","0.001","Standard","cdk_desc","0.001","0.9674765352109538","0.9627858399296394","0.9680686960098724","0.9715750696933493"
"data_solubility","SVC_RBF_DESC","0.01","Standard","cdk_desc","0.001","0.9585874794185528","0.9499780123131047","0.9486836692719045","0.9771007566706492"
"data_solubility","SVC_RBF_DESC","0.1","Standard","cdk_desc","0.001","0.8705436490783054","0.8569151275285839","0.8792677910324969","0.8754480286738351"
"data_solubility","SVC_RBF_DESC","1.0","Standard","cdk_desc","0.001","0.8383491654290288","0.8044470096745822","0.8617852735499794","0.8488152130625249"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.01","0.9575112501224416","0.9477792436235708","0.9554195804195804","0.9693349263241736"
"data_solubility","SVC_RBF_DESC","0.001","MaxMin","rdkit_desc","0.01","0.9623439817570857","0.9604771328056289","0.9556766762649116","0.9708781362007168"
"data_solubility","SVC_RBF_DESC","0.01","MaxMin","rdkit_desc","0.01","0.9622991689354797","0.9589379947229552","0.957579185520362","0.9703803265631222"
"data_solubility","SVC_RBF_DESC","0.1","MaxMin","rdkit_desc","0.01","0.9711767000453996","0.9672933157431837","0.9671945701357467","0.979042214257268"
"data_solubility","SVC_RBF_DESC","1.0","MaxMin","rdkit_desc","0.01","0.9497574209986114","0.9525065963060686","0.9441073632250103","0.9526583034647551"
"data_solubility","SVC_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.01","0.9691335934764315","0.9752088830255057","0.9591731797614151","0.9730187176423736"
"data_solubility","SVC_RBF_DESC","0.001","Standard","rdkit_desc","0.01","0.9702299885017425","0.9686675461741425","0.9661661867544221","0.9758562325766627"
"data_solubility","SVC_RBF_DESC","0.01","Standard","rdkit_desc","0.01","0.9676413625102834","0.9661939313984169","0.9594302756067463","0.977299880525687"
"data_solubility","SVC_RBF_DESC","0.1","Standard","rdkit_desc","0.01","0.8859617531381142","0.8940743183817064","0.8748971616618676","0.8889137793707687"
"data_solubility","SVC_RBF_DESC","1.0","Standard","rdkit_desc","0.01","0.8614752121641457","0.8363566402814423","0.8979843685726038","0.850084627638391"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.01","0.9614653255771096","0.9585532102022867","0.9520773344302758","0.9737654320987664"
"data_solubility","SVC_RBF_DESC","0.001","MaxMin","cdk_desc","0.01","0.9591723826581878","0.9556398416886543","0.951048951048951","0.9708283552369582"
"data_solubility","SVC_RBF_DESC","0.01","MaxMin","cdk_desc","0.01","0.9521247739185007","0.9365105540897097","0.948786507610037","0.9710772600557553"
"data_solubility","SVC_RBF_DESC","0.1","MaxMin","cdk_desc","0.01","0.9681873964653976","0.9636103781882147","0.9669374742904154","0.9740143369175628"
"data_solubility","SVC_RBF_DESC","1.0","MaxMin","cdk_desc","0.01","0.9429410871628244","0.9331024626209321","0.9347490744549568","0.9609717244125846"
"data_solubility","SVC_RBF_DESC","1.0E-4","Standard","cdk_desc","0.01","0.963640722852778","0.9621262093227791","0.9572706705059647","0.9715252887295902"
"data_solubility","SVC_RBF_DESC","0.001","Standard","cdk_desc","0.01","0.9678999798820175","0.9604221635883905","0.9680686960098724","0.9752090800477897"
"data_solubility","SVC_RBF_DESC","0.01","Standard","cdk_desc","0.01","0.9592992661977604","0.9537708883025506","0.9482208967503085","0.9759060135404222"
"data_solubility","SVC_RBF_DESC","0.1","Standard","cdk_desc","0.01","0.87330051618832","0.8661499560246262","0.8755656108597285","0.8781859816806054"
"data_solubility","SVC_RBF_DESC","1.0","Standard","cdk_desc","0.01","0.8460753700682339","0.808047493403694","0.871606334841629","0.8585722819593787"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","rdkit_desc","0.1","0.9575375513816701","0.94780672823219","0.9554709995886467","0.9693349263241736"
"data_solubility","SVC_RBF_DESC","0.001","MaxMin","rdkit_desc","0.1","0.9618461721194911","0.9604771328056289","0.9556766762649116","0.969384707287933"
"data_solubility","SVC_RBF_DESC","0.01","MaxMin","rdkit_desc","0.1","0.9674214017319355","0.9668535620052771","0.9602015631427396","0.9752090800477896"
"data_solubility","SVC_RBF_DESC","0.1","MaxMin","rdkit_desc","0.1","0.9721734272703916","0.9703715919085313","0.9675545043192103","0.9785941855834329"
"data_solubility","SVC_RBF_DESC","1.0","MaxMin","rdkit_desc","0.1","0.9601807377819603","0.9671284080914687","0.9447758124228712","0.9686379928315412"
"data_solubility","SVC_RBF_DESC","1.0E-4","Standard","rdkit_desc","0.1","0.9686271793527688","0.9710312225153913","0.9629267791032498","0.9719235364396654"
"data_solubility","SVC_RBF_DESC","0.001","Standard","rdkit_desc","0.1","0.97280655108143","0.973669744942832","0.9674002468120116","0.9773496614894464"
"data_solubility","SVC_RBF_DESC","0.01","Standard","rdkit_desc","0.1","0.9682150561373977","0.9689423922603341","0.9599958864664747","0.9757068896853843"
"data_solubility","SVC_RBF_DESC","0.1","Standard","rdkit_desc","0.1","0.9334680890365368","0.9353562005277045","0.925133689839572","0.9399143767423337"
"data_solubility","SVC_RBF_DESC","1.0","Standard","rdkit_desc","0.1","0.8850992358198436","0.8707673702726473","0.8775709584533113","0.9069593787335721"
"data_solubility","SVC_RBF_DESC","1.0E-4","MaxMin","cdk_desc","0.1","0.9615460499851408","0.9587456024626209","0.9520773344302758","0.9738152130625259"
