"NAME [String]","METHOD [String]","degree [Int]","C [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_solubility","SVC_POLY_FP","3","0.001","1000","rdkit_fp","Standard","0.0","0.9167920104221846","0.9198955613577023","0.9189576043986013","0.9115228655102501"
"data_solubility","SVC_POLY_FP","4","0.001","1000","rdkit_fp","Standard","0.0","0.8456230747469884","0.7257441253263709","0.9251147362202938","0.8860103626943007"
"data_solubility","SVC_POLY_FP","2","0.01","1000","rdkit_fp","Standard","0.0","0.9260471724493993","0.9224543080939952","0.9427000499840967","0.9129871592701059"
"data_solubility","SVC_POLY_FP","3","0.01","1000","rdkit_fp","Standard","0.0","0.845034616447383","0.7048041775456922","0.9188894442677339","0.9114102275287228"
"data_solubility","SVC_POLY_FP","4","0.01","1000","rdkit_fp","Standard","0.0","0.8476409624930757","0.7257441253263709","0.9257054573544785","0.8914733047983782"
"data_solubility","SVC_POLY_FP","2","0.1","1000","rdkit_fp","Standard","0.0","0.9256468243205913","0.9212532637075713","0.9427000499840967","0.9129871592701059"
"data_solubility","SVC_POLY_FP","3","0.1","1000","rdkit_fp","Standard","0.0","0.8450836828358007","0.7048041775456922","0.9189803244422238","0.9114665465194864"
"data_solubility","SVC_POLY_FP","4","0.1","1000","rdkit_fp","Standard","0.0","0.8482888403098029","0.7257441253263709","0.9251147362202939","0.894007659382744"
"data_solubility","SVC_POLY_FP","2","1.0","1000","rdkit_fp","Standard","0.0","0.9181620549559265","0.8987989556135769","0.9427000499840967","0.9129871592701059"
"data_solubility","SVC_POLY_FP","3","1.0","1000","rdkit_fp","Standard","0.0","0.845034616447383","0.7048041775456922","0.9188894442677339","0.9114102275287228"
"data_solubility","SVC_POLY_FP","4","1.0","1000","rdkit_fp","Standard","0.0","0.8484202512882515","0.7257441253263709","0.9251147362202939","0.8944018923180898"
"data_solubility","SVC_POLY_FP","2","1.0E-4","1500","rdkit_fp","Standard","0.0","0.9098325819309351","0.9228198433420362","0.9293406643340762","0.877337238116693"
"data_solubility","SVC_POLY_FP","3","1.0E-4","1500","rdkit_fp","Standard","0.0","0.9182622452975977","0.9172845953002613","0.9207979279320223","0.9167042126605092"
"data_solubility","SVC_POLY_FP","4","1.0E-4","1500","rdkit_fp","Standard","0.0","0.8731005993474473","0.7937859007832898","0.9259326577907036","0.8995832394683488"
"data_solubility","SVC_POLY_FP","2","0.001","1500","rdkit_fp","Standard","0.0","0.9316722254968434","0.9309660574412526","0.9446994138228753","0.9193512052264023"
"data_solubility","SVC_POLY_FP","3","0.001","1500","rdkit_fp","Standard","0.0","0.868112030809708","0.7667885117493473","0.9208433680192672","0.9167042126605092"
"data_solubility","SVC_POLY_FP","4","0.001","1500","rdkit_fp","Standard","0.0","0.8731193723443686","0.7937859007832898","0.9259326577907036","0.8996395584591126"
"data_solubility","SVC_POLY_FP","2","0.01","1500","rdkit_fp","Standard","0.0","0.9285488622451014","0.9226109660574413","0.9458808560912444","0.9171547645866185"
"data_solubility","SVC_POLY_FP","3","0.01","1500","rdkit_fp","Standard","0.0","0.8377748649668751","0.6758224543080941","0.9207979279320223","0.9167042126605092"
"data_solubility","SVC_POLY_FP","4","0.01","1500","rdkit_fp","Standard","0.0","0.8427486103725221","0.7937859007832898","0.926000817921571","0.8084591124127056"
"data_solubility","SVC_POLY_FP","2","0.1","1500","rdkit_fp","Standard","0.0","0.9306202286506712","0.9288250652741508","0.9458808560912444","0.9171547645866185"
"data_solubility","SVC_POLY_FP","3","0.1","1500","rdkit_fp","Standard","0.0","0.8378051583583718","0.6758224543080941","0.9208888081065122","0.9167042126605092"
"data_solubility","SVC_POLY_FP","4","0.1","1500","rdkit_fp","Standard","0.0","0.873134519040117","0.7937859007832898","0.9259780978779485","0.8996395584591126"
"data_solubility","SVC_POLY_FP","2","1.0","1500","rdkit_fp","Standard","0.0","0.8918212730370945","0.8124281984334206","0.9458808560912444","0.9171547645866185"
"data_solubility","SVC_POLY_FP","3","1.0","1500","rdkit_fp","Standard","0.0","0.8377748649668751","0.6758224543080941","0.9207979279320223","0.9167042126605092"
"data_solubility","SVC_POLY_FP","4","1.0","1500","rdkit_fp","Standard","0.0","0.8734480566384121","0.7944647519582243","0.9262961784886633","0.8995832394683488"
"data_solubility","SVC_POLY_FP","2","1.0E-4","2000","rdkit_fp","Standard","0.0","0.9009385309300267","0.9169712793733678","0.9272049802335628","0.8586393331831496"
"data_solubility","SVC_POLY_FP","3","1.0E-4","2000","rdkit_fp","Standard","0.0","0.8965343155737381","0.8919060052219324","0.8969873222156592","0.9007096192836224"
"data_solubility","SVC_POLY_FP","4","1.0E-4","2000","rdkit_fp","Standard","0.0","0.8436830879585768","0.7347258485639685","0.9236606534284552","0.8726627618833067"
"data_solubility","SVC_POLY_FP","2","0.001","2000","rdkit_fp","Standard","0.0","0.9215277674645521","0.9283550913838118","0.9352933157631672","0.9009348952466772"
"data_solubility","SVC_POLY_FP","3","0.001","2000","rdkit_fp","Standard","0.0","0.8737892152279031","0.8951958224543085","0.8969873222156591","0.8291845010137417"
"data_solubility","SVC_POLY_FP","4","0.001","2000","rdkit_fp","Standard","0.0","0.8240537857813176","0.7347258485639685","0.9235697732539652","0.8138657355260192"
"data_solubility","SVC_POLY_FP","2","0.01","2000","rdkit_fp","Standard","0.0","0.9221371210118826","0.9231853785900784","0.9422910891988922","0.9009348952466774"
"data_solubility","SVC_POLY_FP","3","0.01","2000","rdkit_fp","Standard","0.0","0.8298154295859224","0.6917493472584857","0.8969873222156592","0.9007096192836224"
"data_solubility","SVC_POLY_FP","4","0.01","2000","rdkit_fp","Standard","0.0","0.8436527945670802","0.7347258485639685","0.9235697732539652","0.8726627618833067"
"data_solubility","SVC_POLY_FP","2","0.1","2000","rdkit_fp","Standard","0.0","0.9222147667153365","0.923446475195822","0.9422910891988922","0.9009067357512955"
"data_solubility","SVC_POLY_FP","3","0.1","2000","rdkit_fp","Standard","0.0","0.8298154295859224","0.6917493472584857","0.8969873222156592","0.9007096192836224"
"data_solubility","SVC_POLY_FP","4","0.1","2000","rdkit_fp","Standard","0.0","0.8434838375947891","0.7347258485639685","0.9235697732539652","0.8721558909664335"
"data_solubility","SVC_POLY_FP","2","1.0","2000","rdkit_fp","Standard","0.0","0.8540257197934317","0.718851174934726","0.9422910891988922","0.9009348952466774"
"data_solubility","SVC_POLY_FP","3","1.0","2000","rdkit_fp","Standard","0.0","0.8298342025828437","0.6917493472584857","0.8969873222156592","0.9007659382743861"
"data_solubility","SVC_POLY_FP","4","1.0","2000","rdkit_fp","Standard","0.0","0.8436527945670802","0.7347258485639685","0.9235697732539652","0.8726627618833067"
"data_solubility","SVC_POLY_FP","2","1.0E-4","1000","cdk_fp","Standard","0.0","0.8982448361946398","0.9308093994778066","0.9152542372881362","0.848670871817977"
"data_solubility","SVC_POLY_FP","3","1.0E-4","1000","cdk_fp","Standard","0.0","0.9210658900569567","0.9274151436031336","0.9225700913345758","0.9132124352331606"
"data_solubility","SVC_POLY_FP","4","1.0E-4","1000","cdk_fp","Standard","0.0","0.8516119502225094","0.801984334203655","0.9217521697641663","0.831099346699707"
"data_solubility","SVC_POLY_FP","2","0.001","1000","cdk_fp","Standard","0.0","0.9296670293542837","0.9364490861618798","0.947562139319308","0.904989862581663"
"data_solubility","SVC_POLY_FP","3","0.001","1000","cdk_fp","Standard","0.0","0.8871929570717519","0.8257963446475196","0.9225700913345758","0.9132124352331606"
"data_solubility","SVC_POLY_FP","4","0.001","1000","cdk_fp","Standard","0.0","0.8678766181586391","0.801984334203655","0.9216612895896764","0.879984230682586"
"data_solubility","SVC_POLY_FP","2","0.01","1000","cdk_fp","Standard","0.0","0.9308864890374071","0.9357702349869449","0.9489707820239022","0.9079184501013745"
"data_solubility","SVC_POLY_FP","3","0.01","1000","cdk_fp","Standard","0.0","0.8395863426244065","0.682976501305483","0.9225700913345758","0.9132124352331606"
"data_solubility","SVC_POLY_FP","4","0.01","1000","cdk_fp","Standard","0.0","0.8730489873553995","0.8027676240208877","0.9217521697641663","0.8946271682811443"
"data_solubility","SVC_POLY_FP","2","0.1","1000","cdk_fp","Standard","0.0","0.9325052879930208","0.9406266318537856","0.9489707820239022","0.9079184501013745"
"data_solubility","SVC_POLY_FP","3","0.1","1000","cdk_fp","Standard","0.0","0.8393235206675093","0.682976501305483","0.9225700913345758","0.9124239693624691"
"data_solubility","SVC_POLY_FP","4","0.1","1000","cdk_fp","Standard","0.0","0.872342248106832","0.801984334203655","0.922161130549371","0.8928812795674701"
"data_solubility","SVC_POLY_FP","2","1.0","1000","cdk_fp","Standard","0.0","0.894678833296254","0.8271018276762402","0.9490162221111471","0.9079184501013745"
"data_solubility","SVC_POLY_FP","3","1.0","1000","cdk_fp","Standard","0.0","0.8395863426244065","0.682976501305483","0.9225700913345758","0.9132124352331606"
"data_solubility","SVC_POLY_FP","4","1.0","1000","cdk_fp","Standard","0.0","0.8661341110341024","0.7819321148825066","0.9218430499386562","0.8946271682811443"
"data_solubility","SVC_POLY_FP","2","1.0E-4","1500","cdk_fp","Standard","0.0","0.9243031597063124","0.9448563968668405","0.9395646839641939","0.8884883982879029"
"data_solubility","SVC_POLY_FP","3","1.0E-4","1500","cdk_fp","Standard","0.0","0.9066252265178644","0.8971279373368148","0.9156177579860955","0.9071299842306825"
"data_solubility","SVC_POLY_FP","4","1.0E-4","1500","cdk_fp","Standard","0.0","0.8805697970866261","0.8252219321148823","0.9198891261871226","0.8965983329578736"
"data_solubility","SVC_POLY_FP","2","0.001","1500","cdk_fp","Standard","0.0","0.9314319857925302","0.9392167101827676","0.9440632526014457","0.9110159945933769"
"data_solubility","SVC_POLY_FP","3","0.001","1500","cdk_fp","Standard","0.0","0.8372275886360558","0.6887206266318538","0.9156631980733405","0.9072989412029735"
"data_solubility","SVC_POLY_FP","4","0.001","1500","cdk_fp","Standard","0.0","0.8793290510173771","0.8252219321148823","0.9166174399054849","0.8961477810317642"
"data_solubility","SVC_POLY_FP","2","0.01","1500","cdk_fp","Standard","0.0","0.929676135007213","0.9332637075718014","0.9451992547825699","0.9105654426672675"
"data_solubility","SVC_POLY_FP","3","0.01","1500","cdk_fp","Standard","0.0","0.8373184688105458","0.6887206266318538","0.9159358385968103","0.9072989412029735"
"data_solubility","SVC_POLY_FP","4","0.01","1500","cdk_fp","Standard","0.0","0.879888614623841","0.8252219321148823","0.91666287999273","0.897781031763911"
"data_solubility","SVC_POLY_FP","2","0.1","1500","cdk_fp","Standard","0.0","0.9315560305685705","0.9389033942558743","0.9451992547825699","0.9105654426672675"
"data_solubility","SVC_POLY_FP","3","0.1","1500","cdk_fp","Standard","0.0","0.837363908897791","0.6887206266318538","0.9160721588585452","0.9072989412029735"
"data_solubility","SVC_POLY_FP","4","0.1","1500","cdk_fp","Standard","0.0","0.8794792349927469","0.8252219321148823","0.9166174399054848","0.8965983329578736"
"data_solubility","SVC_POLY_FP","2","1.0","1500","cdk_fp","Standard","0.0","0.8840579544331376","0.7962402088772844","0.9451992547825699","0.9107343996395586"
"data_solubility","SVC_POLY_FP","3","1.0","1500","cdk_fp","Standard","0.0","0.8370948946754938","0.6887206266318538","0.9152087972008908","0.9073552601937371"
"data_solubility","SVC_POLY_FP","4","1.0","1500","cdk_fp","Standard","0.0","0.8794792349927469","0.8252219321148823","0.9166174399054849","0.8965983329578736"
"data_solubility","SVC_POLY_FP","2","1.0E-4","2000","cdk_fp","Standard","0.0","0.9146358578543721","0.9207310704960833","0.9462898168764492","0.8768866861905836"
"data_solubility","SVC_POLY_FP","3","1.0E-4","2000","cdk_fp","Standard","0.0","0.9053610886549693","0.8999477806788513","0.920888808106512","0.8952466771795449"
"data_solubility","SVC_POLY_FP","4","1.0E-4","2000","cdk_fp","Standard","0.0","0.8655519623831199","0.810078328981723","0.9180260826100789","0.8685514755575579"
"data_solubility","SVC_POLY_FP","2","0.001","2000","cdk_fp","Standard","0.0","0.9263203099370706","0.9327415143603136","0.9526059890034997","0.8936134264473983"
"data_solubility","SVC_POLY_FP","3","0.001","2000","cdk_fp","Standard","0.0","0.8354853310923794","0.6900261096605741","0.9210705684554918","0.8953593151610723"
"data_solubility","SVC_POLY_FP","4","0.001","2000","cdk_fp","Standard","0.0","0.8658905178187588","0.810078328981723","0.9182532830463037","0.8693399414282494"
"data_solubility","SVC_POLY_FP","2","0.01","2000","cdk_fp","Standard","0.0","0.9255653976088106","0.9267885117493468","0.9531967101376843","0.896710970939401"
"data_solubility","SVC_POLY_FP","3","0.01","2000","cdk_fp","Standard","0.0","0.835447785098537","0.6900261096605741","0.9210705684554918","0.8952466771795449"
"data_solubility","SVC_POLY_FP","4","0.01","2000","cdk_fp","Standard","0.0","0.8655912102049652","0.810078328981723","0.9172990412141594","0.8693962604190132"
"data_solubility","SVC_POLY_FP","2","0.1","2000","cdk_fp","Standard","0.0","0.9275123539412383","0.9328981723237595","0.9533784704866641","0.8962604190132916"
"data_solubility","SVC_POLY_FP","3","0.1","2000","cdk_fp","Standard","0.0","0.8354290121016157","0.6900261096605741","0.9210705684554918","0.8951903581887812"
"data_solubility","SVC_POLY_FP","4","0.1","2000","cdk_fp","Standard","0.0","0.8658335573369383","0.810078328981723","0.9180260826100789","0.8693962604190132"
"data_solubility","SVC_POLY_FP","2","1.0","2000","cdk_fp","Standard","0.0","0.8726581863065125","0.7678851174934727","0.9533784704866641","0.896710970939401"
"data_solubility","SVC_POLY_FP","3","1.0","2000","cdk_fp","Standard","0.0","0.8354853310923794","0.6900261096605741","0.9210705684554918","0.8953593151610723"
"data_solubility","SVC_POLY_FP","4","1.0","2000","cdk_fp","Standard","0.0","0.8281685745808834","0.810078328981723","0.8931703548870817","0.7812570398738454"
"data_solubility","SVC_POLY_FP","2","1.0E-4","1000","rdkit_fp","MaxMin","2.0","0.8985817899148468","0.9499216710182767","0.9165265597309946","0.8292971389952692"
"data_solubility","SVC_POLY_FP","3","1.0E-4","1000","rdkit_fp","MaxMin","2.0","0.9082641074870499","0.934308093994778","0.9271141000590729","0.8633701284072989"
"data_solubility","SVC_POLY_FP","4","1.0E-4","1000","rdkit_fp","MaxMin","2.0","0.8962441753426232","0.9235248041775453","0.9190712046167129","0.8461365172336114"
"data_solubility","SVC_POLY_FP","2","0.001","1000","rdkit_fp","MaxMin","2.0","0.9216727304650721","0.9534725848563967","0.9268868996228473","0.8846587069159723"
"data_solubility","SVC_POLY_FP","3","0.001","1000","rdkit_fp","MaxMin","2.0","0.9167973104331616","0.929190600522193","0.9378379606488845","0.8833633701284073"
"data_solubility","SVC_POLY_FP","4","0.001","1000","rdkit_fp","MaxMin","2.0","0.918464864672918","0.9475195822454308","0.913754714409052","0.8941202973642715"
"data_solubility","SVC_POLY_FP","2","0.01","1000","rdkit_fp","MaxMin","2.0","0.9280331314091192","0.9296083550913838","0.9411096469305222","0.9133813922054519"
"data_solubility","SVC_POLY_FP","3","0.01","1000","rdkit_fp","MaxMin","2.0","0.9251860578135563","0.9503394255874673","0.9161175989457901","0.9091011489074116"
"data_solubility","SVC_POLY_FP","4","0.01","1000","rdkit_fp","MaxMin","2.0","0.92506443775807","0.9459007832898167","0.9289771436361166","0.9003153863482767"
"data_solubility","SVC_POLY_FP","2","0.1","1000","rdkit_fp","MaxMin","2.0","0.9356183924820806","0.9544647519582242","0.9324760303539784","0.9199143951340393"
"data_solubility","SVC_POLY_FP","3","0.1","1000","rdkit_fp","MaxMin","2.0","0.9307994117208637","0.9523237597911226","0.9319307493070396","0.9081437260644288"
"data_solubility","SVC_POLY_FP","4","0.1","1000","rdkit_fp","MaxMin","2.0","0.9331686536195504","0.942245430809399","0.9542418321443186","0.9030186979049336"
"data_solubility","SVC_POLY_FP","2","1.0","1000","rdkit_fp","MaxMin","2.0","0.9388964516095099","0.9594255874673627","0.9399963647930211","0.917267402568146"
"data_solubility","SVC_POLY_FP","3","1.0","1000","rdkit_fp","MaxMin","2.0","0.936716241967997","0.9466840731070494","0.9579679192984057","0.9054967334985361"
"data_solubility","SVC_POLY_FP","4","1.0","1000","rdkit_fp","MaxMin","2.0","0.9258665227188284","0.9223498694516968","0.9548779933657482","0.9003717053390404"
"data_solubility","SVC_POLY_FP","2","1.0E-4","1500","rdkit_fp","MaxMin","2.0","0.9190665380807377","0.9512271540469973","0.9205252874085519","0.8854471727866637"
"data_solubility","SVC_POLY_FP","3","1.0E-4","1500","rdkit_fp","MaxMin","2.0","0.9115451777885023","0.9354046997389037","0.921161448629982","0.8780693849966212"
"data_solubility","SVC_POLY_FP","4","1.0E-4","1500","rdkit_fp","MaxMin","2.0","0.9019496510619698","0.9274151436031329","0.9233425728177398","0.8550912367650368"
"data_solubility","SVC_POLY_FP","2","0.001","1500","rdkit_fp","MaxMin","2.0","0.9256591257523555","0.9573890339425586","0.9269323397100924","0.8926560036044154"
"data_solubility","SVC_POLY_FP","3","0.001","1500","rdkit_fp","MaxMin","2.0","0.9159595910832442","0.9304438642297649","0.9333393920116326","0.8840955170083351"
"data_solubility","SVC_POLY_FP","4","0.001","1500","rdkit_fp","MaxMin","2.0","0.9172570334557099","0.9476240208877285","0.913800154496297","0.8903469249831042"
"data_solubility","SVC_POLY_FP","2","0.01","1500","rdkit_fp","MaxMin","2.0","0.9273658511356233","0.931644908616188","0.9377470804743944","0.9127055643162875"
"data_solubility","SVC_POLY_FP","3","0.01","1500","rdkit_fp","MaxMin","2.0","0.9252253311060818","0.9500783289817232","0.9182987231335487","0.9072989412029737"
"data_solubility","SVC_POLY_FP","4","0.01","1500","rdkit_fp","MaxMin","2.0","0.9267997987659591","0.9490339425587463","0.9290225837233616","0.9023428700157693"
"data_solubility","SVC_POLY_FP","2","0.1","1500","rdkit_fp","MaxMin","2.0","0.9331225773608739","0.9519060052219318","0.9250692961330488","0.9223924307276413"
