"NAME [String]","METHOD [String]","layers [String]","foldSize [Int]","featuresColumn [String]","scalerType [String]","lambda [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.001","0.8819255720083446","0.9249778732052711","0.9171424425507216","0.8036564002690413"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.001","0.8645807841985057","0.8585032452632269","0.9240548241563993","0.8111842831758908"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.001","0.8840930365893573","0.9076493148888743","0.9244017623934782","0.8202280324857196"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.001","0.8973269187193771","0.8722901505714723","0.9342426720840038","0.8854479335026554"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.001","0.8777474413638395","0.8629531895364846","0.9275690578582171","0.8427200766968168"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.001","0.8803243525803693","0.9142709630892283","0.9232263936891539","0.8034757009627258"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.001","0.8739903647258989","0.8994432789178085","0.902875761813049","0.8196520534468391"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.001","0.8588275131908092","0.8933119714154593","0.8629739070785953","0.8201966610783732"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.001","0.8726109494338945","0.8991373281758779","0.8928105954673773","0.8258849246584282"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.001","0.9223344688453158","0.912633307108984","0.946811598026544","0.9075585014004194"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.001","0.90403839067382","0.9792677396796254","0.8978748384032924","0.8349725939385421"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.001","0.8774960914315605","0.9247169955637142","0.8706302931166399","0.8371409856143274"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.001","0.8742383986193342","0.9008555693961844","0.9110241933356199","0.8108354331261984"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.001","0.8647143409316826","0.8976185012784371","0.8779779964646598","0.818546525051951"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.001","0.8855528410520632","0.8973193797941389","0.9255586629026726","0.8337804804593778"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.001","0.7406806826669943","0.7380487991433379","0.7399638551038177","0.7440293937538274"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.001","0.7405020200731124","0.7380501649948643","0.7404216025116745","0.7430342927127985"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.001","0.7410616146477776","0.7387330907581022","0.7416470991742079","0.7428046540110227"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.001","0.7364518700297272","0.7343773902401713","0.7344774819935098","0.7405007378555007"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.001","0.7398106488265727","0.7362130946917547","0.7430242988681635","0.7401945529197996"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.001","0.7402444399605962","0.73560255905942","0.7440954541856846","0.7410353066366839"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.001","0.7390782728644224","0.7385090911077602","0.7388386143577027","0.7398871131278046"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.001","0.7419526046059749","0.7459079088266789","0.740062791863441","0.7398871131278046"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.001","0.7423361533980825","0.7477436132782622","0.7401419412711394","0.7391229056448455"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.001","0.7367067412117616","0.7275153521711577","0.7463894678521488","0.7362154036119783"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.001","0.7341631800479664","0.7275126204681046","0.7373083924755297","0.737668527200265"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.001","0.7240880525131739","0.7257479402958982","0.7086180513415824","0.7378981659020409"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.001","0.7281759042298211","0.7382004086627767","0.7321082763897317","0.714219027636955"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.001","0.7283330877760749","0.7391196267400948","0.731419676542754","0.7144599600453756"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.001","0.7256871013624232","0.7403447955593435","0.7199601614647917","0.7167563470631343"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.001","0.7356101085748156","0.7369014838610983","0.7344036092129911","0.735525232650357"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.001","0.7343866562045349","0.7360614851723158","0.7331029206131442","0.7339955628281449"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.001","0.7231317965154846","0.7373604099739941","0.6987283328496425","0.7333066467228173"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.01","0.8637955045769247","0.8835529622587905","0.9184787483840329","0.7893548030879504"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.01","0.8567963202658521","0.8778505321357546","0.9218320449568635","0.770706383704938"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.01","0.8760123558136431","0.8759205839288446","0.9179959369970715","0.8341205465150131"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.01","0.8819255720083446","0.9249778732052711","0.9171424425507216","0.8036564002690413"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.01","0.8645807841985057","0.8585032452632269","0.9240548241563993","0.8111842831758908"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.01","0.8840930365893573","0.9076493148888743","0.9244017623934782","0.8202280324857196"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.01","0.8973269187193771","0.8722901505714723","0.9342426720840038","0.8854479335026554"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.01","0.8777474413638395","0.8629531895364846","0.9275690578582171","0.8427200766968168"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.01","0.8803243525803693","0.9142709630892283","0.9232263936891539","0.8034757009627258"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.01","0.8739903647258989","0.8994432789178085","0.902875761813049","0.8196520534468391"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.01","0.8588275131908092","0.8933119714154593","0.8629739070785953","0.8201966610783732"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.01","0.8726109494338945","0.8991373281758779","0.8928105954673773","0.8258849246584282"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.01","0.9223344688453158","0.912633307108984","0.946811598026544","0.9075585014004194"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.01","0.90403839067382","0.9792677396796254","0.8978748384032924","0.8349725939385421"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.01","0.8774960914315605","0.9247169955637142","0.8706302931166399","0.8371409856143274"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.01","0.8742383986193342","0.9008555693961844","0.9110241933356199","0.8108354331261984"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.01","0.8647143409316826","0.8976185012784371","0.8779779964646598","0.818546525051951"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.01","0.8855528410520632","0.8973193797941389","0.9255586629026726","0.8337804804593778"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.01","0.7406806826669943","0.7380487991433379","0.7399638551038177","0.7440293937538274"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.01","0.7405020200731124","0.7380501649948643","0.7404216025116745","0.7430342927127985"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.01","0.7410616146477776","0.7387330907581022","0.7416470991742079","0.7428046540110227"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.01","0.7364518700297272","0.7343773902401713","0.7344774819935098","0.7405007378555007"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.01","0.7398106488265727","0.7362130946917547","0.7430242988681635","0.7401945529197996"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.01","0.7402444399605962","0.73560255905942","0.7440954541856846","0.7410353066366839"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.01","0.7390782728644224","0.7385090911077602","0.7388386143577027","0.7398871131278046"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.01","0.7419526046059749","0.7459079088266789","0.740062791863441","0.7398871131278046"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.01","0.7423361533980825","0.7477436132782622","0.7401419412711394","0.7391229056448455"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.01","0.7367067412117616","0.7275153521711577","0.7463894678521488","0.7362154036119783"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.01","0.7341631800479664","0.7275126204681046","0.7373083924755297","0.737668527200265"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.01","0.7240880525131739","0.7257479402958982","0.7086180513415824","0.7378981659020409"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.01","0.7281759042298211","0.7382004086627767","0.7321082763897317","0.714219027636955"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.01","0.7283330877760749","0.7391196267400948","0.731419676542754","0.7144599600453756"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.01","0.7256871013624232","0.7403447955593435","0.7199601614647917","0.7167563470631343"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.01","0.7356101085748156","0.7369014838610983","0.7344036092129911","0.735525232650357"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.01","0.7343866562045349","0.7360614851723158","0.7331029206131442","0.7339955628281449"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.01","0.7231317965154846","0.7373604099739941","0.6987283328496425","0.7333066467228173"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","0.1","0.8637955045769247","0.8835529622587905","0.9184787483840329","0.7893548030879504"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","0.1","0.8567963202658521","0.8778505321357546","0.9218320449568635","0.770706383704938"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","0.1","0.8760123558136431","0.8759205839288446","0.9179959369970715","0.8341205465150131"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","0.1","0.8819255720083446","0.9249778732052711","0.9171424425507216","0.8036564002690413"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","0.1","0.8645807841985057","0.8585032452632269","0.9240548241563993","0.8111842831758908"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","0.1","0.8840930365893573","0.9076493148888743","0.9244017623934782","0.8202280324857196"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","0.1","0.8973269187193771","0.8722901505714723","0.9342426720840038","0.8854479335026554"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","0.1","0.8777474413638395","0.8629531895364846","0.9275690578582171","0.8427200766968168"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","0.1","0.8803243525803693","0.9142709630892283","0.9232263936891539","0.8034757009627258"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","0.1","0.8739903647258989","0.8994432789178085","0.902875761813049","0.8196520534468391"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","0.1","0.8588275131908092","0.8933119714154593","0.8629739070785953","0.8201966610783732"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","0.1","0.8726109494338945","0.8991373281758779","0.8928105954673773","0.8258849246584282"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","0.1","0.9223344688453158","0.912633307108984","0.946811598026544","0.9075585014004194"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","0.1","0.90403839067382","0.9792677396796254","0.8978748384032924","0.8349725939385421"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","0.1","0.8774960914315605","0.9247169955637142","0.8706302931166399","0.8371409856143274"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","0.1","0.8742383986193342","0.9008555693961844","0.9110241933356199","0.8108354331261984"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","0.1","0.8647143409316826","0.8976185012784371","0.8779779964646598","0.818546525051951"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","0.1","0.8855528410520632","0.8973193797941389","0.9255586629026726","0.8337804804593778"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","Standard","0.1","0.7406806826669943","0.7380487991433379","0.7399638551038177","0.7440293937538274"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","Standard","0.1","0.7405020200731124","0.7380501649948643","0.7404216025116745","0.7430342927127985"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","Standard","0.1","0.7410616146477776","0.7387330907581022","0.7416470991742079","0.7428046540110227"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","Standard","0.1","0.7364518700297272","0.7343773902401713","0.7344774819935098","0.7405007378555007"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","Standard","0.1","0.7398106488265727","0.7362130946917547","0.7430242988681635","0.7401945529197996"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","Standard","0.1","0.7402444399605962","0.73560255905942","0.7440954541856846","0.7410353066366839"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","Standard","0.1","0.7390782728644224","0.7385090911077602","0.7388386143577027","0.7398871131278046"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","Standard","0.1","0.7419526046059749","0.7459079088266789","0.740062791863441","0.7398871131278046"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","Standard","0.1","0.7423361533980825","0.7477436132782622","0.7401419412711394","0.7391229056448455"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","Standard","0.1","0.7367067412117616","0.7275153521711577","0.7463894678521488","0.7362154036119783"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","Standard","0.1","0.7341631800479664","0.7275126204681046","0.7373083924755297","0.737668527200265"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","Standard","0.1","0.7240880525131739","0.7257479402958982","0.7086180513415824","0.7378981659020409"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","Standard","0.1","0.7281759042298211","0.7382004086627767","0.7321082763897317","0.714219027636955"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","Standard","0.1","0.7283330877760749","0.7391196267400948","0.731419676542754","0.7144599600453756"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","Standard","0.1","0.7256871013624232","0.7403447955593435","0.7199601614647917","0.7167563470631343"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","Standard","0.1","0.7356101085748156","0.7369014838610983","0.7344036092129911","0.735525232650357"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","Standard","0.1","0.7343866562045349","0.7360614851723158","0.7331029206131442","0.7339955628281449"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","Standard","0.1","0.7231317965154846","0.7373604099739941","0.6987283328496425","0.7333066467228173"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","1.0","0.8637955045769247","0.8835529622587905","0.9184787483840329","0.7893548030879504"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","1.0","0.8567963202658521","0.8778505321357546","0.9218320449568635","0.770706383704938"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","1.0","0.8760123558136431","0.8759205839288446","0.9179959369970715","0.8341205465150131"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","1.0","0.8819255720083446","0.9249778732052711","0.9171424425507216","0.8036564002690413"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","1.0","0.8645807841985057","0.8585032452632269","0.9240548241563993","0.8111842831758908"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","1.0","0.8840930365893573","0.9076493148888743","0.9244017623934782","0.8202280324857196"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","1.0","0.8973269187193771","0.8722901505714723","0.9342426720840038","0.8854479335026554"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","1.0","0.8777474413638395","0.8629531895364846","0.9275690578582171","0.8427200766968168"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","1.0","0.8803243525803693","0.9142709630892283","0.9232263936891539","0.8034757009627258"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","1.0","0.8739903647258989","0.8994432789178085","0.902875761813049","0.8196520534468391"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","1.0","0.8588275131908092","0.8933119714154593","0.8629739070785953","0.8201966610783732"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","1.0","0.8726109494338945","0.8991373281758779","0.8928105954673773","0.8258849246584282"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","1.0","0.9223344688453158","0.912633307108984","0.946811598026544","0.9075585014004194"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","1.0","0.90403839067382","0.9792677396796254","0.8978748384032924","0.8349725939385421"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","1.0","0.8774960914315605","0.9247169955637142","0.8706302931166399","0.8371409856143274"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","1.0","0.8742383986193342","0.9008555693961844","0.9110241933356199","0.8108354331261984"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","1.0","0.8647143409316826","0.8976185012784371","0.8779779964646598","0.818546525051951"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","1.0","0.8855528410520632","0.8973193797941389","0.9255586629026726","0.8337804804593778"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","Standard","1.0","0.7406806826669943","0.7380487991433379","0.7399638551038177","0.7440293937538274"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","Standard","1.0","0.7405020200731124","0.7380501649948643","0.7404216025116745","0.7430342927127985"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","Standard","1.0","0.7410616146477776","0.7387330907581022","0.7416470991742079","0.7428046540110227"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","Standard","1.0","0.7364518700297272","0.7343773902401713","0.7344774819935098","0.7405007378555007"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","Standard","1.0","0.7398106488265727","0.7362130946917547","0.7430242988681635","0.7401945529197996"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","Standard","1.0","0.7402444399605962","0.73560255905942","0.7440954541856846","0.7410353066366839"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","Standard","1.0","0.7390782728644224","0.7385090911077602","0.7388386143577027","0.7398871131278046"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","Standard","1.0","0.7419526046059749","0.7459079088266789","0.740062791863441","0.7398871131278046"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","Standard","1.0","0.7423361533980825","0.7477436132782622","0.7401419412711394","0.7391229056448455"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","Standard","1.0","0.7367067412117616","0.7275153521711577","0.7463894678521488","0.7362154036119783"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","Standard","1.0","0.7341631800479664","0.7275126204681046","0.7373083924755297","0.737668527200265"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","Standard","1.0","0.7240880525131739","0.7257479402958982","0.7086180513415824","0.7378981659020409"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","Standard","1.0","0.7281759042298211","0.7382004086627767","0.7321082763897317","0.714219027636955"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","Standard","1.0","0.7283330877760749","0.7391196267400948","0.731419676542754","0.7144599600453756"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","Standard","1.0","0.7256871013624232","0.7403447955593435","0.7199601614647917","0.7167563470631343"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","Standard","1.0","0.7356101085748156","0.7369014838610983","0.7344036092129911","0.735525232650357"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","Standard","1.0","0.7343866562045349","0.7360614851723158","0.7331029206131442","0.7339955628281449"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","Standard","1.0","0.7231317965154846","0.7373604099739941","0.6987283328496425","0.7333066467228173"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","MaxMin","10.0","0.8637955045769247","0.8835529622587905","0.9184787483840329","0.7893548030879504"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","MaxMin","10.0","0.8567963202658521","0.8778505321357546","0.9218320449568635","0.770706383704938"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","MaxMin","10.0","0.8760123558136431","0.8759205839288446","0.9179959369970715","0.8341205465150131"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","MaxMin","10.0","0.8819255720083446","0.9249778732052711","0.9171424425507216","0.8036564002690413"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","MaxMin","10.0","0.8645807841985057","0.8585032452632269","0.9240548241563993","0.8111842831758908"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","MaxMin","10.0","0.8840930365893573","0.9076493148888743","0.9244017623934782","0.8202280324857196"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","MaxMin","10.0","0.8973269187193771","0.8722901505714723","0.9342426720840038","0.8854479335026554"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","MaxMin","10.0","0.8777474413638395","0.8629531895364846","0.9275690578582171","0.8427200766968168"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","MaxMin","10.0","0.8803243525803693","0.9142709630892283","0.9232263936891539","0.8034757009627258"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","MaxMin","10.0","0.8739903647258989","0.8994432789178085","0.902875761813049","0.8196520534468391"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","MaxMin","10.0","0.8588275131908092","0.8933119714154593","0.8629739070785953","0.8201966610783732"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","MaxMin","10.0","0.8726109494338945","0.8991373281758779","0.8928105954673773","0.8258849246584282"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","MaxMin","10.0","0.9223344688453158","0.912633307108984","0.946811598026544","0.9075585014004194"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","MaxMin","10.0","0.90403839067382","0.9792677396796254","0.8978748384032924","0.8349725939385421"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","MaxMin","10.0","0.8774960914315605","0.9247169955637142","0.8706302931166399","0.8371409856143274"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","MaxMin","10.0","0.8742383986193342","0.9008555693961844","0.9110241933356199","0.8108354331261984"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","MaxMin","10.0","0.8647143409316826","0.8976185012784371","0.8779779964646598","0.818546525051951"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","MaxMin","10.0","0.8855528410520632","0.8973193797941389","0.9255586629026726","0.8337804804593778"
"data_malaria","SVC_NNC_FP","50","1000","rdkit_fp","Standard","10.0","0.7406806826669943","0.7380487991433379","0.7399638551038177","0.7440293937538274"
"data_malaria","SVC_NNC_FP","75","1000","rdkit_fp","Standard","10.0","0.7405020200731124","0.7380501649948643","0.7404216025116745","0.7430342927127985"
"data_malaria","SVC_NNC_FP","100","1000","rdkit_fp","Standard","10.0","0.7410616146477776","0.7387330907581022","0.7416470991742079","0.7428046540110227"
"data_malaria","SVC_NNC_FP","50","1500","rdkit_fp","Standard","10.0","0.7364518700297272","0.7343773902401713","0.7344774819935098","0.7405007378555007"
"data_malaria","SVC_NNC_FP","75","1500","rdkit_fp","Standard","10.0","0.7398106488265727","0.7362130946917547","0.7430242988681635","0.7401945529197996"
"data_malaria","SVC_NNC_FP","100","1500","rdkit_fp","Standard","10.0","0.7402444399605962","0.73560255905942","0.7440954541856846","0.7410353066366839"
"data_malaria","SVC_NNC_FP","50","2000","rdkit_fp","Standard","10.0","0.7390782728644224","0.7385090911077602","0.7388386143577027","0.7398871131278046"
"data_malaria","SVC_NNC_FP","75","2000","rdkit_fp","Standard","10.0","0.7419526046059749","0.7459079088266789","0.740062791863441","0.7398871131278046"
"data_malaria","SVC_NNC_FP","100","2000","rdkit_fp","Standard","10.0","0.7423361533980825","0.7477436132782622","0.7401419412711394","0.7391229056448455"
"data_malaria","SVC_NNC_FP","50","1000","cdk_fp","Standard","10.0","0.7367067412117616","0.7275153521711577","0.7463894678521488","0.7362154036119783"
"data_malaria","SVC_NNC_FP","75","1000","cdk_fp","Standard","10.0","0.7341631800479664","0.7275126204681046","0.7373083924755297","0.737668527200265"
"data_malaria","SVC_NNC_FP","100","1000","cdk_fp","Standard","10.0","0.7240880525131739","0.7257479402958982","0.7086180513415824","0.7378981659020409"
"data_malaria","SVC_NNC_FP","50","1500","cdk_fp","Standard","10.0","0.7281759042298211","0.7382004086627767","0.7321082763897317","0.714219027636955"
"data_malaria","SVC_NNC_FP","75","1500","cdk_fp","Standard","10.0","0.7283330877760749","0.7391196267400948","0.731419676542754","0.7144599600453756"
"data_malaria","SVC_NNC_FP","100","1500","cdk_fp","Standard","10.0","0.7256871013624232","0.7403447955593435","0.7199601614647917","0.7167563470631343"
"data_malaria","SVC_NNC_FP","50","2000","cdk_fp","Standard","10.0","0.7356101085748156","0.7369014838610983","0.7344036092129911","0.735525232650357"
"data_malaria","SVC_NNC_FP","75","2000","cdk_fp","Standard","10.0","0.7343866562045349","0.7360614851723158","0.7331029206131442","0.7339955628281449"
"data_malaria","SVC_NNC_FP","100","2000","cdk_fp","Standard","10.0","0.7231317965154846","0.7373604099739941","0.6987283328496425","0.7333066467228173"
