"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_malaria","SVC_RBF_FP","0.01","2000","rdkit_fp","Standard","0.01","0.8126317195083809","0.8269261238226314","0.8919953565681156","0.7189736781343954"
"data_malaria","SVC_RBF_FP","0.1","2000","rdkit_fp","Standard","0.01","0.5044893018913145","0.5833128455604366","0.4200722897923648","0.5100827703211419"
"data_malaria","SVC_RBF_FP","1.0","2000","rdkit_fp","Standard","0.01","0.5002805055744185","0.5004589261128958","0.5003060443764347","0.5000765462339253"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.01","0.9261086663261326","0.9462141327389139","0.9146914492256704","0.9174204170138135"
"data_malaria","SVC_RBF_FP","0.001","1000","cdk_fp","Standard","0.01","0.9316791106784291","0.9263847002775107","0.9630253541936246","0.905627277564152"
"data_malaria","SVC_RBF_FP","0.01","1000","cdk_fp","Standard","0.01","0.8144957910995282","0.803406160536705","0.8771825449173414","0.7628986678445383"
"data_malaria","SVC_RBF_FP","0.1","1000","cdk_fp","Standard","0.01","0.5728061538176827","0.7015095391070626","0.36401472178983196","0.6528942005561535"
"data_malaria","SVC_RBF_FP","1.0","1000","cdk_fp","Standard","0.01","0.5003569893495042","0.500611901483861","0.5004590665646519","0.5"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.01","0.9228302223418132","0.9376857558076134","0.9223240904414043","0.908480820776422"
"data_malaria","SVC_RBF_FP","0.001","1500","cdk_fp","Standard","0.01","0.8970421921344194","0.8852288620817722","0.943211619133085","0.862686095188401"
"data_malaria","SVC_RBF_FP","0.01","1500","cdk_fp","Standard","0.01","0.8079267163859134","0.8024391376559306","0.8659802654144679","0.7553607460873416"
"data_malaria","SVC_RBF_FP","0.1","1500","cdk_fp","Standard","0.01","0.4443620107115562","0.3888005638235101","0.37557581194100736","0.568709656370151"
"data_malaria","SVC_RBF_FP","1.0","1500","cdk_fp","Standard","0.01","0.49994905502693027","0.4993880985161389","0.5004590665646519","0.5"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.01","0.9208097516116668","0.9338258593937712","0.9301915415666646","0.8984118538745643"
"data_malaria","SVC_RBF_FP","0.001","2000","cdk_fp","Standard","0.01","0.8697414300391904","0.8565159312922466","0.9246035933830551","0.8281047654422693"
"data_malaria","SVC_RBF_FP","0.01","2000","cdk_fp","Standard","0.01","0.8116229495162358","0.7970576826416997","0.8367899638550313","0.8010212020519764"
"data_malaria","SVC_RBF_FP","0.1","2000","cdk_fp","Standard","0.01","0.5236541002781834","0.5919327345440248","0.42813761443685194","0.5508919518536735"
"data_malaria","SVC_RBF_FP","1.0","2000","cdk_fp","Standard","0.01","0.5003569893495042","0.500611901483861","0.5004590665646519","0.5"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.1","0.8783587574275806","0.8358478659935767","0.8735535445743223","0.925674861714843"
"data_malaria","SVC_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.1","0.9406027413024703","0.9596568434625027","0.9389837216052255","0.923167658839683"
"data_malaria","SVC_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.1","0.9525797166731717","0.9661282479949481","0.9605677650846174","0.9310431369399494"
"data_malaria","SVC_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.1","0.9540986674046179","0.9710453134902535","0.9598712502968962","0.9313794384267042"
"data_malaria","SVC_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.1","0.882347411368488","0.8809018444459333","0.9557290979606908","0.8104112916988401"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.1","0.9492260475126262","0.9800981774077225","0.9453183125346335","0.9222616525955226"
"data_malaria","SVC_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.1","0.9518144391145471","0.9773692060578236","0.9484288842571971","0.9296452270286205"
"data_malaria","SVC_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.1","0.950621889696588","0.9751374046635826","0.955006200036992","0.9217220643891896"
"data_malaria","SVC_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.1","0.9515126569402838","0.9778663760134558","0.9577051948395457","0.9189663999678496"
"data_malaria","SVC_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.1","0.8839987373718241","0.8767851679451895","0.9514154552411197","0.8237955889291635"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.1","0.945397050003144","0.962038888524668","0.9518956283144129","0.9222566331703511"
"data_malaria","SVC_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.1","0.9513748450273649","0.9738261871981438","0.9620346674406053","0.9182636804433457"
"data_malaria","SVC_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.1","0.9534351859668152","0.978374472781317","0.9601588264781875","0.9217722586409413"
"data_malaria","SVC_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.1","0.9520974884066792","0.9773063768876056","0.9703822916392135","0.9086037966932182"
"data_malaria","SVC_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.1","0.8788895803601086","0.8853326667977718","0.9333931351079408","0.8179429391746132"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.1","0.9414509934827823","0.9500385170130464","0.9517993298683782","0.922515133566922"
"data_malaria","SVC_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.1","0.9353248903637111","0.9315476190476429","0.9491662929056287","0.9252607591378615"
"data_malaria","SVC_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.1","0.9496789078216978","0.9640384951594033","0.9605506160462307","0.9244476122594595"
"data_malaria","SVC_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.1","0.9506611492068062","0.9649536156821714","0.961605941482233","0.9254238904560144"
"data_malaria","SVC_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.1","0.8933931313782287","0.9098606285102124","0.9616956441443223","0.8086231214801513"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.1","0.9353059686710915","0.9776287178478571","0.914683534284904","0.9136056538805135"
"data_malaria","SVC_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.1","0.9317499627598819","0.9568486527240555","0.9255560245891256","0.9128452109664644"
"data_malaria","SVC_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.1","0.9519037356320195","0.9807128105946507","0.9550180724481316","0.9199803238532759"
"data_malaria","SVC_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.1","0.9545052803773403","0.9804341768832713","0.9617009207714793","0.9213807434772705"
"data_malaria","SVC_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.1","0.8762791096820696","0.8798255534430743","0.9321254254279807","0.8168863501751539"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.1","0.943423850790113","0.9637653248541432","0.9403068358705363","0.9261993916456593"
"data_malaria","SVC_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.1","0.9289184733797481","0.9609653292248501","0.9330250903622791","0.8927650005521152"
"data_malaria","SVC_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.1","0.9532432061558781","0.9680786839747352","0.9562659947761967","0.9353849397167021"
"data_malaria","SVC_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.1","0.953431246018576","0.9710098013505415","0.9650120043268815","0.9242719323783049"
"data_malaria","SVC_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.1","0.8980543897990101","0.8825818418234893","0.9760427934464843","0.8355385341270566"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.1","0.9438242265517268","0.9596104045105592","0.9544468775559426","0.9174153975886784"
"data_malaria","SVC_RBF_FP","0.001","1000","rdkit_fp","Standard","0.1","0.9428813676774901","0.9635713739373645","0.9611244492520888","0.9039482798430168"
"data_malaria","SVC_RBF_FP","0.01","1000","rdkit_fp","Standard","0.1","0.8811414921211943","0.8917712908936222","0.943708941244791","0.8079442442251695"
"data_malaria","SVC_RBF_FP","0.1","1000","rdkit_fp","Standard","0.1","0.5558261827512093","0.7175869774252033","0.27549666253330873","0.6743949082951157"
"data_malaria","SVC_RBF_FP","1.0","1000","rdkit_fp","Standard","0.1","0.4927926036583608","0.4858115343429708","0.4971690895179801","0.49539718711413167"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.1","0.9498271592596813","0.9671034659848126","0.9567131889297162","0.9256648228645152"
"data_malaria","SVC_RBF_FP","0.001","1500","rdkit_fp","Standard","0.1","0.9409802721553117","0.9510328569243737","0.9645489802918655","0.9073589792496958"
"data_malaria","SVC_RBF_FP","0.01","1500","rdkit_fp","Standard","0.1","0.8596651204861757","0.8434256102624351","0.9455122285835423","0.7900575226125498"
"data_malaria","SVC_RBF_FP","0.1","1500","rdkit_fp","Standard","0.1","0.5112088859307149","0.6202126903997037","0.3483998628076933","0.5650141045847475"
"data_malaria","SVC_RBF_FP","1.0","1500","rdkit_fp","Standard","0.1","0.4927935220289205","0.4857377783605411","0.4972456006120887","0.49539718711413167"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.1","0.9420080321139075","0.9704989728796402","0.9615228346042017","0.8940022888578807"
"data_malaria","SVC_RBF_FP","0.001","2000","rdkit_fp","Standard","0.1","0.9389240936437986","0.9464572543105485","0.9713347228452143","0.8989803037756332"
"data_malaria","SVC_RBF_FP","0.01","2000","rdkit_fp","Standard","0.1","0.854327586262352","0.8500936974147278","0.9479750943198473","0.7649139670524807"
"data_malaria","SVC_RBF_FP","0.1","2000","rdkit_fp","Standard","0.1","0.5118540080831594","0.6037719355755198","0.41386697622879454","0.5179231124451638"
"data_malaria","SVC_RBF_FP","1.0","2000","rdkit_fp","Standard","0.1","0.4928181073563971","0.4858115343429708","0.4972456006120887","0.49539718711413167"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.1","0.9495783321149666","0.9629130335016067","0.9613341951824755","0.9244877676608176"
"data_malaria","SVC_RBF_FP","0.001","1000","cdk_fp","Standard","0.1","0.9480313726885309","0.9577446513254546","0.9742672084003949","0.9120822583397429"
"data_malaria","SVC_RBF_FP","0.01","1000","cdk_fp","Standard","0.1","0.8887221728611269","0.8943827990120716","0.9495039970451367","0.8222797225261725"
"data_malaria","SVC_RBF_FP","0.1","1000","cdk_fp","Standard","0.1","0.5695078757976265","0.7437662536331668","0.6541553439041717","0.310602029855541"
"data_malaria","SVC_RBF_FP","1.0","1000","cdk_fp","Standard","0.1","0.49460458593540935","0.4858115343429708","0.5028309104820199","0.4951713129812374"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.1","0.947170060087894","0.9757137940077381","0.951385114634766","0.9144112716211774"
"data_malaria","SVC_RBF_FP","0.001","1500","cdk_fp","Standard","0.1","0.9442898087887541","0.9590476736816849","0.9792773659077197","0.8945443867768578"
"data_malaria","SVC_RBF_FP","0.01","1500","cdk_fp","Standard","0.1","0.8650903864568654","0.8568956380165604","0.9262024114185567","0.812173109935479"
"data_malaria","SVC_RBF_FP","0.1","1500","cdk_fp","Standard","0.1","0.5303949908847135","0.6363352018182203","0.36588924359549374","0.5889605272404266"
"data_malaria","SVC_RBF_FP","1.0","1500","cdk_fp","Standard","0.1","0.49593643695990447","0.4858115343429708","0.4971690895179801","0.5048286870187626"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.1","0.9458515344116183","0.9710753622238222","0.957516555417807","0.9089626855932254"
"data_malaria","SVC_RBF_FP","0.001","2000","cdk_fp","Standard","0.1","0.9324072807337905","0.937131220087801","0.9770532675514032","0.8830373545621676"
"data_malaria","SVC_RBF_FP","0.01","2000","cdk_fp","Standard","0.1","0.8370698027936235","0.8056598155554322","0.8974949212464018","0.8080546715790364"
"data_malaria","SVC_RBF_FP","0.1","2000","cdk_fp","Standard","0.1","0.5173076870555166","0.5973975065014577","0.40359470226631133","0.5509308523987808"
"data_malaria","SVC_RBF_FP","1.0","2000","cdk_fp","Standard","0.1","0.4927173122807294","0.4858115343429708","0.4971690895179801","0.4951713129812374"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","1.0","0.8802554804200922","0.8377682532397837","0.8752051288816162","0.9277930591388768"
"data_malaria","SVC_RBF_FP","0.001","1000","rdkit_fp","MaxMin","1.0","0.9502771971223721","0.9640767390021946","0.9575864707279659","0.929168381636956"
"data_malaria","SVC_RBF_FP","0.01","1000","rdkit_fp","MaxMin","1.0","0.95167113852438","0.9660353700911605","0.9565997414453499","0.9323783040366294"
"data_malaria","SVC_RBF_FP","0.1","1000","rdkit_fp","MaxMin","1.0","0.9557385209428618","0.9747932100789106","0.9661451600137598","0.9262771927359148"
"data_malaria","SVC_RBF_FP","1.0","1000","rdkit_fp","MaxMin","1.0","0.8920035393688237","0.8865045674075158","0.9612431733636497","0.8282628773353056"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","1.0","0.9537886352695074","0.9793524224742777","0.9527873783077806","0.9292261050264637"
"data_malaria","SVC_RBF_FP","0.001","1500","rdkit_fp","MaxMin","1.0","0.9546179085847353","0.9751592582879973","0.9610795979210561","0.9276148695451523"
"data_malaria","SVC_RBF_FP","0.01","1500","rdkit_fp","MaxMin","1.0","0.9531945557169786","0.9775413033501668","0.9581167717595677","0.9239255920412017"
"data_malaria","SVC_RBF_FP","0.1","1500","rdkit_fp","MaxMin","1.0","0.9505686933825531","0.9798878362726485","0.9614727066459807","0.9103455372290302"
"data_malaria","SVC_RBF_FP","1.0","1500","rdkit_fp","MaxMin","1.0","0.8743031907548092","0.8624928975720683","0.9464290425560007","0.8139876321363587"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","1.0","0.9403200829952234","0.9715807272886425","0.927245864443477","0.9221336572535507"
"data_malaria","SVC_RBF_FP","0.001","2000","rdkit_fp","MaxMin","1.0","0.9536074731775773","0.9787842282392528","0.9611719388967158","0.9208662523967632"
"data_malaria","SVC_RBF_FP","0.01","2000","rdkit_fp","MaxMin","1.0","0.9538903019924455","0.9779264734806338","0.9622457325278275","0.921498699968875"
"data_malaria","SVC_RBF_FP","0.1","2000","rdkit_fp","MaxMin","1.0","0.9540226904584808","0.975588135667303","0.9776904202833931","0.9087895154247461"
"data_malaria","SVC_RBF_FP","1.0","2000","rdkit_fp","MaxMin","1.0","0.8948567229138155","0.9087624838828768","0.9521225232832614","0.8236851615753082"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","1.0","0.940828593364685","0.9476673987630809","0.9523032477640521","0.922515133566922"
"data_malaria","SVC_RBF_FP","0.001","1000","cdk_fp","MaxMin","1.0","0.9510199587952707","0.9633583010992037","0.963436931113667","0.926264644172941"
"data_malaria","SVC_RBF_FP","0.01","1000","cdk_fp","MaxMin","1.0","0.9505720632924879","0.9652049323630053","0.960698361607264","0.9258128959071942"
"data_malaria","SVC_RBF_FP","0.1","1000","cdk_fp","MaxMin","1.0","0.948981326861427","0.9670461002207168","0.9697029258898017","0.9101949544737626"
"data_malaria","SVC_RBF_FP","1.0","1000","cdk_fp","MaxMin","1.0","0.8953997596390586","0.9040885399592483","0.9627272247579971","0.8193835141999305"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","1.0","0.9335887554700038","0.9697859983828322","0.9173746141466655","0.9136056538805135"
"data_malaria","SVC_RBF_FP","0.001","1500","cdk_fp","MaxMin","1.0","0.9522727061239754","0.9806991520793898","0.9562791863441062","0.9198397799484299"
"data_malaria","SVC_RBF_FP","0.01","1500","cdk_fp","MaxMin","1.0","0.9530199430276771","0.9822999300684102","0.9548571353191465","0.9219027636954745"
"data_malaria","SVC_RBF_FP","0.1","1500","cdk_fp","MaxMin","1.0","0.9562202317749194","0.9804369085862841","0.9639091892462428","0.9243145974922315"
"data_malaria","SVC_RBF_FP","1.0","1500","cdk_fp","MaxMin","1.0","0.8895451624065447","0.9003652286980374","0.9493008468986374","0.8189694116229594"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","1.0","0.9426490660325314","0.9637653248541432","0.9379824815977919","0.9261993916456593"
"data_malaria","SVC_RBF_FP","0.001","2000","cdk_fp","MaxMin","1.0","0.9547983373849535","0.9707748748879979","0.9584610716830468","0.9351590655838158"
"data_malaria","SVC_RBF_FP","0.01","2000","cdk_fp","MaxMin","1.0","0.9565949868813091","0.9717883367206538","0.958503284700481","0.9394933392227923"
"data_malaria","SVC_RBF_FP","0.1","2000","cdk_fp","MaxMin","1.0","0.9528464183815236","0.9718784829213917","0.9699957786982871","0.9166649935248918"
"data_malaria","SVC_RBF_FP","1.0","2000","cdk_fp","MaxMin","1.0","0.897851803600683","0.8966118687033079","0.9623235627787328","0.8346199793200082"
"data_malaria","SVC_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","1.0","0.9452479807645346","0.9634648375182941","0.9554810964832031","0.9167980082921064"
"data_malaria","SVC_RBF_FP","0.001","1000","rdkit_fp","Standard","1.0","0.9453501381364052","0.9678437575121965","0.9676489987600179","0.9005576581370011"
"data_malaria","SVC_RBF_FP","0.01","1000","rdkit_fp","Standard","1.0","0.88608133694009","0.9005728381300843","0.9432393214257838","0.8144318512644017"
"data_malaria","SVC_RBF_FP","0.1","1000","rdkit_fp","Standard","1.0","0.5526566661821106","0.7340250005463417","0.24491465055536496","0.6790303474446253"
"data_malaria","SVC_RBF_FP","1.0","1000","rdkit_fp","Standard","1.0","0.4927308641573558","0.4863988504993553","0.4961744452945677","0.4956192966781444"
"data_malaria","SVC_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","1.0","0.9503795531294754","0.9706792652811317","0.9577183864074771","0.9227410076998176"
"data_malaria","SVC_RBF_FP","0.001","1500","rdkit_fp","Standard","1.0","0.9441013608430525","0.9609188902728839","0.9722053663299166","0.8991798259263568"
"data_malaria","SVC_RBF_FP","0.01","1500","rdkit_fp","Standard","1.0","0.8613535011940767","0.8487251141852024","0.9453380998866091","0.7899972895104186"
"data_malaria","SVC_RBF_FP","0.1","1500","rdkit_fp","Standard","1.0","0.5172310477436579","0.628840774492451","0.35546658575838325","0.5673857829801394"
"data_malaria","SVC_RBF_FP","1.0","1500","rdkit_fp","Standard","1.0","0.49273178252791544","0.4863250945169256","0.49625095638867633","0.4956192966781444"
"data_malaria","SVC_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","1.0","0.9465662833674311","0.9765360366267072","0.9667361422579692","0.8964266712176171"
"data_malaria","SVC_RBF_FP","0.001","2000","rdkit_fp","Standard","1.0","0.9416960932514127","0.9626507900084661","0.9771363744295123","0.8853011153162597"
