"NAME [String]","METHOD [String]","degree [Int]","C [Double]","featuresColumn [String]","scalerType [String]","coef0 [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"data_solubility","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","6.0","0.9516628405268701","0.9705914687774846","0.943387494858083","0.941009557945043"
"data_solubility","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","6.0","0.9365497365261078","0.9686675461741422","0.9306869600987251","0.910294703305456"
"data_solubility","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","6.0","0.9607703794890217","0.9600923482849603","0.9680172768408064","0.9542015133412982"
"data_solubility","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","6.0","0.9249242968902464","0.9276605101143358","0.9403023447141095","0.9068100358422938"
"data_solubility","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","6.0","0.9185503034854071","0.9244173262972734","0.916906622788976","0.9143269613699722"
"data_solubility","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","6.0","0.9494505405694763","0.9515171503957783","0.9462669683257918","0.9505675029868587"
"data_solubility","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","6.0","0.9509643407075298","0.9715809146877746","0.9559337721102428","0.9253783353245718"
"data_solubility","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","6.0","0.9181608767796954","0.923098065083553","0.9169580419580422","0.9144265232974911"
"data_solubility","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.9382497616155173","0.9401385224274404","0.9377828054298643","0.9368279569892474"
"data_solubility","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.9514785603364725","0.9714434916446788","0.9539798436857261","0.9290123456790123"
"data_solubility","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.9187195164418855","0.9244173262972734","0.9172151378033734","0.91452608522501"
"data_solubility","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","6.0","0.9382840410615616","0.9401385224274404","0.9378856437679968","0.9368279569892474"
"data_solubility","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","6.0","0.9515226385996781","0.9715259454705363","0.9539798436857261","0.9290621266427718"
"data_solubility","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","6.0","0.9185845829314513","0.9244173262972734","0.9170094611271083","0.9143269613699722"
"data_solubility","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","6.0","0.9447825426713145","0.9409080914687774","0.9459584533113946","0.9474810832337713"
"data_solubility","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","6.0","0.9517460010674007","0.9715259454705363","0.9546997120526532","0.9290123456790123"
"data_solubility","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","6.0","0.9185337098308205","0.9244173262972734","0.916906622788976","0.9142771804062126"
"data_solubility","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","6.0","0.9447642195989016","0.940853122251539","0.9459584533113946","0.9474810832337713"
"data_solubility","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","6.0","0.9514723115674831","0.9715259454705363","0.9539284245166598","0.9289625647152528"
"data_solubility","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","6.0","0.9186177702406243","0.9244173262972734","0.9170094611271083","0.9144265232974911"
"data_solubility","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","8.0","0.9647524393841284","0.9561345646437995","0.9625154257507199","0.9756073277578653"
"data_solubility","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","8.0","0.9653138592406544","0.9673482849604222","0.9618469765528589","0.9667463162086818"
"data_solubility","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","8.0","0.9777015138780735","0.9819700967458223","0.9771698889345949","0.9739645559538033"
"data_solubility","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","8.0","0.9653952208981228","0.9678979771328057","0.9585047305635541","0.9697829549980087"
"data_solubility","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","8.0","0.9773012546028063","0.9800461741424802","0.9779925956396545","0.9738649940262842"
"data_solubility","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","8.0","0.9787803774771167","0.9827946350043973","0.9747531879884822","0.9787933094384705"
"data_solubility","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.9814737682198033","0.9825747581354439","0.9790209790209791","0.9828255675029868"
"data_solubility","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.9760445394049242","0.981255496921724","0.9732620320855618","0.973616089207487"
"data_solubility","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.9640849011227912","0.9799912049252417","0.9617955573837927","0.9504679410593388"
"data_solubility","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","8.0","0.9814737682198033","0.9825747581354439","0.9790209790209791","0.9828255675029868"
"data_solubility","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","8.0","0.9760445394049242","0.981255496921724","0.9732620320855618","0.973616089207487"
"data_solubility","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","8.0","0.9640849011227912","0.9799912049252417","0.9617955573837927","0.9504679410593388"
"data_solubility","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","8.0","0.9798499822625085","0.9821899736147756","0.9741361579596874","0.9832238152130625"
"data_solubility","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","8.0","0.9675847988794729","0.9804859278803868","0.9602015631427396","0.9620669056152926"
"data_solubility","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","8.0","0.9662806914790742","0.9785070360598063","0.9729535170711642","0.9473815213062525"
"data_solubility","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","8.0","0.9732751235540098","0.9812005277044856","0.9642122583299054","0.9744125846276384"
"data_solubility","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","8.0","0.9701590861259852","0.9780123131046613","0.9771184697655287","0.9553464755077659"
"data_solubility","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","8.0","0.9691526087248055","0.9785070360598063","0.9761929247223363","0.9527578653922739"
"data_solubility","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","8.0","0.9576571282347107","0.9392040457343888","0.9695598519127931","0.9642074870569501"
"data_solubility","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","8.0","0.9626111611018757","0.9559696569920844","0.9660633484162897","0.9658004778972529"
"data_solubility","SVC_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","8.0","0.9747339229300077","0.9763082673702725","0.9816947758124229","0.966198725607328"
"data_solubility","SVC_POLY_DESC","2","1.0E-4","cdk_desc","MaxMin","8.0","0.9636332689195765","0.9571240105540897","0.9651378033730976","0.9686379928315421"
"data_solubility","SVC_POLY_DESC","3","1.0E-4","cdk_desc","MaxMin","8.0","0.9739375296410433","0.9728177220756375","0.9787638831756479","0.9702309836718443"
"data_solubility","SVC_POLY_DESC","4","1.0E-4","cdk_desc","MaxMin","8.0","0.9629453667721147","0.9678979771328056","0.9590703414232826","0.9618677817602558"
"data_solubility","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","0.9782782358616933","0.9772427440633245","0.9829802550390786","0.9746117084826768"
"data_solubility","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","0.963055137351782","0.965259454705365","0.9569107363225011","0.9669952210274799"
"data_solubility","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","0.9707475758213566","0.9738896218117853","0.9713081036610448","0.9670450019912397"
"data_solubility","SVC_POLY_DESC","2","0.01","cdk_desc","MaxMin","8.0","0.9782782358616933","0.9772427440633245","0.9829802550390786","0.9746117084826768"
"data_solubility","SVC_POLY_DESC","3","0.01","cdk_desc","MaxMin","8.0","0.9630368142793694","0.9652044854881267","0.9569107363225011","0.9669952210274799"
"data_solubility","SVC_POLY_DESC","4","0.01","cdk_desc","MaxMin","8.0","0.9707693577294219","0.9740545294635004","0.9713081036610448","0.9669454400637207"
"data_solubility","SVC_POLY_DESC","2","0.1","cdk_desc","MaxMin","8.0","0.9704063478452118","0.9713885224274406","0.9739304812834226","0.9659000398247722"
"data_solubility","SVC_POLY_DESC","3","0.1","cdk_desc","MaxMin","8.0","0.9701280367954062","0.969711961301671","0.9690970793911972","0.9715750696933502"
"data_solubility","SVC_POLY_DESC","4","0.1","cdk_desc","MaxMin","8.0","0.970802545038595","0.9740545294635004","0.9713081036610448","0.9670450019912397"
"data_solubility","SVC_POLY_DESC","2","1.0","cdk_desc","MaxMin","8.0","0.9633834227090533","0.9635004397537379","0.958658988070753","0.9679908403026691"
"data_solubility","SVC_POLY_DESC","3","1.0","cdk_desc","MaxMin","8.0","0.9715127434826639","0.969711961301671","0.971359522830111","0.9734667463162098"
"data_solubility","SVC_POLY_DESC","4","1.0","cdk_desc","MaxMin","8.0","0.9708357323477679","0.9740545294635004","0.9713081036610448","0.9671445639187586"
"data_solubility","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","Standard","8.0","0.9715402790825841","0.9747141600703606","0.9622583299053887","0.9776483472720031"
"data_solubility","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","Standard","8.0","0.9418537309569058","0.9680079155672823","0.9398909913615796","0.9176622859418558"
"data_solubility","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","Standard","8.0","0.933427248160403","0.9703166226912928","0.9145927601809957","0.9153723616089207"
"data_solubility","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","Standard","8.0","0.9698168303317983","0.971635883905013","0.9653434800493624","0.9724711270410195"
"data_solubility","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","Standard","8.0","0.9604130223271362","0.9694920844327176","0.9588646647470177","0.9528823178016737"
"data_solubility","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","Standard","8.0","0.9365717968984582","0.9703166226912928","0.9263163307280958","0.9130824372759856"
"data_solubility","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","0.9527715312321442","0.959707563764292","0.9534656519950637","0.9451413779370769"
"data_solubility","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","0.9596818057864253","0.9713060686015831","0.9635438091320446","0.944195539625648"
"data_solubility","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","0.9385616429743258","0.9703166226912928","0.932435211846977","0.9129330943847073"
"data_solubility","SVC_POLY_DESC","2","0.01","rdkit_desc","Standard","8.0","0.9528229504012105","0.959707563764292","0.9536199095022624","0.9451413779370769"
"data_solubility","SVC_POLY_DESC","3","0.01","rdkit_desc","Standard","8.0","0.9596818969989448","0.9713610378188214","0.963389551624846","0.9442951015531669"
"data_solubility","SVC_POLY_DESC","4","0.01","rdkit_desc","Standard","8.0","0.9385439571828681","0.9703166226912928","0.9323323735088446","0.9129828753484668"
"data_solubility","SVC_POLY_DESC","2","0.1","rdkit_desc","Standard","8.0","0.9462190018509093","0.9399736147757253","0.9574249280131635","0.9412584627638391"
"data_solubility","SVC_POLY_DESC","3","0.1","rdkit_desc","Standard","8.0","0.951861999654831","0.9715259454705365","0.9437474290415465","0.94031262445241"
"data_solubility","SVC_POLY_DESC","4","0.1","rdkit_desc","Standard","8.0","0.9384278016007626","0.9703166226912928","0.9323323735088446","0.9126344086021505"
"data_solubility","SVC_POLY_DESC","2","1.0","rdkit_desc","Standard","8.0","0.9486384877460434","0.9399736147757253","0.9524372686137395","0.9535045798486659"
"data_solubility","SVC_POLY_DESC","3","1.0","rdkit_desc","Standard","8.0","0.9522301686295482","0.9713610378188214","0.9437474290415465","0.9415820390282768"
"data_solubility","SVC_POLY_DESC","4","1.0","rdkit_desc","Standard","8.0","0.938130207955077","0.9703166226912928","0.932435211846977","0.9116387893269613"
"data_solubility","SVC_POLY_DESC","2","1.0E-5","cdk_desc","Standard","8.0","0.9628692019679822","0.9624010554089709","0.971308103661045","0.9548984468339307"
"data_solubility","SVC_POLY_DESC","3","1.0E-5","cdk_desc","Standard","8.0","0.9251476046250541","0.9288698328935795","0.9405594405594406","0.9060135404221424"
"data_solubility","SVC_POLY_DESC","4","1.0E-5","cdk_desc","Standard","8.0","0.9230378983375971","0.9293645558487246","0.921688605512135","0.9180605336519314"
"data_solubility","SVC_POLY_DESC","2","1.0E-4","cdk_desc","Standard","8.0","0.9514885695034461","0.9537708883025506","0.9486836692719045","0.952011150935883"
"data_solubility","SVC_POLY_DESC","3","1.0E-4","cdk_desc","Standard","8.0","0.9521572340309312","0.9715809146877746","0.957322089675031","0.927568697729988"
"data_solubility","SVC_POLY_DESC","4","1.0E-4","cdk_desc","Standard","8.0","0.9230699935098988","0.9293645558487246","0.9215857671740025","0.9182596575069693"
"data_solubility","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","0.9426885472518197","0.94514072119613","0.9440559440559441","0.9388689765033851"
"data_solubility","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","0.9530633613884406","0.9714709762532979","0.9554709995886467","0.932248108323377"
"data_solubility","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","0.9230699935098988","0.9293645558487246","0.9215857671740025","0.9182596575069693"
"data_solubility","SVC_POLY_DESC","2","0.01","cdk_desc","Standard","8.0","0.9426885472518197","0.94514072119613","0.9440559440559441","0.9388689765033851"
"data_solubility","SVC_POLY_DESC","3","0.01","cdk_desc","Standard","8.0","0.9529823049583733","0.971635883905013","0.9551624845742492","0.9321485463958581"
"data_solubility","SVC_POLY_DESC","4","0.01","cdk_desc","Standard","8.0","0.9230871332329209","0.9293645558487246","0.9216371863430689","0.9182596575069693"
"data_solubility","SVC_POLY_DESC","2","0.1","cdk_desc","Standard","8.0","0.9477251361930951","0.9456354441512752","0.949660633484163","0.947879330943847"
"data_solubility","SVC_POLY_DESC","3","0.1","cdk_desc","Standard","8.0","0.9531360163971364","0.971635883905013","0.9555738379267791","0.9321983273596175"
"data_solubility","SVC_POLY_DESC","4","0.1","cdk_desc","Standard","8.0","0.9229881173738376","0.9293645558487246","0.921688605512135","0.9179111907606531"
"data_solubility","SVC_POLY_DESC","2","1.0","cdk_desc","Standard","8.0","0.9475210977221368","0.9456354441512752","0.9491978609625669","0.9477299880525687"
"data_solubility","SVC_POLY_DESC","3","1.0","cdk_desc","Standard","8.0","0.9531017369510923","0.971635883905013","0.9554709995886467","0.9321983273596175"
"data_solubility","SVC_POLY_DESC","4","1.0","cdk_desc","Standard","8.0","0.9230213046830106","0.9293645558487246","0.921688605512135","0.918010752688172"
"data_herg","SVC_POLY_DESC","2","1.0E-5","rdkit_desc","MaxMin","2.0","0.8112427906311811","0.7778705869250475","0.8234638117542099","0.8323939732142859"
"data_herg","SVC_POLY_DESC","3","1.0E-5","rdkit_desc","MaxMin","2.0","0.8070219552339583","0.7638378438578913","0.8195606111296978","0.8376674107142854"
"data_herg","SVC_POLY_DESC","4","1.0E-5","rdkit_desc","MaxMin","2.0","0.8457899445475664","0.8042655084085087","0.876463700234192","0.8566406249999985"
"data_herg","SVC_POLY_DESC","2","1.0E-4","rdkit_desc","MaxMin","2.0","0.8122372324813592","0.7779262724134093","0.8260845321735251","0.832700892857143"
"data_herg","SVC_POLY_DESC","3","1.0E-4","rdkit_desc","MaxMin","2.0","0.8450291575731012","0.8010357500835286","0.8780807404929184","0.8559709821428564"
"data_herg","SVC_POLY_DESC","4","1.0E-4","rdkit_desc","MaxMin","2.0","0.8521933212065255","0.805713331105914","0.8907103825136612","0.8601562500000008"
"data_herg","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","2.0","0.8596770764250445","0.8262055908230314","0.883182781309245","0.8696428571428575"
"data_herg","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","2.0","0.8456124806167753","0.7882280877603302","0.8871696219471394","0.8614397321428564"
"data_herg","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","2.0","0.8177893639142209","0.7633366744626355","0.8312144529943124","0.8588169642857144"
"data_herg","SVC_POLY_DESC","2","0.01","rdkit_desc","MaxMin","2.0","0.8597049564295053","0.8262055908230314","0.8832664213226273","0.8696428571428575"
"data_herg","SVC_POLY_DESC","3","0.01","rdkit_desc","MaxMin","2.0","0.8455753445377742","0.7881445595277875","0.8871417419426786","0.8614397321428564"
"data_herg","SVC_POLY_DESC","4","0.01","rdkit_desc","MaxMin","2.0","0.817891528496777","0.7634758881835398","0.8313817330210772","0.8588169642857144"
"data_herg","SVC_POLY_DESC","2","0.1","rdkit_desc","MaxMin","2.0","0.853322301735621","0.8145673237554297","0.8885357421657187","0.8568638392857145"
"data_herg","SVC_POLY_DESC","3","0.1","rdkit_desc","MaxMin","2.0","0.8231055663450073","0.7655640939971055","0.839522694323631","0.8642299107142856"
"data_herg","SVC_POLY_DESC","4","0.1","rdkit_desc","MaxMin","2.0","0.8185752926555515","0.7862790956676692","0.8224043715846994","0.8470424107142862"
"data_herg","SVC_POLY_DESC","2","1.0","rdkit_desc","MaxMin","2.0","0.835139326647692","0.7912907896202255","0.8457678153228504","0.8683593750000004"
"data_herg","SVC_POLY_DESC","3","1.0","rdkit_desc","MaxMin","2.0","0.8133876930499935","0.7896202249693737","0.8051466488234638","0.845396205357143"
"data_herg","SVC_POLY_DESC","4","1.0","rdkit_desc","MaxMin","2.0","0.8125947447096511","0.7866132085978395","0.8225158916025426","0.8286551339285712"
"data_herg","SVC_POLY_DESC","2","1.0E-5","cdk_desc","MaxMin","2.0","0.8174082456441947","0.7751141552511421","0.8341697334671573","0.8429408482142845"
"data_herg","SVC_POLY_DESC","3","1.0E-5","cdk_desc","MaxMin","2.0","0.820366089190081","0.7708820581356507","0.8446804951488792","0.8455357142857131"
"data_herg","SVC_POLY_DESC","4","1.0E-5","cdk_desc","MaxMin","2.0","0.8607796174524781","0.816237888406281","0.8907661425225827","0.8753348214285706"
