"NAME [String]","METHOD [String]","lambda [Double]","maxIter [Int]","featuresColumn [String]","scalerType [String]","elasticNetParam [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"TB_SRI","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.25","0.6298675270975971","0.6313599098063618","0.6303463168928082","0.6278963545936213"
"TB_SRI","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.25","0.6524154577446547","0.6477843896328176","0.6639295784545008","0.6455324051466457"
"TB_SRI","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.25","0.7403684167972369","0.7260748554048705","0.7590691350153385","0.7359612599715019"
"TB_SRI","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.25","0.7867975685223904","0.76703526359739","0.8061834670954393","0.7871739748743415"
"TB_SRI","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.25","0.6298675326089894","0.6313599098063618","0.6303463334269854","0.6278963545936213"
"TB_SRI","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.25","0.6524171495504862","0.647787588268602","0.6639292485581977","0.645534611824659"
"TB_SRI","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.25","0.7413515812183488","0.7270472275396311","0.760714516557275","0.7362929995581399"
"TB_SRI","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.25","0.7879064754466799","0.7662189891499536","0.8080573624138724","0.7894430747762141"
"TB_SRI","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.25","0.6395598925810188","0.6434009926971745","0.6452459948110016","0.6300326902348802"
"TB_SRI","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.25","0.6574646143980148","0.6528998413965533","0.6770219405407321","0.6424720612567593"
"TB_SRI","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.25","0.7138113731774846","0.6981588392914627","0.7360434597981792","0.7072318204428115"
"TB_SRI","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.25","0.7334829499214517","0.7170923659773152","0.7542243350331437","0.7291321487538962"
"TB_SRI","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.25","0.6406151185089658","0.6425032801179995","0.6461327644753303","0.6332093109335677"
"TB_SRI","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.25","0.6632303744036919","0.6573469016741716","0.6825460197419692","0.6497982017949351"
"TB_SRI","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.25","0.7493061029114915","0.7346943585402512","0.7766678599416454","0.7365560902525776"
"TB_SRI","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.25","0.7923949118126412","0.772627941085291","0.8241822185198826","0.78037457583275"
"TB_SRI","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.25","0.6406151152646519","0.6425032801179995","0.6461327644753303","0.6332093012006257"
"TB_SRI","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.25","0.6632319337707561","0.6573448487201891","0.6825488697737717","0.6498020828183074"
"TB_SRI","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.25","0.7496775461644131","0.7341425293994789","0.7778813699792038","0.7370087391145567"
"TB_SRI","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.25","0.79443304563023","0.7723170238734346","0.8266781751777713","0.7843039378394838"
"TB_SRI","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.25","0.6302061655032235","0.6320083745789723","0.6325026803463217","0.6261074415843766"
"TB_SRI","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.25","0.6484765154999258","0.6416318534925802","0.6627586019588926","0.6410390910483046"
"TB_SRI","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.25","0.7084035613132992","0.6933998906409029","0.7289890933865479","0.702821699912447"
"TB_SRI","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.25","0.7248924190511415","0.70551286885825","0.7507434300440367","0.7184209582511379"
"TB_SRI","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.25","0.6298675270975965","0.6313599098063608","0.6303463168928074","0.6278963545936213"
"TB_SRI","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.25","0.6524154577446548","0.6477843896328178","0.6639295784545007","0.645532405146646"
"TB_SRI","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.25","0.7403684167972368","0.7260748554048706","0.759069135015338","0.7359612599715016"
"TB_SRI","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.25","0.7867975685223908","0.7670352635973908","0.8061834670954398","0.7871739748743418"
"TB_SRI","LR_EL_FP","1.0","500","rdkit_fp","Standard","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","rdkit_fp","Standard","0.25","0.6298675326089898","0.6313599098063608","0.6303463334269873","0.6278963545936213"
"TB_SRI","LR_EL_FP","0.05","500","rdkit_fp","Standard","0.25","0.6524171495504861","0.6477875882686014","0.6639292485581979","0.6455346118246591"
"TB_SRI","LR_EL_FP","0.01","500","rdkit_fp","Standard","0.25","0.7413515812183465","0.7270472275396297","0.7607145165572742","0.7362929995581357"
"TB_SRI","LR_EL_FP","0.005","500","rdkit_fp","Standard","0.25","0.7879064754466851","0.766218989149954","0.8080573624138846","0.7894430747762167"
"TB_SRI","LR_EL_FP","1.0","10","cdk_fp","Standard","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","cdk_fp","Standard","0.25","0.6395598925810186","0.643400992697174","0.6452459948110016","0.6300326902348802"
"TB_SRI","LR_EL_FP","0.05","10","cdk_fp","Standard","0.25","0.6574646143980148","0.6528998413965531","0.6770219405407321","0.6424720612567594"
"TB_SRI","LR_EL_FP","0.01","10","cdk_fp","Standard","0.25","0.7138113731774846","0.6981588392914626","0.7360434597981792","0.7072318204428115"
"TB_SRI","LR_EL_FP","0.005","10","cdk_fp","Standard","0.25","0.7334829499214516","0.7170923659773154","0.7542243350331437","0.7291321487538958"
"TB_SRI","LR_EL_FP","1.0","100","cdk_fp","Standard","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","cdk_fp","Standard","0.25","0.6406151185089651","0.6425032801179983","0.6461327644753305","0.6332093109335662"
"TB_SRI","LR_EL_FP","0.05","100","cdk_fp","Standard","0.25","0.6632303744036919","0.6573469016741715","0.6825460197419693","0.6497982017949351"
"TB_SRI","LR_EL_FP","0.01","100","cdk_fp","Standard","0.25","0.7493061029114935","0.7346943585402564","0.7766678599416466","0.7365560902525777"
"TB_SRI","LR_EL_FP","0.005","100","cdk_fp","Standard","0.25","0.7923949118126409","0.7726279410852894","0.8241822185198824","0.7803745758327509"
"TB_SRI","LR_EL_FP","1.0","500","cdk_fp","Standard","0.25","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","cdk_fp","Standard","0.25","0.6406151152646493","0.6425032801179983","0.6461327644753305","0.633209301200619"
"TB_SRI","LR_EL_FP","0.05","500","cdk_fp","Standard","0.25","0.6632319337707561","0.6573448487201891","0.6825488697737717","0.6498020828183075"
"TB_SRI","LR_EL_FP","0.01","500","cdk_fp","Standard","0.25","0.7496775461644116","0.7341425293994663","0.7778813699792121","0.7370087391145564"
"TB_SRI","LR_EL_FP","0.005","500","cdk_fp","Standard","0.25","0.7944330456302297","0.7723170238734434","0.8266781751777625","0.7843039378394832"
"TB_SRI","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.5","0.6423482972027726","0.6453861212541674","0.6353624521537481","0.6462963182004026"
"TB_SRI","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.5","0.6313874357004382","0.6325109436383076","0.633711508974513","0.6279398544884943"
"TB_SRI","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.5","0.6868273035651389","0.6776733962452055","0.7037403969007747","0.6790681175494364"
"TB_SRI","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.5","0.7093786732144496","0.6942048487136221","0.7299129031919612","0.7040182677377652"
"TB_SRI","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.5","0.6423270453759836","0.6452087954891971","0.635907721947602","0.6458646186911517"
"TB_SRI","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.5","0.6305020024951024","0.6313787803421005","0.6313465492930171","0.6287806778501894"
"TB_SRI","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.5","0.705227361740182","0.6956875121420872","0.7243284712523557","0.6956661018261026"
"TB_SRI","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.5","0.745488151442505","0.7287673621466731","0.765323836674053","0.7423732555067886"
"TB_SRI","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.5","0.6423270453759836","0.6452087954891971","0.635907721947602","0.6458646186911517"
"TB_SRI","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.5","0.6305019881545862","0.6313789255541055","0.63134668999194","0.6287803489177133"
"TB_SRI","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.5","0.7052968876921629","0.6960670191330581","0.7242205229537835","0.695603120989647"
"TB_SRI","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.5","0.7469392944630736","0.7317430314486031","0.767979719375261","0.7410951325653565"
"TB_SRI","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.5","0.6487673984218568","0.652604062143785","0.643022402756685","0.6506757303651003"
"TB_SRI","LR_EL_FP","0.05","10","cdk_fp","MaxMin","0.5","0.6404065086183691","0.6433321644386439","0.6467654288250636","0.6311219325913997"
"TB_SRI","LR_EL_FP","0.01","10","cdk_fp","MaxMin","0.5","0.6914148104460933","0.6835859912271327","0.7118964884849392","0.6787619516262078"
"TB_SRI","LR_EL_FP","0.005","10","cdk_fp","MaxMin","0.5","0.7148610433087238","0.6985829498250069","0.7376708430172223","0.7083293370839422"
"TB_SRI","LR_EL_FP","1.0","100","cdk_fp","MaxMin","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","cdk_fp","MaxMin","0.5","0.64897269298502","0.652965013149242","0.6432090198575422","0.6507440459482758"
"TB_SRI","LR_EL_FP","0.05","100","cdk_fp","MaxMin","0.5","0.6426713160259084","0.6440746374331638","0.6489341912099227","0.6350051194346387"
"TB_SRI","LR_EL_FP","0.01","100","cdk_fp","MaxMin","0.5","0.7145498841769911","0.7038639313736482","0.7408808501515722","0.6989048710057524"
"TB_SRI","LR_EL_FP","0.005","100","cdk_fp","MaxMin","0.5","0.7542503860660784","0.7389092093816293","0.7817883073476755","0.7420536414689302"
"TB_SRI","LR_EL_FP","1.0","500","cdk_fp","MaxMin","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","cdk_fp","MaxMin","0.5","0.64897269298502","0.652965013149242","0.6432090198575422","0.6507440459482758"
"TB_SRI","LR_EL_FP","0.05","500","cdk_fp","MaxMin","0.5","0.6426712404061322","0.6440741296418114","0.6489342246747708","0.6350053669018143"
"TB_SRI","LR_EL_FP","0.01","500","cdk_fp","MaxMin","0.5","0.7151100086193863","0.7039666363724711","0.7423579912888093","0.6990053981968788"
"TB_SRI","LR_EL_FP","0.005","500","cdk_fp","MaxMin","0.5","0.7550037872135779","0.7390285310178505","0.7827279310574468","0.7432548995654362"
"TB_SRI","LR_EL_FP","1.0","10","rdkit_fp","Standard","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","rdkit_fp","Standard","0.5","0.6423482972027728","0.6453861212541675","0.6353624521537481","0.6462963182004026"
"TB_SRI","LR_EL_FP","0.05","10","rdkit_fp","Standard","0.5","0.6313874357004384","0.6325109436383083","0.6337115089745126","0.6279398544884942"
"TB_SRI","LR_EL_FP","0.01","10","rdkit_fp","Standard","0.5","0.6868273035651389","0.6776733962452055","0.7037403969007747","0.6790681175494364"
"TB_SRI","LR_EL_FP","0.005","10","rdkit_fp","Standard","0.5","0.7093786732144495","0.6942048487136219","0.7299129031919612","0.7040182677377652"
"TB_SRI","LR_EL_FP","1.0","100","rdkit_fp","Standard","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","rdkit_fp","Standard","0.5","0.6423270453759877","0.6452087954891972","0.6359077219476025","0.6458646186911637"
"TB_SRI","LR_EL_FP","0.05","100","rdkit_fp","Standard","0.5","0.6305020024952283","0.6313787803423538","0.6313465492930109","0.6287806778503197"
"TB_SRI","LR_EL_FP","0.01","100","rdkit_fp","Standard","0.5","0.7052273617401806","0.6956875121420881","0.7243284712523546","0.6956661018260993"
"TB_SRI","LR_EL_FP","0.005","100","rdkit_fp","Standard","0.5","0.7454881514425017","0.7287673621466649","0.7653238366740527","0.7423732555067875"
"TB_SRI","LR_EL_FP","1.0","500","rdkit_fp","Standard","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","rdkit_fp","Standard","0.5","0.6423270453759877","0.6452087954891972","0.6359077219476025","0.6458646186911637"
"TB_SRI","LR_EL_FP","0.05","500","rdkit_fp","Standard","0.5","0.6305019881551258","0.6313789255556901","0.6313466899919364","0.628780348917751"
"TB_SRI","LR_EL_FP","0.01","500","rdkit_fp","Standard","0.5","0.7052968876921458","0.696067019133138","0.7242205229537882","0.6956031209895116"
"TB_SRI","LR_EL_FP","0.005","500","rdkit_fp","Standard","0.5","0.7469392944633638","0.7317430314492032","0.767979719375346","0.7410951325655422"
"TB_SRI","LR_EL_FP","1.0","10","cdk_fp","Standard","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","cdk_fp","Standard","0.5","0.6487673984218567","0.6526040621437849","0.643022402756685","0.6506757303651003"
"TB_SRI","LR_EL_FP","0.05","10","cdk_fp","Standard","0.5","0.6404065086183689","0.6433321644386439","0.6467654288250634","0.6311219325913996"
"TB_SRI","LR_EL_FP","0.01","10","cdk_fp","Standard","0.5","0.6914148104460933","0.6835859912271328","0.7118964884849394","0.678761951626208"
"TB_SRI","LR_EL_FP","0.005","10","cdk_fp","Standard","0.5","0.7148610433087238","0.6985829498250069","0.7376708430172224","0.7083293370839422"
"TB_SRI","LR_EL_FP","1.0","100","cdk_fp","Standard","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","cdk_fp","Standard","0.5","0.6489726929850467","0.6529650131493239","0.6432090198575411","0.6507440459482748"
"TB_SRI","LR_EL_FP","0.05","100","cdk_fp","Standard","0.5","0.6426713160256335","0.6440746374331638","0.648934191209927","0.6350051194338097"
"TB_SRI","LR_EL_FP","0.01","100","cdk_fp","Standard","0.5","0.7145498841769898","0.7038639313736458","0.7408808501515723","0.6989048710057515"
"TB_SRI","LR_EL_FP","0.005","100","cdk_fp","Standard","0.5","0.754250386066078","0.7389092093816297","0.7817883073476743","0.7420536414689298"
"TB_SRI","LR_EL_FP","1.0","500","cdk_fp","Standard","0.5","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","cdk_fp","Standard","0.5","0.6489726929850467","0.6529650131493239","0.6432090198575411","0.6507440459482748"
"TB_SRI","LR_EL_FP","0.05","500","cdk_fp","Standard","0.5","0.6426712404056184","0.6440741296418115","0.6489342246747749","0.6350053669002688"
"TB_SRI","LR_EL_FP","0.01","500","cdk_fp","Standard","0.5","0.7151100086421582","0.7039666364405736","0.7423579912890231","0.699005398196878"
"TB_SRI","LR_EL_FP","0.005","500","cdk_fp","Standard","0.5","0.7550037872135907","0.7390285310178597","0.7827279310574783","0.7432548995654346"
"TB_SRI","LR_EL_FP","1.0","10","rdkit_fp","MaxMin","0.75","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","rdkit_fp","MaxMin","0.75","0.6584597042160688","0.6614552741606621","0.6497885878365621","0.6641352506509823"
"TB_SRI","LR_EL_FP","0.05","10","rdkit_fp","MaxMin","0.75","0.6332525602262022","0.6374789432993934","0.6287992027228388","0.6334795346563744"
"TB_SRI","LR_EL_FP","0.01","10","rdkit_fp","MaxMin","0.75","0.6689385453647211","0.6617725203791681","0.6847091175079186","0.6603339982070763"
"TB_SRI","LR_EL_FP","0.005","10","rdkit_fp","MaxMin","0.75","0.6972249922735286","0.6864317990455701","0.7170330041290154","0.6882101736460006"
"TB_SRI","LR_EL_FP","1.0","100","rdkit_fp","MaxMin","0.75","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","100","rdkit_fp","MaxMin","0.75","0.6584202377310461","0.6612350053378236","0.6497968358979481","0.6642288719573666"
"TB_SRI","LR_EL_FP","0.05","100","rdkit_fp","MaxMin","0.75","0.632636967992961","0.6361234656988028","0.6282614463250913","0.6335259919549887"
"TB_SRI","LR_EL_FP","0.01","100","rdkit_fp","MaxMin","0.75","0.6844306916024879","0.6777316441392988","0.6998412923344034","0.6757191383337616"
"TB_SRI","LR_EL_FP","0.005","100","rdkit_fp","MaxMin","0.75","0.7226047653013348","0.7107228409808326","0.7440891704615471","0.7130022844616248"
"TB_SRI","LR_EL_FP","1.0","500","rdkit_fp","MaxMin","0.75","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","500","rdkit_fp","MaxMin","0.75","0.6584202377310461","0.6612350053378236","0.6497968358979481","0.6642288719573666"
"TB_SRI","LR_EL_FP","0.05","500","rdkit_fp","MaxMin","0.75","0.6326369781112567","0.6361234656988028","0.6282614463250913","0.6335260223098761"
"TB_SRI","LR_EL_FP","0.01","500","rdkit_fp","MaxMin","0.75","0.6843935928255437","0.677889383131419","0.6995131010288212","0.6757782943163906"
"TB_SRI","LR_EL_FP","0.005","500","rdkit_fp","MaxMin","0.75","0.722690804882805","0.7115651665672027","0.743263967487431","0.7132432805937814"
"TB_SRI","LR_EL_FP","1.0","10","cdk_fp","MaxMin","0.75","0.6656179383440882","0.6663663820360604","0.6582206893950407","0.6722667436011633"
"TB_SRI","LR_EL_FP","0.1","10","cdk_fp","MaxMin","0.75","0.6589653647098695","0.6617793646262762","0.6515911315057823","0.66352559799755"
