"NAME [String]","METHOD [String]","C [Double]","coef0 [Double]","featuresColumn [String]","degree [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"ADMECaco2","SVR_TAN","10.0","3.0","rdkit_fp","4","0.5980196739203621","0.5992655548038096","0.5873916674524489","0.6074017995048281"
"ADMECaco2","SVR_TAN","0.001","0.0","cdk_fp","4","0.785471734244697","0.7539551187776549","0.8293642365205878","0.7730958474358481"
"ADMECaco2","SVR_TAN","0.01","0.0","cdk_fp","4","0.7798460770069447","0.7504232567138822","0.8222815020142469","0.7668334722927052"
"ADMECaco2","SVR_TAN","0.1","0.0","cdk_fp","4","0.7356535529247799","0.7221295834097068","0.7647838328375457","0.7200472425270867"
"ADMECaco2","SVR_TAN","1.0","0.0","cdk_fp","4","0.6333805328573835","0.6358890819144908","0.6372623627323843","0.6269901539252754"
"ADMECaco2","SVR_TAN","10.0","0.0","cdk_fp","4","0.6203500265207672","0.630856776778211","0.6130766935707634","0.6171166092133271"
"ADMECaco2","SVR_TAN","0.001","1.0","cdk_fp","4","0.7752191744601102","0.7477952956182174","0.8159138631988565","0.761948364563257"
"ADMECaco2","SVR_TAN","0.01","1.0","cdk_fp","4","0.7091763828157879","0.7049125694779637","0.7306353267363624","0.6919812522330376"
"ADMECaco2","SVR_TAN","0.1","1.0","cdk_fp","4","0.600245232559528","0.6032327810965129","0.5976447126083068","0.5998582039737643"
"ADMECaco2","SVR_TAN","1.0","1.0","cdk_fp","4","0.5933243921145356","0.6018937009462614","0.5808276904863283","0.5972517849110169"
"ADMECaco2","SVR_TAN","10.0","1.0","cdk_fp","4","0.5933243921145356","0.6018937009462614","0.5808276904863283","0.5972517849110169"
"ADMECaco2","SVR_TAN","0.001","2.0","cdk_fp","4","0.7466336495699899","0.7305684235065971","0.7775585297519014","0.7317739954514708"
"ADMECaco2","SVR_TAN","0.01","2.0","cdk_fp","4","0.6359458292917385","0.6420469862252614","0.6432837042654208","0.6225067973845335"
"ADMECaco2","SVR_TAN","0.1","2.0","cdk_fp","4","0.5874505959712256","0.594764465032971","0.5742701470262523","0.5933171758544538"
"ADMECaco2","SVR_TAN","1.0","2.0","cdk_fp","4","0.587593522683986","0.595114980946977","0.5742701470262523","0.5933954400787287"
"ADMECaco2","SVR_TAN","10.0","2.0","cdk_fp","4","0.587593522683986","0.595114980946977","0.5742701470262523","0.5933954400787287"
"ADMECaco2","SVR_TAN","0.001","3.0","cdk_fp","4","0.7048286489556735","0.700069488158624","0.7257311009642399","0.6886853577441564"
"ADMECaco2","SVR_TAN","0.01","3.0","cdk_fp","4","0.5936399614176694","0.5951867757753356","0.5907490668687291","0.5949840416089432"
"ADMECaco2","SVR_TAN","0.1","3.0","cdk_fp","4","0.5856143880488062","0.5928039942789629","0.5719089512924848","0.5921302185749708"
"ADMECaco2","SVR_TAN","1.0","3.0","cdk_fp","4","0.5856143880488062","0.5928039942789629","0.5719089512924848","0.5921302185749708"
"ADMECaco2","SVR_TAN","10.0","3.0","cdk_fp","4","0.5856143880488062","0.5928039942789629","0.5719089512924848","0.5921302185749708"
"ADMECaco2","SVR_TAN","0.001","0.0","rdkit_fp","5","0.7856390792332463","0.7540058585588961","0.8295866970990037","0.7733246820418389"
"ADMECaco2","SVR_TAN","0.01","0.0","rdkit_fp","5","0.7813555967768965","0.7508795347878561","0.8244942268683169","0.7686930286745164"
"ADMECaco2","SVR_TAN","0.1","0.0","rdkit_fp","5","0.7482520824313695","0.7244004442996214","0.783494820206776","0.7368609827877112"
"ADMECaco2","SVR_TAN","1.0","0.0","rdkit_fp","5","0.6656817622452819","0.6574676127785958","0.6689673610782844","0.6706103128789654"
"ADMECaco2","SVR_TAN","10.0","0.0","rdkit_fp","5","0.655955041030335","0.6501597321896397","0.6502102313260406","0.6674951595753245"
"ADMECaco2","SVR_TAN","0.001","1.0","rdkit_fp","5","0.7680854668547484","0.7404129054105753","0.8069380739154695","0.7569054212382005"
"ADMECaco2","SVR_TAN","0.01","1.0","rdkit_fp","5","0.686755663904731","0.6811181619852186","0.7010490253743132","0.6780998043546612"
"ADMECaco2","SVR_TAN","0.1","1.0","rdkit_fp","5","0.6167027180721459","0.6216684880909289","0.6018695333575377","0.6265701327679715"
"ADMECaco2","SVR_TAN","1.0","1.0","rdkit_fp","5","0.6158030243667966","0.6169334965640662","0.6018695333575377","0.6286060431787858"
"ADMECaco2","SVR_TAN","10.0","1.0","rdkit_fp","5","0.6158030243667966","0.6169334965640662","0.6018695333575377","0.6286060431787858"
"ADMECaco2","SVR_TAN","0.001","2.0","rdkit_fp","5","0.7040629643738957","0.6957941449183955","0.721276897685463","0.6951178505178285"
"ADMECaco2","SVR_TAN","0.01","2.0","rdkit_fp","5","0.605960909552663","0.6078145948013274","0.5967240024298298","0.6133441314268316"
"ADMECaco2","SVR_TAN","0.1","2.0","rdkit_fp","5","0.605109079562903","0.6063100249070907","0.5929218204646233","0.6160953933169951"
"ADMECaco2","SVR_TAN","1.0","2.0","rdkit_fp","5","0.605109079562903","0.6063100249070907","0.5929218204646233","0.6160953933169951"
"ADMECaco2","SVR_TAN","10.0","2.0","rdkit_fp","5","0.605109079562903","0.6063100249070907","0.5929218204646233","0.6160953933169951"
"ADMECaco2","SVR_TAN","0.001","3.0","rdkit_fp","5","0.6394614559106587","0.6370382248013021","0.6436904227069636","0.6376557202237102"
"ADMECaco2","SVR_TAN","0.01","3.0","rdkit_fp","5","0.6011148362388387","0.603216182667749","0.589326064117768","0.6108022619309993"
"ADMECaco2","SVR_TAN","0.1","3.0","rdkit_fp","5","0.6007469743258921","0.6021125969289092","0.589326064117768","0.6108022619309993"
"ADMECaco2","SVR_TAN","1.0","3.0","rdkit_fp","5","0.6007469743258921","0.6021125969289092","0.589326064117768","0.6108022619309993"
"ADMECaco2","SVR_TAN","10.0","3.0","rdkit_fp","5","0.6007469743258921","0.6021125969289092","0.589326064117768","0.6108022619309993"
"ADMECaco2","SVR_TAN","0.001","0.0","cdk_fp","5","0.7856152289916873","0.7540270184510203","0.8295341956605672","0.7732844728634745"
"ADMECaco2","SVR_TAN","0.01","0.0","cdk_fp","5","0.7810466942585168","0.751054809186247","0.8240173671181129","0.7680679064711904"
"ADMECaco2","SVR_TAN","0.1","0.0","cdk_fp","5","0.7441117396166623","0.7254378909039902","0.7770551872051784","0.729842140740818"
"ADMECaco2","SVR_TAN","1.0","0.0","cdk_fp","5","0.6489019005445562","0.6480447428153089","0.657276772942851","0.6413841858755086"
"ADMECaco2","SVR_TAN","10.0","0.0","cdk_fp","5","0.6366082138260454","0.6426934274218182","0.6373128538437586","0.6298183602125593"
"ADMECaco2","SVR_TAN","0.001","1.0","cdk_fp","5","0.7661622141821253","0.7413564791634213","0.8040919856845757","0.7530381776983787"
"ADMECaco2","SVR_TAN","0.01","1.0","cdk_fp","5","0.6762599536875801","0.6778302377160291","0.6933686879263539","0.6575809354203573"
"ADMECaco2","SVR_TAN","0.1","1.0","cdk_fp","5","0.5993524441000105","0.6092958215833021","0.5867726690715279","0.6019888416452015"
"ADMECaco2","SVR_TAN","1.0","1.0","cdk_fp","5","0.5989455153122348","0.608435869924762","0.5871603773848174","0.601240298627125"
"ADMECaco2","SVR_TAN","10.0","1.0","cdk_fp","5","0.5989455153122348","0.608435869924762","0.5871603773848174","0.601240298627125"
"ADMECaco2","SVR_TAN","0.001","2.0","cdk_fp","5","0.6939791977777748","0.693338256909268","0.7122930850509258","0.6763062513731309"
"ADMECaco2","SVR_TAN","0.01","2.0","cdk_fp","5","0.592015166643154","0.5954746979806483","0.5854547039490893","0.5951160979997243"
"ADMECaco2","SVR_TAN","0.1","2.0","cdk_fp","5","0.590560302523841","0.5987607166398934","0.5778060632258541","0.5951141277057753"
"ADMECaco2","SVR_TAN","1.0","2.0","cdk_fp","5","0.590560302523841","0.5987607166398934","0.5778060632258541","0.5951141277057753"
"ADMECaco2","SVR_TAN","10.0","2.0","cdk_fp","5","0.590560302523841","0.5987607166398934","0.5778060632258541","0.5951141277057753"
"ADMECaco2","SVR_TAN","0.001","3.0","cdk_fp","5","0.6251044281985431","0.631852335678737","0.630149832908298","0.6133111160085942"
"ADMECaco2","SVR_TAN","0.01","3.0","cdk_fp","5","0.5874179912951054","0.5946423915945206","0.5742846372645078","0.5933269450262878"
"ADMECaco2","SVR_TAN","0.1","3.0","cdk_fp","5","0.5874997949066922","0.5948878024292811","0.5742846372645078","0.5933269450262878"
"ADMECaco2","SVR_TAN","1.0","3.0","cdk_fp","5","0.5874997949066922","0.5948878024292811","0.5742846372645078","0.5933269450262878"
"ADMECaco2","SVR_TAN","10.0","3.0","cdk_fp","5","0.5874997949066922","0.5948878024292811","0.5742846372645078","0.5933269450262878"
"Chagas","SVR_TAN","0.001","0.0","rdkit_fp","2","0.8640673387895118","0.8612712495589585","0.8480284208580186","0.8829023459515579"
"Chagas","SVR_TAN","0.01","0.0","rdkit_fp","2","0.816936664072697","0.8111411258049528","0.8002359849093824","0.8394328815037562"
"Chagas","SVR_TAN","0.1","0.0","rdkit_fp","2","0.6383928320625338","0.6303642258077243","0.6124550970952289","0.6723591732846483"
"Chagas","SVR_TAN","1.0","0.0","rdkit_fp","2","0.4895470419351699","0.4839882435248111","0.47069294322081606","0.5139599390598825"
"Chagas","SVR_TAN","10.0","0.0","rdkit_fp","2","0.4655842206893059","0.47227947622284877","0.4627625647420211","0.46171062110304767"
"Chagas","SVR_TAN","0.001","1.0","rdkit_fp","2","0.8561698418516354","0.8534494122099714","0.8394917347944942","0.8755683785504402"
"Chagas","SVR_TAN","0.01","1.0","rdkit_fp","2","0.7628476681505859","0.752732705967575","0.7458922570654506","0.7899180414187323"
"Chagas","SVR_TAN","0.1","1.0","rdkit_fp","2","0.5760002272006465","0.5714068294160761","0.5454231513591047","0.6111707008267586"
"Chagas","SVR_TAN","1.0","1.0","rdkit_fp","2","0.4666243237122045","0.4608478876815154","0.461141348802142","0.47788373465295597"
"Chagas","SVR_TAN","10.0","1.0","rdkit_fp","2","0.4739533843297697","0.47722411342559284","0.47515918112711336","0.469476858436603"
"Chagas","SVR_TAN","0.001","2.0","rdkit_fp","2","0.8483660765141928","0.8447781762847794","0.8315577413784988","0.8687623118793004"
"Chagas","SVR_TAN","0.01","2.0","rdkit_fp","2","0.7249127205215392","0.7149966736058695","0.704486124193915","0.7552553637648333"
"Chagas","SVR_TAN","0.1","2.0","rdkit_fp","2","0.5454770596497291","0.5379466470921923","0.519795248752929","0.5786892831040661"
"Chagas","SVR_TAN","1.0","2.0","rdkit_fp","2","0.4587693297944218","0.45445612737300367","0.4579047599147249","0.4639471020955369"
"Chagas","SVR_TAN","10.0","2.0","rdkit_fp","2","0.4808248803431228","0.48091832153547","0.482556405577297","0.4789999139166015"
"Chagas","SVR_TAN","0.001","3.0","rdkit_fp","2","0.8407698297325966","0.8368388183254917","0.823940879187076","0.861529791685222"
"Chagas","SVR_TAN","0.01","3.0","rdkit_fp","2","0.6947275348263579","0.6849229802833208","0.6716185309743039","0.7276410932214489"
"Chagas","SVR_TAN","0.1","3.0","rdkit_fp","2","0.5274392015136814","0.515905552796516","0.5067565241306032","0.5596555276139247"
"Chagas","SVR_TAN","1.0","3.0","rdkit_fp","2","0.45652257247432276","0.4533530641615626","0.4588990262883646","0.4573156269730412"
"Chagas","SVR_TAN","10.0","3.0","rdkit_fp","2","0.48384324661531525","0.4820393950805388","0.4873487942957433","0.4821415504696636"
"Chagas","SVR_TAN","0.001","0.0","cdk_fp","2","0.8643382502389595","0.8611025825427993","0.8485513547914681","0.8833608133826112"
"Chagas","SVR_TAN","0.01","0.0","cdk_fp","2","0.821478733003267","0.8172772451540613","0.8036490888418948","0.843509865013845"
"Chagas","SVR_TAN","0.1","0.0","cdk_fp","2","0.6482170942731172","0.63969084560856","0.6207249297118983","0.6842355074988933"
"Chagas","SVR_TAN","1.0","0.0","cdk_fp","2","0.4872539291055172","0.47900554536080875","0.466663202654424","0.5160930393013187"
"Chagas","SVR_TAN","10.0","0.0","cdk_fp","2","0.4622505017341341","0.45574917242808666","0.44387251198990674","0.4871298207844089"
"Chagas","SVR_TAN","0.001","1.0","cdk_fp","2","0.8573640912336602","0.8548441705760365","0.8405971147984165","0.8766509883265274"
"Chagas","SVR_TAN","0.01","1.0","cdk_fp","2","0.769972663043557","0.7615340930941393","0.750471419784946","0.7979124762515858"
"Chagas","SVR_TAN","0.1","1.0","cdk_fp","2","0.5800995078169221","0.5758112877386025","0.550772169810337","0.6137150659018269"
"Chagas","SVR_TAN","1.0","1.0","cdk_fp","2","0.46346418683310947","0.4526158902343797","0.4492422825879007","0.488534387677048"
"Chagas","SVR_TAN","10.0","1.0","cdk_fp","2","0.47000015834392994","0.4623102421664263","0.4555774540892331","0.49211277877613036"
"Chagas","SVR_TAN","0.001","2.0","cdk_fp","2","0.8498764947035907","0.8465117991566188","0.8331365892304405","0.869981095723713"
"Chagas","SVR_TAN","0.01","2.0","cdk_fp","2","0.7325192163358514","0.7225471368165417","0.7115074810803695","0.7635030311106432"
"Chagas","SVR_TAN","0.1","2.0","cdk_fp","2","0.5489041165247636","0.5434519923463518","0.5225980003410485","0.5806623568868904"
"Chagas","SVR_TAN","1.0","2.0","cdk_fp","2","0.45767964685923673","0.44589718331550465","0.44680692357866664","0.480334833683539"
"Chagas","SVR_TAN","10.0","2.0","cdk_fp","2","0.4771348115139648","0.46840814720983426","0.4640700831532281","0.498926204178832"
"Chagas","SVR_TAN","0.001","3.0","cdk_fp","2","0.8426816235258104","0.838567585675332","0.8259759557092682","0.8635013291928312"
"Chagas","SVR_TAN","0.01","3.0","cdk_fp","2","0.7040675671879967","0.6921257633576651","0.6812515491113893","0.7388253890949356"
"Chagas","SVR_TAN","0.1","3.0","cdk_fp","2","0.5283074374988413","0.520368986642163","0.5078038952220084","0.5567494306323525"
"Chagas","SVR_TAN","1.0","3.0","cdk_fp","2","0.4569025722298729","0.44461698768104635","0.44629666781388033","0.4797940611946919"
"Chagas","SVR_TAN","10.0","3.0","cdk_fp","2","0.48030033595108135","0.46958200910659775","0.4700919778281556","0.5012270209184908"
"Chagas","SVR_TAN","0.001","0.0","rdkit_fp","3","0.8634592704155372","0.8606261060078944","0.8474157565816351","0.882335948657082"
"Chagas","SVR_TAN","0.01","0.0","rdkit_fp","3","0.8126707337898599","0.806887387407586","0.7960056887411084","0.8351191252208854"
"Chagas","SVR_TAN","0.1","0.0","rdkit_fp","3","0.63223834335714","0.6255017030228586","0.604367115902138","0.6668462111464237"
"Chagas","SVR_TAN","1.0","0.0","rdkit_fp","3","0.4786858598405477","0.48012795955144094","0.4556548068779989","0.5002748130922033"
"Chagas","SVR_TAN","10.0","0.0","rdkit_fp","3","0.4656800146110014","0.4728573280593899","0.4559960115046333","0.46818670426898085"
"Chagas","SVR_TAN","0.001","1.0","rdkit_fp","3","0.8350323677605327","0.8302290702497648","0.8183752230061404","0.8564928100256931"
"Chagas","SVR_TAN","0.01","1.0","rdkit_fp","3","0.6797766316604651","0.6700795796602274","0.6569670116971265","0.7122833036240415"
"Chagas","SVR_TAN","0.1","1.0","rdkit_fp","3","0.5125615181496281","0.5035078623769486","0.49069310400302946","0.5434835880689064"
"Chagas","SVR_TAN","1.0","1.0","rdkit_fp","3","0.4575068774507556","0.4614104744778005","0.45566176644161804","0.4554483914328483"
"Chagas","SVR_TAN","10.0","1.0","rdkit_fp","3","0.47697672970608923","0.4767541038171128","0.4766224740362148","0.4775536112649402"
"Chagas","SVR_TAN","0.001","2.0","rdkit_fp","3","0.7934413240272183","0.7866543308310887","0.775779578719252","0.8178900625313142"
"Chagas","SVR_TAN","0.01","2.0","rdkit_fp","3","0.606912679077031","0.5983434154955503","0.5794039736160995","0.6429906481194431"
"Chagas","SVR_TAN","0.1","2.0","rdkit_fp","3","0.4784838310551645","0.47034593055744894","0.4666212510804793","0.4984843115275653"
"Chagas","SVR_TAN","1.0","2.0","rdkit_fp","3","0.47026259912509355","0.4746161700582585","0.47132965167850827","0.46484197563851387"
"Chagas","SVR_TAN","10.0","2.0","rdkit_fp","3","0.48030995469719967","0.47965986287538337","0.4820885916518876","0.47918140956432803"
"Chagas","SVR_TAN","0.001","3.0","rdkit_fp","3","0.7474585574061123","0.7388436157840166","0.7278864213485468","0.7756456350857737"
"Chagas","SVR_TAN","0.01","3.0","rdkit_fp","3","0.5626987295807225","0.5572816321978387","0.5335012119361481","0.5973133446081809"
"Chagas","SVR_TAN","0.1","3.0","rdkit_fp","3","0.46256662429952033","0.45790659866569855","0.45903444413584843","0.4707588300970139"
"Chagas","SVR_TAN","1.0","3.0","rdkit_fp","3","0.476066960836739","0.47890017726699546","0.47668173057830854","0.47261897466491304"
"Chagas","SVR_TAN","10.0","3.0","rdkit_fp","3","0.4820753349082881","0.4810989137584066","0.484420336099946","0.48070675486651165"
"Chagas","SVR_TAN","0.001","0.0","cdk_fp","3","0.8638790732727631","0.8606275224283957","0.8480714837200223","0.8829382136698712"
"Chagas","SVR_TAN","0.01","0.0","cdk_fp","3","0.8185382267117012","0.8147923807222572","0.8009057967637375","0.8399165026491084"
"Chagas","SVR_TAN","0.1","0.0","cdk_fp","3","0.6414568617310582","0.6330771391766625","0.6135128919263282","0.6777805540901837"
"Chagas","SVR_TAN","1.0","0.0","cdk_fp","3","0.48008754333090825","0.47599664200006536","0.45511056155608504","0.5091554264365744"
"Chagas","SVR_TAN","10.0","0.0","cdk_fp","3","0.46621439986666435","0.46133295720370615","0.4468144848594464","0.4904957575368405"
"Chagas","SVR_TAN","0.001","1.0","cdk_fp","3","0.8382010555830112","0.834138853823517","0.8213079159536966","0.8591563969718198"
"Chagas","SVR_TAN","0.01","1.0","cdk_fp","3","0.6883015092783072","0.6765259963103796","0.6651055398388406","0.7232729916857016"
"Chagas","SVR_TAN","0.1","1.0","cdk_fp","3","0.5120128582139224","0.5012911559516656","0.49159597073838046","0.5431514479517212"
"Chagas","SVR_TAN","1.0","1.0","cdk_fp","3","0.45655787984916135","0.4492684708174209","0.43848836572796773","0.48191680300209533"
"Chagas","SVR_TAN","10.0","1.0","cdk_fp","3","0.4721483578229662","0.461185919743696","0.45824399282585776","0.4970151608993449"
"Chagas","SVR_TAN","0.001","2.0","cdk_fp","3","0.7992274452039924","0.7914798165914284","0.7819422438439438","0.8242602751766047"
"Chagas","SVR_TAN","0.01","2.0","cdk_fp","3","0.6124908465383617","0.606140736299955","0.5837790598595699","0.6475527434555602"
"Chagas","SVR_TAN","0.1","2.0","cdk_fp","3","0.47365545707454443","0.4656331046490216","0.4547999712791308","0.500533295295481"
"Chagas","SVR_TAN","1.0","2.0","cdk_fp","3","0.4659020902811128","0.4579245883242968","0.45025916730447973","0.4895225152145618"
"Chagas","SVR_TAN","10.0","2.0","cdk_fp","3","0.47498061467245556","0.4640342818929928","0.46223989394785964","0.49866766817651426"
"Chagas","SVR_TAN","0.001","3.0","cdk_fp","3","0.7552285570287873","0.7470876574080559","0.7336377687541694","0.7849602449241367"
"Chagas","SVR_TAN","0.01","3.0","cdk_fp","3","0.5662572182866334","0.5611896155014492","0.5376956781946587","0.5998863611637925"
"Chagas","SVR_TAN","0.1","3.0","cdk_fp","3","0.459929688629423","0.44903007051944116","0.44703950597889874","0.4837194893899291"
"Chagas","SVR_TAN","1.0","3.0","cdk_fp","3","0.4732350224386786","0.4654961987109526","0.4586602173905351","0.4955486512145483"
"Chagas","SVR_TAN","10.0","3.0","cdk_fp","3","0.4772039013749801","0.466007374323124","0.4653375647020809","0.5002667650997356"
"Chagas","SVR_TAN","0.001","0.0","rdkit_fp","4","0.8635057980702259","0.8606443242773418","0.8474869600972277","0.8823861098361081"
"Chagas","SVR_TAN","0.01","0.0","rdkit_fp","4","0.8136373086566121","0.8085861012436892","0.7970447997594752","0.8352810249666718"
"Chagas","SVR_TAN","0.1","0.0","rdkit_fp","4","0.634167304654646","0.6275384183500805","0.6081558152291211","0.6668076803847364"
"Chagas","SVR_TAN","1.0","0.0","rdkit_fp","4","0.47810449948144546","0.4873476978989401","0.4475363081207057","0.49942949242469054"
"Chagas","SVR_TAN","10.0","0.0","rdkit_fp","4","0.4688358854849761","0.47695439452765326","0.45093936988874667","0.4786138920385284"
"Chagas","SVR_TAN","0.001","1.0","rdkit_fp","4","0.7975779539502531","0.7894249855316751","0.7815814944301239","0.8217273818889603"
"Chagas","SVR_TAN","0.01","1.0","rdkit_fp","4","0.611790093227827","0.6056052148067352","0.5831340648414394","0.6466310000353065"
"Chagas","SVR_TAN","0.1","1.0","rdkit_fp","4","0.4726912967229114","0.4710851564188879","0.4575525542134318","0.48943617953641455"
"Chagas","SVR_TAN","1.0","1.0","rdkit_fp","4","0.4671347980562696","0.4715599015613649","0.4635635344577012","0.46628095814974274"
"Chagas","SVR_TAN","10.0","1.0","rdkit_fp","4","0.4734035468577998","0.47388035655983657","0.4703131670944051","0.47601711691915777"
"Chagas","SVR_TAN","0.001","2.0","rdkit_fp","4","0.6872203817828426","0.6770162227924209","0.664927984813819","0.719716937742288"
"Chagas","SVR_TAN","0.01","2.0","rdkit_fp","4","0.5182973878735989","0.5093722746240104","0.49575559073257064","0.5497642982642156"
"Chagas","SVR_TAN","0.1","2.0","rdkit_fp","4","0.456673803499636","0.45996168088323164","0.45470171300717543","0.45535801660850084"
"Chagas","SVR_TAN","1.0","2.0","rdkit_fp","4","0.4768992670874513","0.4761991228044199","0.4770411056551891","0.4774575728027449"
"Chagas","SVR_TAN","10.0","2.0","rdkit_fp","4","0.47715863326331404","0.476806906656226","0.47715058151407447","0.47751841161964176"
"Chagas","SVR_TAN","0.001","3.0","rdkit_fp","4","0.6116416331917367","0.6026734676306068","0.5837854725958351","0.648465959348768"
"Chagas","SVR_TAN","0.01","3.0","rdkit_fp","4","0.4802441910241299","0.47231338908267584","0.4674684352371997","0.500950748752514"
"Chagas","SVR_TAN","0.1","3.0","rdkit_fp","4","0.4694838191002894","0.47411264323537305","0.47029291676482715","0.4640458973006681"
"Chagas","SVR_TAN","1.0","3.0","rdkit_fp","4","0.47938853093352823","0.47886892692374927","0.4804176368013028","0.47887902907553276"
"Chagas","SVR_TAN","10.0","3.0","rdkit_fp","4","0.47940254243906405","0.47891096144067025","0.48041763680125976","0.47887902907526236"
"Chagas","SVR_TAN","0.001","0.0","cdk_fp","4","0.8640177601532096","0.8607998584643348","0.8482128059527144","0.8830406160425794"
"Chagas","SVR_TAN","0.01","0.0","cdk_fp","4","0.8195189520154899","0.8160427975230061","0.8016738794793208","0.8408401790441425"
"Chagas","SVR_TAN","0.1","0.0","cdk_fp","4","0.6429048383247203","0.6344563052437872","0.6153423618690416","0.6789158478613321"
"Chagas","SVR_TAN","1.0","0.0","cdk_fp","4","0.4849728785718698","0.4814198378142546","0.456105176288769","0.5173936216125858"
"Chagas","SVR_TAN","10.0","0.0","cdk_fp","4","0.4736098745879926","0.4688505831357623","0.44925075020503624","0.502728290423179"
"Chagas","SVR_TAN","0.001","1.0","cdk_fp","4","0.8048950986051372","0.7996611573532949","0.7866632475845746","0.8283608908775419"
"Chagas","SVR_TAN","0.01","1.0","cdk_fp","4","0.6177933858038944","0.6112523911373722","0.5892620584782968","0.6528657077960143"
"Chagas","SVR_TAN","0.1","1.0","cdk_fp","4","0.4716661852238227","0.4661056481304169","0.4509145011519522","0.4979784063890991"
"Chagas","SVR_TAN","1.0","1.0","cdk_fp","4","0.46477360973604576","0.4581382149877949","0.44851225679790224","0.48767035742244025"
"Chagas","SVR_TAN","10.0","1.0","cdk_fp","4","0.47003762090118784","0.45972245648953924","0.45449829933426455","0.4958921068797598"
"Chagas","SVR_TAN","0.001","2.0","cdk_fp","4","0.6964837380797766","0.6850800303230855","0.6723783489383127","0.7319928349779318"
"Chagas","SVR_TAN","0.01","2.0","cdk_fp","4","0.5177228160572834","0.5092081330038448","0.495609998492566","0.5483503166754392"
"Chagas","SVR_TAN","0.1","2.0","cdk_fp","4","0.4561569165853368","0.4483788535096629","0.4392709393517203","0.48082095689462734"
"Chagas","SVR_TAN","1.0","2.0","cdk_fp","4","0.4721037259193896","0.461286420582119","0.4582412322052764","0.4967835249707732"
"Chagas","SVR_TAN","10.0","2.0","cdk_fp","4","0.4721037259194059","0.46128642058213604","0.45824123220531354","0.49678352497076816"
"Chagas","SVR_TAN","0.001","3.0","cdk_fp","4","0.6180780284411985","0.6111291915104518","0.5904694473753223","0.6526354464378215"
"Chagas","SVR_TAN","0.01","3.0","cdk_fp","4","0.47575800244357075","0.4679421780532343","0.4566199623684477","0.5027118669090301"
"Chagas","SVR_TAN","0.1","3.0","cdk_fp","4","0.4650472388143749","0.457078038010154","0.44944291212525106","0.48862076630771967"
"Chagas","SVR_TAN","1.0","3.0","cdk_fp","4","0.4741348001608998","0.46305245385050103","0.4613004286839654","0.49805151794823305"
"Chagas","SVR_TAN","10.0","3.0","cdk_fp","4","0.474102745388457","0.46295628953314627","0.4613004286839943","0.49805151794823027"
"Chagas","SVR_TAN","0.001","0.0","rdkit_fp","5","0.8638779648146562","0.8609733154943793","0.8479214814532271","0.8827390974963619"
"Chagas","SVR_TAN","0.01","0.0","rdkit_fp","5","0.8160742137265107","0.8111735232666274","0.799429829156904","0.8376192887560006"
"Chagas","SVR_TAN","0.1","0.0","rdkit_fp","5","0.6395306329192282","0.6348224146339302","0.613817774184223","0.6699517099395315"
"Chagas","SVR_TAN","1.0","0.0","rdkit_fp","5","0.48280467932937166","0.49726065446732637","0.44515599709462467","0.5059973864261641"
"Chagas","SVR_TAN","10.0","0.0","rdkit_fp","5","0.47329288074547726","0.4846691548711812","0.4487569090375725","0.48645257832767796"
"Chagas","SVR_TAN","0.001","1.0","rdkit_fp","5","0.7423493314735921","0.7313297767344902","0.7246253601979227","0.7710928574883634"
"Chagas","SVR_TAN","0.01","1.0","rdkit_fp","5","0.5545287610756445","0.551549434122148","0.5218793315289205","0.5901575175758648"
"Chagas","SVR_TAN","0.1","1.0","rdkit_fp","5","0.45616638657887015","0.464618404406391","0.44584349123721134","0.45803726409300816"
"Chagas","SVR_TAN","1.0","1.0","rdkit_fp","5","0.47086754257742713","0.47245739851222246","0.46478583416359354","0.47535939505646535"
"Chagas","SVR_TAN","10.0","1.0","rdkit_fp","5","0.4709786348078329","0.4727493185973216","0.46503400255514593","0.4751525832710314"
"Chagas","SVR_TAN","0.001","2.0","rdkit_fp","5","0.5903509835047656","0.5857093173854476","0.5599259295048378","0.6254177036240112"
"Chagas","SVR_TAN","0.01","2.0","rdkit_fp","5","0.46639138974983413","0.465023034593907","0.45602878260519986","0.47812235205039544"
"Chagas","SVR_TAN","0.1","2.0","rdkit_fp","5","0.47008636681003924","0.47332960695904175","0.46674217884075175","0.4701873146303241"
"Chagas","SVR_TAN","1.0","2.0","rdkit_fp","5","0.4745770373408422","0.4746333406116886","0.47291058575172606","0.476187185659112"
"Chagas","SVR_TAN","10.0","2.0","rdkit_fp","5","0.4745770373407736","0.4746333406115986","0.4729105857515052","0.47618718565921714"
"Chagas","SVR_TAN","0.001","3.0","rdkit_fp","5","0.5091551013755509","0.5002672912836806","0.4885737888098375","0.5386242240331345"
"Chagas","SVR_TAN","0.01","3.0","rdkit_fp","5","0.45839218901391215","0.4621880638810917","0.4568475871001881","0.45614091606045654"
"Chagas","SVR_TAN","0.1","3.0","rdkit_fp","5","0.47708771257408716","0.4768064232843199","0.47729105119064796","0.47716566324729365"
"Chagas","SVR_TAN","1.0","3.0","rdkit_fp","5","0.4770697319812302","0.47675248150562494","0.47729105119068077","0.47716566324738496"
"Chagas","SVR_TAN","10.0","3.0","rdkit_fp","5","0.4770697319809932","0.47675248150543575","0.4772910511897436","0.4771656632478002"
