"NAME [String]","METHOD [String]","gamma [Double]","foldSize [Int]","featuresColumn [String]","scalerType [String]","C [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.01","0.6077657960862954","0.611336469251897","0.6082197019784057","0.6037412170285836"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.01","0.624873332980883","0.6287965965444348","0.6251588254241865","0.6206645769740279"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.01","0.6200639715934183","0.6237204436580288","0.6203778762927867","0.6160935948294394"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","0.01","0.608610707765106","0.6108482473082705","0.6094229022299257","0.6055609737571217"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","0.01","0.6242720885522214","0.6280399619359309","0.6246133379465232","0.62016296577421"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","0.01","0.6254206647383104","0.6292738322740666","0.6257791205816992","0.6212090413591651"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","0.01","0.6254476421863617","0.6293000590451523","0.6258015459969407","0.6212413215169922"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.01","0.6187388664463868","0.622191013116196","0.6194801571687439","0.6145454290542205"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","0.01","0.6109458428230538","0.6126207839659416","0.6120426985608954","0.6081740459423242"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","0.01","0.624837415532089","0.6285432065596669","0.6252057303044036","0.6207633097321965"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","0.01","0.625422909390673","0.6292722539775509","0.6257847661815936","0.6212117080128748"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","0.01","0.625447998711104","0.6292999860405918","0.6258026396853071","0.6212413704074132"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.01","0.6179042640068113","0.6209803613846108","0.6185173234260668","0.6142151072097564"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","0.01","0.6134652074904396","0.6153532186145192","0.6145786471383834","0.6104637567184162"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","0.01","0.6250848013229172","0.6289107668065015","0.6254225378443907","0.6209210993178594"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","0.01","0.6254219066663146","0.6292764320575754","0.6257793698063592","0.6212099181350093"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","0.01","0.6254477275496684","0.6293001147735564","0.625801656224093","0.6212414116513556"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.01","0.6201465084446105","0.6239167984319172","0.6207417702834283","0.6157809566184863"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","0.01","0.6093111594801103","0.6121469382242984","0.6100716756237307","0.6057148645923016"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","0.01","0.6242617921040954","0.6279834124982289","0.6246665897707724","0.620135374043285"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","0.01","0.625451750978309","0.6293115675957044","0.6258029911703605","0.6212406941688623"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","0.01","0.6254576861015994","0.6293194637476226","0.625808016821375","0.6212455777358005"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.01","0.6186674376733642","0.6225207998061467","0.6189604561101376","0.6145210571038081"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","0.01","0.6115221475063289","0.6136615143945305","0.6117254016160993","0.6091795265083569"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","0.01","0.6248515899289213","0.6286277036223062","0.6252184579743153","0.6207086081901424"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","0.01","0.6254524360911365","0.6293122253264911","0.6258030684768298","0.6212420144700888"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","0.01","0.6254576904994446","0.6293194660369805","0.6258080253793922","0.6212455800819606"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.01","0.6179043056932371","0.6214871229676955","0.6181865035596613","0.6140392905523544"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","0.01","0.6137245184590191","0.615466643156757","0.6145551858155427","0.6111517264047575"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","0.01","0.625112424705151","0.6289491057755544","0.6254685649050715","0.6209196034348272"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","0.01","0.6254525788046719","0.6293124848501289","0.6258030280032885","0.621242223560598"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","0.01","0.6254576902501974","0.6293194700436838","0.6258080202798034","0.621245580427105"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","0.1","0.6254069781050943","0.6292022115211005","0.6258590284799767","0.6211596943142055"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","0.1","0.6184275878550103","0.6219044166952761","0.6188663052198614","0.6145120416498935"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","0.1","0.5904207975618433","0.5923788597558209","0.5906316926506837","0.5882518402790254"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","0.1","0.5620266337189214","0.5597967329863629","0.5652966233330887","0.5609865448373126"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","0.1","0.6067149290860617","0.6096769032556466","0.6071383919152514","0.6033294920872873"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","0.1","0.6251611937352705","0.6289174056393018","0.6257901250126575","0.620776050553852"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","0.1","0.6170234087926576","0.6206872426907587","0.6183060649890204","0.6120769186981936"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","0.1","0.5867358829566297","0.5876853328916721","0.5894814199780459","0.583040896000171"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","0.1","0.5613380344340352","0.5583783583167927","0.5660744633510063","0.5595612816343066"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","0.1","0.6114871530403826","0.6135087879148029","0.6113629095571125","0.6095897616492323"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","0.1","0.6250398285799273","0.6287668929243991","0.625605186030017","0.6207474067853658"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","0.1","0.6161261042138165","0.6194095426423624","0.6169599701987801","0.612008799800307"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","0.1","0.5842710119842478","0.5847101832888895","0.5863505468754386","0.5817523057884153"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","0.1","0.5619015715614345","0.558408564602212","0.5668916665510649","0.5604044835310265"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","0.1","0.6134609058637962","0.6161937634772632","0.6138353198655475","0.6103536342485779"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","0.1","0.6254230531170509","0.629242332943929","0.6259984122265507","0.6210284141806732"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","0.1","0.61902929185521","0.6230975825056685","0.6200146156706514","0.6139756773893104"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","0.1","0.5909407474058727","0.5930418084970807","0.5935682127709913","0.5862122209495463"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","0.1","0.5613375446474264","0.5588618074691619","0.5656573212484942","0.5594935052246232"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","0.1","0.6075714817453519","0.61022011547666","0.6074585495954484","0.6050357801639474"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","0.1","0.6251908709969343","0.6290188351468913","0.6256746036194509","0.6208791742244606"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","0.1","0.6172859716695178","0.6211107176127274","0.6180290419593835","0.6127181554364427"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","0.1","0.5855579780134722","0.5876977029929088","0.5874203540055064","0.5815558770420014"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","0.1","0.5601411039062165","0.5593944916926246","0.5639606289128781","0.557068191113147"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","0.1","0.6115352956206923","0.6151646985806626","0.6106331850289964","0.608808003252418"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","0.1","0.6250797822042204","0.6289142626178549","0.6254868122566175","0.6208382717381887"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","0.1","0.616143090541241","0.6200063052779536","0.6165879823932706","0.6118349839524986"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","0.1","0.5825345000832167","0.5839272606661006","0.5840013755171901","0.5796748640663594"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","cdk_fp","MaxMin","0.1","0.5607116840982994","0.5591716547190837","0.5640297777691208","0.5589336198066936"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","cdk_fp","MaxMin","0.1","0.6145550166040415","0.6182721230899422","0.6136508593978254","0.6117420673243571"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","Standard","0.1","0.5903244188846192","0.5916618617678167","0.5905502798669543","0.5887611150190867"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","rdkit_fp","Standard","0.1","0.5628968328077016","0.5597524815829775","0.5662772241404855","0.5626607926996418"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","rdkit_fp","Standard","0.1","0.6099503389042163","0.6125169643128914","0.6096670640102563","0.6076669883895013"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","rdkit_fp","Standard","0.1","0.6192622089592544","0.6228098892091914","0.6187017137253612","0.6162750239432108"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","rdkit_fp","Standard","0.1","0.6195039353412191","0.623032052882123","0.6188999381811973","0.6165798149603368"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","Standard","0.1","0.5851410075806283","0.5856008832840187","0.5869258686098734","0.5828962708479928"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","rdkit_fp","Standard","0.1","0.5663291642351781","0.562565605311865","0.5701852541271235","0.5662366332665457"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","rdkit_fp","Standard","0.1","0.6142084373962923","0.6163705454418136","0.6139227066910711","0.6123320600559921"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","rdkit_fp","Standard","0.1","0.6192830068094887","0.6228027030997824","0.6187481636604579","0.6162981536682256"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","rdkit_fp","Standard","0.1","0.6195075275433332","0.6230314325877162","0.6189108584508743","0.6165802915914089"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","Standard","0.1","0.5813679056441433","0.5802916371926958","0.583190518521883","0.5806215612178511"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","rdkit_fp","Standard","0.1","0.5722023782457143","0.568401183787903","0.576366224693415","0.5718397262558249"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","rdkit_fp","Standard","0.1","0.6162823115675696","0.6194170599727757","0.6157135626787829","0.6137163120511503"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","rdkit_fp","Standard","0.1","0.6192746231480895","0.6228351493864199","0.6187076285544487","0.6162810915033997"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","rdkit_fp","Standard","0.1","0.6195052769862124","0.6230325513612193","0.6189025953292123","0.6165806842682057"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","cdk_fp","Standard","0.1","0.5902078316075039","0.592570985745919","0.5914089533857919","0.5866435556908007"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","cdk_fp","Standard","0.1","0.5632612626205749","0.5614157494476065","0.566519534345395","0.5618485040687231"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","cdk_fp","Standard","0.1","0.6098601121668809","0.6118817142947041","0.610214046576676","0.6074845756292623"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","cdk_fp","Standard","0.1","0.6194723879908495","0.6229734743701181","0.6188790254219652","0.6165646641804652"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","cdk_fp","Standard","0.1","0.6195274349124575","0.623048590988451","0.6189275477117836","0.616606166037138"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","cdk_fp","Standard","0.1","0.5832853619561195","0.5851564163880358","0.5833381842256213","0.5813614852547014"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","cdk_fp","Standard","0.1","0.5660910590150507","0.5638778581708349","0.5684216928110477","0.5659736260632697"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","cdk_fp","Standard","0.1","0.6142984196399879","0.6169882210510347","0.6139229070205379","0.611984130848391"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","cdk_fp","Standard","0.1","0.6194789741334447","0.6229775188789068","0.6188845418164467","0.6165748617049804"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","cdk_fp","Standard","0.1","0.6195274535316845","0.6230486072095411","0.6189275664033074","0.616606186982205"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","cdk_fp","Standard","0.1","0.5805754045487935","0.5824255949796532","0.5803990474868739","0.5789015711798532"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","cdk_fp","Standard","0.1","0.5719175315832069","0.5703682977913483","0.5737633159609193","0.5716209809973531"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","cdk_fp","Standard","0.1","0.6164466023207237","0.6196466333613005","0.6159797870304806","0.6137133865703899"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","cdk_fp","Standard","0.1","0.6194818266840891","0.6229852356304617","0.6188835420387746","0.6165767023830311"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","cdk_fp","Standard","0.1","0.6195274776789338","0.6230486443849965","0.6189275986649011","0.6166061899869036"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","rdkit_fp","MaxMin","1.0","0.6183706054531336","0.6218094059786551","0.6187719049819596","0.6145305053987861"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","rdkit_fp","MaxMin","1.0","0.5895322101448547","0.5912095210941976","0.5895990960587684","0.5877880132815982"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","rdkit_fp","MaxMin","1.0","0.5593229181884539","0.5525298723952666","0.5642488298051855","0.5611900523649097"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","rdkit_fp","MaxMin","1.0","0.5397920548465994","0.5304037667464925","0.5450595183117964","0.5439128794815092"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","rdkit_fp","MaxMin","1.0","0.5837837867046868","0.5816097420330651","0.5840424280919919","0.5856991899890033"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","rdkit_fp","MaxMin","1.0","0.6169108406630689","0.6205248373594304","0.6182641620727659","0.6119435225570105"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","rdkit_fp","MaxMin","1.0","0.585147005314263","0.5860691686160727","0.5876303617522699","0.5817414855744464"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","rdkit_fp","MaxMin","1.0","0.5521486004032735","0.5475248996847112","0.5567726972325735","0.5521482042925356"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","rdkit_fp","MaxMin","1.0","0.5381192654845067","0.5315374342567042","0.5437682195078944","0.5390521426889214"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","rdkit_fp","MaxMin","1.0","0.5915903555917214","0.5889256999549464","0.5903123884204095","0.5955329783998081"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","rdkit_fp","MaxMin","1.0","0.6159727184484778","0.6192773347759577","0.6167557800658097","0.6118850405036659"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","rdkit_fp","MaxMin","1.0","0.5821698357781232","0.5823965216815887","0.5840123440221459","0.5801006416306351"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","rdkit_fp","MaxMin","1.0","0.5492374695302643","0.5409194493379977","0.5582991890839281","0.5484937701688671"
"MalariaNovartis","SVR_RBF_FP","0.1","2000","rdkit_fp","MaxMin","1.0","0.5375688683409124","0.5293624305632318","0.5451191850993398","0.5382249893601659"
"MalariaNovartis","SVR_RBF_FP","1.0","2000","rdkit_fp","MaxMin","1.0","0.5958566487417389","0.5930629683449767","0.5963695798805053","0.5981373979997348"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1000","cdk_fp","MaxMin","1.0","0.6189447894278254","0.6229827546463382","0.6199544061377025","0.6138972074994357"
"MalariaNovartis","SVR_RBF_FP","0.001","1000","cdk_fp","MaxMin","1.0","0.5894610461391491","0.591402003742073","0.5922524425784675","0.5847286920969068"
"MalariaNovartis","SVR_RBF_FP","0.01","1000","cdk_fp","MaxMin","1.0","0.5567476673138324","0.552675169662856","0.564020820472797","0.5535470118058443"
"MalariaNovartis","SVR_RBF_FP","0.1","1000","cdk_fp","MaxMin","1.0","0.5370997785558527","0.5360553009454279","0.5415128490208339","0.5337311857012964"
"MalariaNovartis","SVR_RBF_FP","1.0","1000","cdk_fp","MaxMin","1.0","0.5839120659579112","0.5808464944235959","0.5845430606774681","0.5863466427726697"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","1500","cdk_fp","MaxMin","1.0","0.617166867230864","0.6209858901014085","0.6179183603266014","0.6125963512645819"
"MalariaNovartis","SVR_RBF_FP","0.001","1500","cdk_fp","MaxMin","1.0","0.5835941680350701","0.5854308472820322","0.5857097001594901","0.5796419566636883"
"MalariaNovartis","SVR_RBF_FP","0.01","1500","cdk_fp","MaxMin","1.0","0.5508061184972929","0.5487106096213087","0.5550035322988599","0.5487042135717102"
"MalariaNovartis","SVR_RBF_FP","0.1","1500","cdk_fp","MaxMin","1.0","0.5373386422684993","0.5341616607693097","0.5437130232175355","0.5341412428186525"
"MalariaNovartis","SVR_RBF_FP","1.0","1500","cdk_fp","MaxMin","1.0","0.591215272078654","0.5898348229501685","0.5894722559074735","0.59433873737832"
"MalariaNovartis","SVR_RBF_FP","1.0E-4","2000","cdk_fp","MaxMin","1.0","0.6160020338956315","0.6199016378733473","0.6164051196977727","0.6116993441157745"
"MalariaNovartis","SVR_RBF_FP","0.001","2000","cdk_fp","MaxMin","1.0","0.5800842151073673","0.58142939878856","0.5818704464888564","0.5769528000446854"
"MalariaNovartis","SVR_RBF_FP","0.01","2000","cdk_fp","MaxMin","1.0","0.5470366392381815","0.5424868612416538","0.5519165770362408","0.5467064794366496"
