"NAME [String]","METHOD [String]","foldSize [Int]","elasticNetParam [Double]","scalerType [String]","featuresColumn [String]","maxIter [Int]","lambda [Double]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"MouseRatTox","LR_EL_FOLD_FP","500","0.25","Standard","cdk_fp","100","0.01","1.4169338252996058","1.6460021560776812","1.3441822544053423","1.2606170654157935"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.25","Standard","cdk_fp","100","0.01","1.3119631739314281","1.440010351581257","1.3302865553985972","1.1655926148144304"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.25","Standard","cdk_fp","100","0.01","1.2636426407358659","1.4258037611910086","1.1549084490534856","1.2102157119631034"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.25","Standard","cdk_fp","100","0.01","1.236408850267711","1.3224866035269498","1.2003037037295123","1.1864362435466713"
"MouseRatTox","LR_EL_FOLD_FP","500","0.5","Standard","cdk_fp","100","0.01","1.3944854744758965","1.5866193313506047","1.3384740375365158","1.2583630545405695"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.5","Standard","cdk_fp","100","0.01","1.3081319954250363","1.4194853901688076","1.3445445215765008","1.160366074529801"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.5","Standard","cdk_fp","100","0.01","1.2383495357169638","1.3955585160811659","1.1104358510323264","1.2090542400373994"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.5","Standard","cdk_fp","100","0.01","1.2171396780686103","1.2914052639616684","1.1779923627545936","1.182021407489569"
"MouseRatTox","LR_EL_FOLD_FP","500","0.75","Standard","cdk_fp","100","0.01","1.367007498307293","1.5462525539641199","1.3129599390993574","1.2418100018584015"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","100","0.01","1.2876025923547354","1.4044542046482698","1.3212818411870755","1.1370717312288607"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","100","0.01","1.2263450293242704","1.3753298411014325","1.086908285934059","1.2167969609373197"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","100","0.01","1.2111465991652888","1.2803056414746143","1.1772829398618554","1.1758512161593964"
"MouseRatTox","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","100","0.01","1.3300941484520818","1.5044049284154135","1.2646041660266598","1.2212733509141722"
"MouseRatTox","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","100","0.01","1.269221243530987","1.3732791500673802","1.3061291618605826","1.1282554186649978"
"MouseRatTox","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","100","0.01","1.232399039244094","1.372726742480822","1.1049071925639347","1.2195631826875248"
"MouseRatTox","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","100","0.01","1.2042683850389984","1.267379424801134","1.1735972664756325","1.1718284638402285"
"MouseRatTox","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","500","0.01","1.6533977985732682","1.7768359629248145","1.6073910768108401","1.5759663559841501"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","500","0.01","1.3471475802068547","1.4795912569569662","1.2954861586369117","1.2663653250266858"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","500","0.01","1.3253120173186208","1.4552070990086314","1.2997198217651162","1.2210091311821145"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","500","0.01","1.2487885044643015","1.3734302530719351","1.2176067157081019","1.155328544612867"
"MouseRatTox","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","500","0.01","1.472414709092359","1.605435629119864","1.435329803752276","1.376478694404937"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","500","0.01","1.3118750010984888","1.4180751516737982","1.3257047319544633","1.1918451196672053"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","500","0.01","1.2871892759214898","1.396062521140941","1.2363008644025621","1.2292044422209665"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","500","0.01","1.1778982006081502","1.3329542371247987","1.157894489951622","1.04284587474803"
"MouseRatTox","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","500","0.01","1.3805225323546644","1.5765742548495294","1.2587473117317893","1.3062460304826744"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","500","0.01","1.2682983468168392","1.4032219139199116","1.2866127155239437","1.1150604110066624"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","500","0.01","1.2751263893525593","1.393259581025023","1.2505750824611868","1.1815445045714676"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","500","0.01","1.1584967257256211","1.3259904855036004","1.1298080326837097","1.019691658989553"
"MouseRatTox","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","500","0.01","1.3321771847119008","1.5218574144454167","1.2025799958078318","1.2720941438824542"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","500","0.01","1.2349206304134377","1.3792552835935377","1.2504800098663809","1.0750265977803943"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","500","0.01","1.2677304676305454","1.387334654760903","1.2625663938484843","1.1532903542822492"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","500","0.01","1.1558380335981226","1.3300183914832626","1.12042862461188","1.0170670846992251"
"MouseRatTox","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","500","0.01","1.3136299294746288","1.4872576442394423","1.201906452423819","1.2517256917606254"
"MouseRatTox","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","500","0.01","1.2221787561044521","1.3763478792313002","1.2379437557584578","1.052244633323598"
"MouseRatTox","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","500","0.01","1.2628435111350496","1.3943506260654204","1.2479065519234132","1.1462733554163154"
"MouseRatTox","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","500","0.01","1.154054215944741","1.3137392318743275","1.1145100101077603","1.0339134058521353"
"MouseRatTox","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","500","0.01","1.6533977985731985","1.7768359629247856","1.6073910768108597","1.5759663559839503"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","500","0.01","1.3471475802069683","1.479591256957177","1.2954861586369437","1.2663653250267848"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","500","0.01","1.3253120173187847","1.4552070990086963","1.2997198217652088","1.2210091311824487"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","500","0.01","1.248788504464069","1.373430253071659","1.217606715707836","1.155328544612712"
"MouseRatTox","LR_EL_FOLD_FP","500","0.25","Standard","rdkit_fp","500","0.01","1.4724147090925197","1.6054356291197345","1.4353298037537918","1.376478694404033"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.25","Standard","rdkit_fp","500","0.01","1.3118750011006057","1.4180751516745949","1.3257047319573516","1.191845119669871"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.25","Standard","rdkit_fp","500","0.01","1.2871892759159262","1.396062521142422","1.236300864386284","1.2292044422190729"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.25","Standard","rdkit_fp","500","0.01","1.1778982004048677","1.3329542371604612","1.157894489311271","1.0428458747428706"
"MouseRatTox","LR_EL_FOLD_FP","500","0.5","Standard","rdkit_fp","500","0.01","1.3805225323541104","1.5765742548495112","1.2587473117298067","1.3062460304830135"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.5","Standard","rdkit_fp","500","0.01","1.268298346816828","1.4032219139192292","1.2866127155236897","1.1150604110075648"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.5","Standard","rdkit_fp","500","0.01","1.2751263893092546","1.3932595810233848","1.2505750823193782","1.181544504585001"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.5","Standard","rdkit_fp","500","0.01","1.158495365649712","1.3259904855276055","1.1298039461063225","1.019691665315208"
"MouseRatTox","LR_EL_FOLD_FP","500","0.75","Standard","rdkit_fp","500","0.01","1.3321771847120598","1.5218574144453851","1.2025799958084213","1.2720941438823734"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.75","Standard","rdkit_fp","500","0.01","1.234920630395252","1.3792552836070102","1.2504800098000686","1.0750265977786773"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.75","Standard","rdkit_fp","500","0.01","1.2677304676070664","1.3873346553737447","1.262566393586868","1.1532903538605868"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.75","Standard","rdkit_fp","500","0.01","1.1559665034666045","1.330018391305936","1.1207642848514663","1.0171168342424106"
"MouseRatTox","LR_EL_FOLD_FP","500","1.0","Standard","rdkit_fp","500","0.01","1.313629929474624","1.4872576442394276","1.201906452424206","1.2517256917602386"
"MouseRatTox","LR_EL_FOLD_FP","1000","1.0","Standard","rdkit_fp","500","0.01","1.2221787560877784","1.3763478792125998","1.2379437557490938","1.052244633301641"
"MouseRatTox","LR_EL_FOLD_FP","1500","1.0","Standard","rdkit_fp","500","0.01","1.262818847246492","1.3943506249641273","1.2477093397084376","1.1463965770669118"
"MouseRatTox","LR_EL_FOLD_FP","2000","1.0","Standard","rdkit_fp","500","0.01","1.1541139851424227","1.3137399977016826","1.1146885522165495","1.0339134055090358"
"MouseRatTox","LR_EL_FOLD_FP","500","0.0","MaxMin","cdk_fp","500","0.01","1.5453606247312897","1.7833365152768887","1.4680759747488268","1.384669384168154"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.0","MaxMin","cdk_fp","500","0.01","1.3220109650901988","1.493874634253171","1.2547247189095116","1.2174335421079139"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.0","MaxMin","cdk_fp","500","0.01","1.278283118237139","1.4486885234030684","1.1915058244218135","1.1946550068865351"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.0","MaxMin","cdk_fp","500","0.01","1.2596076297654315","1.4175220051086987","1.1824888842775265","1.1788119999100695"
"MouseRatTox","LR_EL_FOLD_FP","500","0.25","MaxMin","cdk_fp","500","0.01","1.4591610586973978","1.682415840008085","1.3537644658275383","1.3413028702565701"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.25","MaxMin","cdk_fp","500","0.01","1.3267624518391727","1.4559660749850245","1.3420695892130987","1.182251691319395"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.25","MaxMin","cdk_fp","500","0.01","1.2707474442824955","1.4419066226402846","1.1398897660792273","1.230445944127975"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.25","MaxMin","cdk_fp","500","0.01","1.2517402255804322","1.3303272210620452","1.212350145066755","1.2125433106124963"
"MouseRatTox","LR_EL_FOLD_FP","500","0.5","MaxMin","cdk_fp","500","0.01","1.420041961664058","1.591549575312682","1.34048228446961","1.3280940252098827"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.5","MaxMin","cdk_fp","500","0.01","1.3093243953814613","1.431043640101111","1.3343430106586274","1.1625865353846454"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.5","MaxMin","cdk_fp","500","0.01","1.2497539565977605","1.4078252278671461","1.1045194305684707","1.236917211357665"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.5","MaxMin","cdk_fp","500","0.01","1.2355954313364137","1.3078118050080125","1.2072865140376194","1.1916879749636091"
"MouseRatTox","LR_EL_FOLD_FP","500","0.75","MaxMin","cdk_fp","500","0.01","1.3740162140992604","1.550733398880694","1.3054804686889006","1.265834774728187"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.75","MaxMin","cdk_fp","500","0.01","1.2868306312610887","1.4127450778887694","1.3093272138088174","1.1384196020856787"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.75","MaxMin","cdk_fp","500","0.01","1.2435339812320543","1.37982024879828","1.1110279817933686","1.2397537131045147"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.75","MaxMin","cdk_fp","500","0.01","1.2213929049530572","1.2837465511713768","1.1988068425725618","1.1816253211152328"
"MouseRatTox","LR_EL_FOLD_FP","500","1.0","MaxMin","cdk_fp","500","0.01","1.33249834836722","1.5109540374081056","1.2615733426687405","1.2249676650248138"
"MouseRatTox","LR_EL_FOLD_FP","1000","1.0","MaxMin","cdk_fp","500","0.01","1.2749133928024718","1.3852624193959957","1.2969891670114773","1.1424885919999426"
"MouseRatTox","LR_EL_FOLD_FP","1500","1.0","MaxMin","cdk_fp","500","0.01","1.244998869980849","1.3734565675559058","1.1343447215331879","1.2271953208534532"
"MouseRatTox","LR_EL_FOLD_FP","2000","1.0","MaxMin","cdk_fp","500","0.01","1.205945858470402","1.2690981008680242","1.1831279802332213","1.1656114943099607"
"MouseRatTox","LR_EL_FOLD_FP","500","0.0","Standard","cdk_fp","500","0.01","1.5453606247312657","1.7833365152770533","1.4680759747487853","1.3846693841679587"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.0","Standard","cdk_fp","500","0.01","1.3220109650904555","1.4938746342534677","1.2547247189099238","1.217433542107975"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.0","Standard","cdk_fp","500","0.01","1.2782831182371546","1.4486885234031868","1.1915058244217993","1.1946550068864783"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.0","Standard","cdk_fp","500","0.01","1.25960762976528","1.4175220051084683","1.1824888842773338","1.1788119999100386"
"MouseRatTox","LR_EL_FOLD_FP","500","0.25","Standard","cdk_fp","500","0.01","1.4591610586984693","1.6824158400082456","1.3537644658283905","1.341302870258772"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.25","Standard","cdk_fp","500","0.01","1.3267624518387646","1.4559660749845582","1.3420695892125427","1.182251691319193"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.25","Standard","cdk_fp","500","0.01","1.270747444294312","1.4419066226401722","1.139889766111676","1.230445944131088"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.25","Standard","cdk_fp","500","0.01","1.2517402255779295","1.3303272210326427","1.2123501450958483","1.2125433106052974"
"MouseRatTox","LR_EL_FOLD_FP","500","0.5","Standard","cdk_fp","500","0.01","1.420041961662994","1.5915495753127056","1.3404822844693163","1.3280940252069602"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.5","Standard","cdk_fp","500","0.01","1.3093243953815337","1.4310436401011633","1.334343010658525","1.162586535384913"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.5","Standard","cdk_fp","500","0.01","1.2497539565108589","1.4078252278966876","1.1045194305047037","1.2369172111311852"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.5","Standard","cdk_fp","500","0.01","1.2355954312974822","1.3078118050180243","1.2072865140038602","1.1916879748705618"
"MouseRatTox","LR_EL_FOLD_FP","500","0.75","Standard","cdk_fp","500","0.01","1.3740162140995078","1.550733398880945","1.3054804686892092","1.2658347747283694"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.75","Standard","cdk_fp","500","0.01","1.2868306312591427","1.41274507789115","1.3093272138097884","1.1384196020764892"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.75","Standard","cdk_fp","500","0.01","1.2435191645220056","1.3798202487918543","1.1109835318480983","1.2397537129260643"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.75","Standard","cdk_fp","500","0.01","1.2213637506204524","1.2836380141886936","1.1988068427271819","1.1816463949454825"
"MouseRatTox","LR_EL_FOLD_FP","500","1.0","Standard","cdk_fp","500","0.01","1.3324983483673687","1.5109540374082153","1.261573342668124","1.2249676650257668"
"MouseRatTox","LR_EL_FOLD_FP","1000","1.0","Standard","cdk_fp","500","0.01","1.274913393048321","1.3852624193385146","1.2969891670108322","1.142488592795616"
"MouseRatTox","LR_EL_FOLD_FP","1500","1.0","Standard","cdk_fp","500","0.01","1.2449988725850247","1.373456568931837","1.134344729870214","1.227195318953023"
"MouseRatTox","LR_EL_FOLD_FP","2000","1.0","Standard","cdk_fp","500","0.01","1.2060050498109185","1.2690981010045963","1.1833034178138335","1.1656136306143252"
"MouseRatTox","LR_EL_FOLD_FP","500","0.0","MaxMin","rdkit_fp","10","0.005","1.7419281920627092","1.8578459697753271","1.6973670763973727","1.6705715300154276"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.0","MaxMin","rdkit_fp","10","0.005","1.3689242327444056","1.5019953261907395","1.3161942000122233","1.2885831720302534"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.0","MaxMin","rdkit_fp","10","0.005","1.351609290550589","1.4678220419116763","1.3518245108137037","1.2351813189263878"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.0","MaxMin","rdkit_fp","10","0.005","1.2593157054032535","1.38590070804509","1.2266279224701873","1.1654184856944831"
"MouseRatTox","LR_EL_FOLD_FP","500","0.25","MaxMin","rdkit_fp","10","0.005","1.2829806358144162","1.4501173935852893","1.1917081386996031","1.207116375158356"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.25","MaxMin","rdkit_fp","10","0.005","1.2095443790445124","1.3191217025625357","1.1740267948558865","1.1354846397151148"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.25","MaxMin","rdkit_fp","10","0.005","1.219859314640792","1.3760149762706377","1.112867311767469","1.1706956558842687"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.25","MaxMin","rdkit_fp","10","0.005","1.1756097421235119","1.3018559152404436","1.0986048781655302","1.1263684329645625"
"MouseRatTox","LR_EL_FOLD_FP","500","0.5","MaxMin","rdkit_fp","10","0.005","1.2811621377159736","1.4390631619932264","1.1931920198130672","1.2112312313416278"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.5","MaxMin","rdkit_fp","10","0.005","1.2080935733890559","1.3217799637115197","1.1771567542361634","1.1253440022194843"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.5","MaxMin","rdkit_fp","10","0.005","1.2120138007302363","1.3610716353328105","1.1091799897256933","1.1657897771322052"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.5","MaxMin","rdkit_fp","10","0.005","1.1747486904155768","1.2996970149398608","1.1017080144235707","1.1228410418832993"
"MouseRatTox","LR_EL_FOLD_FP","500","0.75","MaxMin","rdkit_fp","10","0.005","1.2671945149768662","1.4196661586029782","1.1717338254707994","1.2101835608568212"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.75","MaxMin","rdkit_fp","10","0.005","1.1990416158856612","1.3288834395019522","1.1613893941705036","1.1068520139845284"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.75","MaxMin","rdkit_fp","10","0.005","1.2113206549876503","1.3615316977240133","1.1072177716703775","1.1652124955685603"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.75","MaxMin","rdkit_fp","10","0.005","1.1721377955507215","1.2958691176382213","1.1025325257483236","1.11801174326562"
"MouseRatTox","LR_EL_FOLD_FP","500","1.0","MaxMin","rdkit_fp","10","0.005","1.2755682922589717","1.454353968147729","1.1747327158650749","1.1976181927641119"
"MouseRatTox","LR_EL_FOLD_FP","1000","1.0","MaxMin","rdkit_fp","10","0.005","1.1991306294221031","1.326712265513527","1.1669831344315207","1.1036964883212619"
"MouseRatTox","LR_EL_FOLD_FP","1500","1.0","MaxMin","rdkit_fp","10","0.005","1.2049821578184894","1.3455058172756929","1.1084714324526908","1.1609692237270848"
"MouseRatTox","LR_EL_FOLD_FP","2000","1.0","MaxMin","rdkit_fp","10","0.005","1.169849258694538","1.2936921522247238","1.1022179017894058","1.1136377220694842"
"MouseRatTox","LR_EL_FOLD_FP","500","0.0","Standard","rdkit_fp","10","0.005","1.741928192062468","1.8578459697752105","1.697367076397254","1.6705715300149402"
"MouseRatTox","LR_EL_FOLD_FP","1000","0.0","Standard","rdkit_fp","10","0.005","1.3689242327446547","1.5019953261910783","1.3161942000125","1.2885831720303857"
"MouseRatTox","LR_EL_FOLD_FP","1500","0.0","Standard","rdkit_fp","10","0.005","1.3516092905509567","1.4678220419117343","1.351824510814129","1.2351813189270076"
"MouseRatTox","LR_EL_FOLD_FP","2000","0.0","Standard","rdkit_fp","10","0.005","1.2593157054027257","1.3859007080445669","1.2266279224695316","1.165418485694079"
