"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rmse [Double]","rmse_1 [Double]","rmse_2 [Double]","rmse_3 [Double]"
"Chagas","SMILE_SVR_TAN","1.0","0.0","cdk_fp","2","0.48720474413698195","0.47887317846780125","0.46682396991515873","0.5159170840279859"
"Chagas","SMILE_SVR_TAN","10.0","0.0","cdk_fp","2","0.462161517779853","0.4554221996817245","0.4439124843187069","0.4871498693391275"
"Chagas","SMILE_SVR_TAN","0.001","1.0","cdk_fp","2","0.8571647030864974","0.8543485605380814","0.8405971148099713","0.8765484339114394"
"Chagas","SMILE_SVR_TAN","0.01","1.0","cdk_fp","2","0.7699539099516751","0.7615340933460737","0.7506826780334327","0.7976449584755191"
"Chagas","SMILE_SVR_TAN","0.1","1.0","cdk_fp","2","0.5799839801376576","0.575855408755874","0.5504283478604695","0.6136681837966295"
"Chagas","SMILE_SVR_TAN","1.0","1.0","cdk_fp","2","0.4634773220833163","0.45261164203338256","0.449228224625575","0.4885920995909914"
"Chagas","SMILE_SVR_TAN","10.0","1.0","cdk_fp","2","0.47005135157893335","0.46235610811183553","0.4557104674426094","0.4920874791823551"
"Chagas","SMILE_SVR_TAN","0.001","2.0","cdk_fp","2","0.8498134831726255","0.8465117992058614","0.8329475546803644","0.8699810956316507"
"Chagas","SMILE_SVR_TAN","0.01","2.0","cdk_fp","2","0.7323837146186633","0.7228242864000599","0.7111913669280702","0.7631354905278595"
"Chagas","SMILE_SVR_TAN","0.1","2.0","cdk_fp","2","0.5488407124615011","0.5435046973008857","0.5224400707862353","0.5805773692973824"
"Chagas","SMILE_SVR_TAN","1.0","2.0","cdk_fp","2","0.45766818579955765","0.4458351171026116","0.4468243704319343","0.48034506986412684"
"Chagas","SMILE_SVR_TAN","10.0","2.0","cdk_fp","2","0.47705013172705657","0.468653787015008","0.46396309474672204","0.49853351341943963"
"Chagas","SMILE_SVR_TAN","0.001","3.0","cdk_fp","2","0.8426491777016537","0.8387208558141407","0.8258024842407337","0.8634241930500868"
"Chagas","SMILE_SVR_TAN","0.01","3.0","cdk_fp","2","0.7041682800501174","0.6923164525881487","0.6813381599902875","0.738850227571916"
"Chagas","SMILE_SVR_TAN","0.1","3.0","cdk_fp","2","0.5282122250148799","0.5202471585823141","0.5077370394726874","0.5566524769896378"
"Chagas","SMILE_SVR_TAN","1.0","3.0","cdk_fp","2","0.4568606038896473","0.44452028343133243","0.44633493579723094","0.47972659244037846"
"Chagas","SMILE_SVR_TAN","10.0","3.0","cdk_fp","2","0.4807104713164592","0.4703534650873614","0.47073429316943577","0.5010436556925807"
"Chagas","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","3","0.8634432007527099","0.8606261059319916","0.8474157565794006","0.8822877397467376"
"Chagas","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","3","0.8126501946034114","0.806906693325516","0.7959651732533216","0.8350787172313968"
"Chagas","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","3","0.6321058143386136","0.6253696342097987","0.6044555697205755","0.6664922390854663"
"Chagas","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","3","0.4785786264330641","0.4801425605090343","0.45550235691509094","0.500090961875067"
"Chagas","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","3","0.4655594150334745","0.47284669433996634","0.45577794844341996","0.468053602317037"
"Chagas","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","3","0.8349719996601485","0.8301476914954624","0.8183728589496826","0.8563954485353004"
"Chagas","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","3","0.6798218584517876","0.6701058942077837","0.6572116115489365","0.7121480695986427"
"Chagas","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","3","0.5126526524211331","0.5036259748231939","0.4907349792288415","0.543597003211364"
"Chagas","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","3","0.45747486532958237","0.46152684856546994","0.4555431094305868","0.4553546379926904"
"Chagas","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","3","0.4769950394064713","0.4768199555898286","0.476588744037384","0.4775764185922014"
"Chagas","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","3","0.7933123663958858","0.7864377612821377","0.7757048982248493","0.8177944396806702"
"Chagas","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","3","0.6068209283639677","0.5981770195631245","0.579273283932693","0.6430124815960856"
"Chagas","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","3","0.4784026801711114","0.47039359825742694","0.4664987594944922","0.4983156827614152"
"Chagas","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","3","0.47036696018853125","0.47476294168755534","0.47139056046792505","0.4649473784101134"
"Chagas","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","3","0.4804147144291797","0.48004797306084734","0.48178078482797415","0.47941538539871764"
"Chagas","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","3","0.7473091086991178","0.7384665726712903","0.7279468559391674","0.7755138974868958"
"Chagas","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","3","0.5628394002771459","0.5574263577815324","0.533394781336233","0.597697061713672"
"Chagas","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","3","0.4624357534446925","0.4577022455889879","0.45912158947586046","0.47048342526922915"
"Chagas","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","3","0.4761196415973992","0.4791931546217275","0.47648017827491246","0.47268559189555776"
"Chagas","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","3","0.48233085141916","0.4818473904663672","0.48463151757276657","0.4805136462183461"
"Chagas","SMILE_SVR_TAN","0.001","0.0","cdk_fp","3","0.8639227342324247","0.8607585052950659","0.8480714837308523","0.8829382136713559"
"Chagas","SMILE_SVR_TAN","0.01","0.0","cdk_fp","3","0.8183461767081776","0.8144076991264513","0.800640579507904","0.8399902514901775"
"Chagas","SMILE_SVR_TAN","0.1","0.0","cdk_fp","3","0.6414049639023127","0.6329483783225808","0.613653066129615","0.6776134472547423"
"Chagas","SMILE_SVR_TAN","1.0","0.0","cdk_fp","3","0.4801070367377909","0.47591902947321396","0.45507726674780763","0.5093248139923512"
"Chagas","SMILE_SVR_TAN","10.0","0.0","cdk_fp","3","0.4662044894314869","0.46120008520811473","0.4469744001252425","0.49043898296110355"
"Chagas","SMILE_SVR_TAN","0.001","1.0","cdk_fp","3","0.8381323318069787","0.8341743743947152","0.8210662241359205","0.8591563968903002"
"Chagas","SMILE_SVR_TAN","0.01","1.0","cdk_fp","3","0.6883366908680969","0.67674013714185","0.6651442967377402","0.7231256387247001"
"Chagas","SMILE_SVR_TAN","0.1","1.0","cdk_fp","3","0.5119026971264878","0.5011375378629709","0.4915519625467898","0.5430185909697027"
"Chagas","SMILE_SVR_TAN","1.0","1.0","cdk_fp","3","0.45652241134387456","0.4491298887948707","0.43856548179910937","0.4818718634376435"
"Chagas","SMILE_SVR_TAN","10.0","1.0","cdk_fp","3","0.47221856785662775","0.46119764286570014","0.4584216980414862","0.4970363626626968"
"Chagas","SMILE_SVR_TAN","0.001","2.0","cdk_fp","3","0.7992512733839021","0.7916816888243089","0.7817551636810739","0.8243169676463233"
"Chagas","SMILE_SVR_TAN","0.01","2.0","cdk_fp","3","0.6124325426556666","0.6061971192219293","0.5837138473579835","0.6473866613870869"
"Chagas","SMILE_SVR_TAN","0.1","2.0","cdk_fp","3","0.4735568357743085","0.4655155345675682","0.4547222949812978","0.5004326777740595"
"Chagas","SMILE_SVR_TAN","1.0","2.0","cdk_fp","3","0.4658460399109792","0.45779999921460524","0.4502309831614475","0.4895071373568851"
"Chagas","SMILE_SVR_TAN","10.0","2.0","cdk_fp","3","0.4750793582531778","0.46409289937962","0.4625050512837142","0.49864012409619923"
"Chagas","SMILE_SVR_TAN","0.001","3.0","cdk_fp","3","0.7552440077394689","0.7466859260463742","0.7340649582274181","0.7849811389446143"
"Chagas","SMILE_SVR_TAN","0.01","3.0","cdk_fp","3","0.5662247418512484","0.5611629171299866","0.5379120111601415","0.599599297263617"
"Chagas","SMILE_SVR_TAN","0.1","3.0","cdk_fp","3","0.4599311856462051","0.4489631883528945","0.44713474670211734","0.48369562188360343"
"Chagas","SMILE_SVR_TAN","1.0","3.0","cdk_fp","3","0.47332683499901","0.4656153078964423","0.45866102057262725","0.49570417652796034"
"Chagas","SMILE_SVR_TAN","10.0","3.0","cdk_fp","3","0.47716164837899416","0.46629114231114027","0.46548414273874944","0.4997096600870927"
"Chagas","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","4","0.8634903110770863","0.8606443242955594","0.847486960093668","0.8823396488420313"
"Chagas","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","4","0.8133547645498505","0.8083043036210967","0.7966712055929766","0.8350887844354784"
"Chagas","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","4","0.6341623727721054","0.627589734626998","0.6079511728659193","0.6669462108233991"
"Chagas","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","4","0.4780601354443342","0.4873210871675519","0.44761071592980506","0.49924860323564557"
"Chagas","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","4","0.4687877525958643","0.4771870286735518","0.4507150138205966","0.47846121529344454"
"Chagas","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","4","0.7976916315210224","0.7900730501999906","0.781218299295576","0.8217835450675004"
"Chagas","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","4","0.6118760124547823","0.6056930320157942","0.5832333553634822","0.6467016499850704"
"Chagas","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","4","0.47264725200183255","0.4707867673313243","0.4576971734155029","0.4894578152586705"
"Chagas","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","4","0.46718617255663736","0.47158757744792656","0.4634165586100506","0.46655438161193497"
"Chagas","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","4","0.4734172381453958","0.4740764833722435","0.47032785589738685","0.47584737516655695"
"Chagas","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","4","0.687228891658681","0.6769632666961374","0.6651329901391232","0.7195904181407824"
"Chagas","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","4","0.5182926313597385","0.5090744350402776","0.4958372777985089","0.5499661812404287"
"Chagas","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","4","0.4566295868305541","0.46003616861920377","0.45466884904750043","0.45518374282495816"
"Chagas","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","4","0.47696369969793134","0.4764389868040471","0.47702002834283336","0.4774320839469135"
"Chagas","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","4","0.4771495842378009","0.47697260004332337","0.47702404111846186","0.47745211155161743"
"Chagas","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","4","0.6116029642200816","0.6026604771582831","0.5837638887452755","0.6483845267566865"
"Chagas","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","4","0.480367133316187","0.4724045150364423","0.46760570103109766","0.501091183881021"
"Chagas","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","4","0.46952692192643913","0.4741286790311482","0.47031180935250305","0.46414027739566627"
"Chagas","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","4","0.4795626594276084","0.47919643197900047","0.48065156449103236","0.47883998181279236"
"Chagas","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","4","0.4795672222638654","0.4791964319790462","0.480651564490932","0.478853670321618"
"Chagas","SMILE_SVR_TAN","0.001","0.0","cdk_fp","4","0.8640295716074625","0.8608572732264714","0.848190825553547","0.883040616042369"
"Chagas","SMILE_SVR_TAN","0.01","0.0","cdk_fp","4","0.8193253076835068","0.8156308497741261","0.8014098118751679","0.8409352614012263"
"Chagas","SMILE_SVR_TAN","0.1","0.0","cdk_fp","4","0.6428901600768567","0.6343660465069031","0.6153691156361499","0.6789353180875174"
"Chagas","SMILE_SVR_TAN","1.0","0.0","cdk_fp","4","0.4849664056090301","0.4814337343685447","0.4559866492533866","0.517478833205159"
"Chagas","SMILE_SVR_TAN","10.0","0.0","cdk_fp","4","0.4735475380390473","0.46872830367795404","0.44919727421403893","0.5027170362251489"
"Chagas","SMILE_SVR_TAN","0.001","1.0","cdk_fp","4","0.804788645178793","0.7992588827895051","0.7865688844192195","0.8285381683276545"
"Chagas","SMILE_SVR_TAN","0.01","1.0","cdk_fp","4","0.6178598748757017","0.6113315495857393","0.5892686606087936","0.6529794144325719"
"Chagas","SMILE_SVR_TAN","0.1","1.0","cdk_fp","4","0.4715340311669027","0.4658226979927275","0.4508978726683702","0.49788152283961035"
"Chagas","SMILE_SVR_TAN","1.0","1.0","cdk_fp","4","0.464754790198525","0.45801654059641844","0.4486285612593138","0.4876192687398429"
"Chagas","SMILE_SVR_TAN","10.0","1.0","cdk_fp","4","0.47003759045425064","0.45954260323264906","0.45471708035545855","0.4958530877746444"
"Chagas","SMILE_SVR_TAN","0.001","2.0","cdk_fp","4","0.6965039821600142","0.6850437224753942","0.672318247168051","0.7321499768365974"
"Chagas","SMILE_SVR_TAN","0.01","2.0","cdk_fp","4","0.5177841834277218","0.5091380269915293","0.4957734187084026","0.5484411045832337"
"Chagas","SMILE_SVR_TAN","0.1","2.0","cdk_fp","4","0.4561216770778935","0.4481281423254531","0.43921414337534287","0.4810227455328845"
"Chagas","SMILE_SVR_TAN","1.0","2.0","cdk_fp","4","0.47218016912712674","0.46118597166200703","0.45848212170834324","0.49687241401102994"
"Chagas","SMILE_SVR_TAN","10.0","2.0","cdk_fp","4","0.47218016912712013","0.46118597166199676","0.45848212170834235","0.4968724140110211"
"Chagas","SMILE_SVR_TAN","0.001","3.0","cdk_fp","4","0.6180089944359843","0.6109379635450186","0.5905665538421265","0.652522465920808"
"Chagas","SMILE_SVR_TAN","0.01","3.0","cdk_fp","4","0.4757082872068694","0.4678859622358411","0.4565740369088833","0.5026648624758837"
"Chagas","SMILE_SVR_TAN","0.1","3.0","cdk_fp","4","0.4650574890683277","0.45710864425143827","0.44922944980042273","0.4888343731531223"
"Chagas","SMILE_SVR_TAN","1.0","3.0","cdk_fp","4","0.4742162277584789","0.463182129542817","0.4613923340478087","0.49807421968481086"
"Chagas","SMILE_SVR_TAN","10.0","3.0","cdk_fp","4","0.47421622775844546","0.4631821295427636","0.46139233404793134","0.49807421968464155"
"Chagas","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","5","0.8638634303560462","0.8609733155126932","0.8479201254196719","0.8826968501357733"
"Chagas","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","5","0.8160662072754818","0.8112640294490189","0.7994128977065417","0.837521694670885"
"Chagas","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","5","0.6394406019796081","0.6345450230564627","0.6139281533397485","0.6698486295426133"
"Chagas","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","5","0.48270285963438275","0.49714702933924326","0.44511721019072087","0.5058443393731842"
"Chagas","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","5","0.4733527654611822","0.48469321274910737","0.44877788431351806","0.48658719932092126"
"Chagas","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","5","0.7424844054469849","0.7316924897441897","0.7246202611614071","0.7711404654353577"
"Chagas","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","5","0.5544383292560244","0.5516481067594805","0.5215677080448076","0.5900991729637851"
"Chagas","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","5","0.456130395268622","0.46442422783098924","0.44577269973322403","0.45819425824165266"
"Chagas","SMILE_SVR_TAN","1.0","1.0","rdkit_fp","5","0.4708324299374537","0.47254546840002526","0.464782737141694","0.47516908427064186"
"Chagas","SMILE_SVR_TAN","10.0","1.0","rdkit_fp","5","0.47106949569269746","0.47282191699154424","0.46511826436502524","0.47526830572152284"
"Chagas","SMILE_SVR_TAN","0.001","2.0","rdkit_fp","5","0.5903349286677599","0.5856244359613803","0.5599848113212006","0.6253955387206989"
"Chagas","SMILE_SVR_TAN","0.01","2.0","rdkit_fp","5","0.46627534164627354","0.4648138152774462","0.4561021572600593","0.4779100524013151"
"Chagas","SMILE_SVR_TAN","0.1","2.0","rdkit_fp","5","0.4701292276342286","0.4732724754280558","0.46672159306079364","0.47039361441383626"
"Chagas","SMILE_SVR_TAN","1.0","2.0","rdkit_fp","5","0.4745641158944383","0.4746574121223702","0.47288095836746324","0.4761539771934816"
"Chagas","SMILE_SVR_TAN","10.0","2.0","rdkit_fp","5","0.47456934847960514","0.47467310987780836","0.47288095836740474","0.4761539771936023"
"Chagas","SMILE_SVR_TAN","0.001","3.0","rdkit_fp","5","0.5090226116875608","0.5000807321976447","0.48862107781409136","0.5383660250509461"
"Chagas","SMILE_SVR_TAN","0.01","3.0","rdkit_fp","5","0.45842679405963443","0.46227113902341177","0.45696440533419386","0.4560448378212977"
"Chagas","SMILE_SVR_TAN","0.1","3.0","rdkit_fp","5","0.47721070303199015","0.4769838223309277","0.47722320030265913","0.4774250864623836"
"Chagas","SMILE_SVR_TAN","1.0","3.0","rdkit_fp","5","0.4772086101511242","0.4769775436882969","0.4772232003026098","0.47742508646246606"
"Chagas","SMILE_SVR_TAN","10.0","3.0","rdkit_fp","5","0.47720418128211567","0.4769642570803223","0.4772232003031466","0.47742508646287807"
"Chagas","SMILE_SVR_TAN","0.001","0.0","cdk_fp","5","0.8643954473370296","0.8612058923212799","0.8485915501561757","0.883388899533633"
"Chagas","SMILE_SVR_TAN","0.01","0.0","cdk_fp","5","0.8221839484290497","0.8183695846456935","0.8045203234915017","0.8436619371499539"
"Chagas","SMILE_SVR_TAN","0.1","0.0","cdk_fp","5","0.6482564393704989","0.6393218355162356","0.6213859958461725","0.6840614867490886"
"Chagas","SMILE_SVR_TAN","1.0","0.0","cdk_fp","5","0.4923390001142793","0.4919397255929975","0.45683829338904747","0.5282389813607927"
"Chagas","SMILE_SVR_TAN","10.0","0.0","cdk_fp","5","0.48037425539098305","0.4780190747953068","0.4514404544522247","0.5116632369254175"
"Chagas","SMILE_SVR_TAN","0.001","1.0","cdk_fp","5","0.7501529027867652","0.7395641447232224","0.7310095396308417","0.7798850240062313"
"Chagas","SMILE_SVR_TAN","0.01","1.0","cdk_fp","5","0.5591401578424154","0.555655388178033","0.5264778627881247","0.5952872225610887"
"Chagas","SMILE_SVR_TAN","0.1","1.0","cdk_fp","5","0.45837301234524136","0.45303123879612633","0.4389547708134241","0.48313302742617364"
"Chagas","SMILE_SVR_TAN","1.0","1.0","cdk_fp","5","0.46924933165944127","0.45979985448961885","0.452385015308444","0.49556312518026097"
"Chagas","SMILE_SVR_TAN","10.0","1.0","cdk_fp","5","0.4692493316594406","0.4597998544896218","0.452385015308446","0.4955631251802541"
"Chagas","SMILE_SVR_TAN","0.001","2.0","cdk_fp","5","0.5958547759832941","0.592016015517872","0.5641004398874295","0.6314478725445806"
"Chagas","SMILE_SVR_TAN","0.01","2.0","cdk_fp","5","0.4657401849072407","0.45683720638848946","0.44926311221127224","0.4911202361219604"
"Chagas","SMILE_SVR_TAN","0.1","2.0","cdk_fp","5","0.4676970094370332","0.45945545938062676","0.451244174622186","0.4923913943082868"
"Chagas","SMILE_SVR_TAN","1.0","2.0","cdk_fp","5","0.4704790947935735","0.45970909170215785","0.4558778467511921","0.49585034592737076"
"Chagas","SMILE_SVR_TAN","10.0","2.0","cdk_fp","5","0.4704797902495135","0.4597111780697303","0.4558778467511897","0.49585034592762056"
"Chagas","SMILE_SVR_TAN","0.001","3.0","cdk_fp","5","0.507681668133621","0.4962752776717123","0.48860721574224547","0.5381625109869053"
"Chagas","SMILE_SVR_TAN","0.01","3.0","cdk_fp","5","0.45676868556146416","0.44914823581588337","0.43892986241127596","0.4822279584572331"
"Chagas","SMILE_SVR_TAN","0.1","3.0","cdk_fp","5","0.4721939686863555","0.4612166069548525","0.45854777748280534","0.49681752162140874"
"Chagas","SMILE_SVR_TAN","1.0","3.0","cdk_fp","5","0.4721959276672559","0.4612166069548523","0.4585477774827521","0.49682339856416335"
"Chagas","SMILE_SVR_TAN","10.0","3.0","cdk_fp","5","0.47219727059169997","0.46121153255325276","0.4585477774824326","0.49683250173941473"
"ADMECaco2","SMILE_SVR_TAN","0.001","0.0","rdkit_fp","2","0.7852457851193776","0.7537495583376317","0.8291463526578425","0.7728414443626583"
"ADMECaco2","SMILE_SVR_TAN","0.01","0.0","rdkit_fp","2","0.7788185856304152","0.7487702422190712","0.8206699606755379","0.7670155539966368"
"ADMECaco2","SMILE_SVR_TAN","0.1","0.0","rdkit_fp","2","0.7323365100132282","0.7192370317019932","0.7579025810729898","0.7198699172647018"
"ADMECaco2","SMILE_SVR_TAN","1.0","0.0","rdkit_fp","2","0.6264872261441017","0.6273187260393982","0.6201632985560052","0.6319796538369018"
"ADMECaco2","SMILE_SVR_TAN","10.0","0.0","rdkit_fp","2","0.6064089083709163","0.6094719128500173","0.5919916072403484","0.6177632050223832"
"ADMECaco2","SMILE_SVR_TAN","0.001","1.0","rdkit_fp","2","0.7839415308622962","0.7526635695162919","0.8275496990688496","0.7716113240017475"
"ADMECaco2","SMILE_SVR_TAN","0.01","1.0","rdkit_fp","2","0.7691755947997585","0.7412173455455076","0.8080762414491673","0.7582331974046006"
"ADMECaco2","SMILE_SVR_TAN","0.1","1.0","rdkit_fp","2","0.68946745621462","0.6827526338304145","0.7038776902324665","0.6817720445809793"
